Player,team,Pos,Age,G,GS,Yrs,AV,player_name,position,has_contract,contract_match_type,year
Marlon Tuipulotu,KAN,DT,25.0,2,1.0,3,0.0,,,False,unmatched,2024
Joshua Uche,KAN,DE,26.0,6,0.0,4,0.0,,,False,unmatched,2024
Montrell Washington,KAN,WR,25.0,1,0.0,2,0.0,,,False,unmatched,2024
Jaylen Watson,KAN,RCB,26.0,6,6.0,2,2.0,,,False,unmatched,2024
Justin Watson,KAN,WR,28.0,17,7.0,6,3.0,,,False,unmatched,2024
Carson Wentz,KAN,QB,32.0,3,1.0,8,0.0,,,False,unmatched,2024
Tershawn Wharton,KAN,RDT,26.0,17,10.0,4,5.0,,,False,unmatched,2024
Jared Wiley,KAN,TE,24.0,7,2.0,Rook,0.0,,,False,unmatched,2024
Joshua Williams,KAN,CB,25.0,17,6.0,2,2.0,,,False,unmatched,2024
James Winchester,KAN,LS,35.0,17,0.0,9,1.0,,,False,unmatched,2024
Xavier Worthy,KAN,WR,21.0,17,13.0,Rook,7.0,,,False,unmatched,2024
Matthew Wright,KAN,K,28.0,2,0.0,4,1.0,,,False,unmatched,2024
Team Total,KAN,,26.3,17,,3.4,,,,False,unmatched,2024
Joe Alt,LAC,RT,21.0,16,16.0,Rook,8.0,,,False,unmatched,2024
Eli Apple,LAC,CB,29.0,4,0.0,8,0.0,,,False,unmatched,2024
Dicaprio Bootle,LAC,CB,27.0,6,0.0,3,0.0,,,False,unmatched,2024
Joey Bosa,LAC,ROLB,29.0,14,9.0,8,9.0,,,False,unmatched,2024
Bradley Bozeman,LAC,C,30.0,17,17.0,6,7.0,,,False,unmatched,2024
DJ Chark,LAC,WR,28.0,7,0.0,6,0.0,,,False,unmatched,2024
Junior Colson,LAC,LB,22.0,11,1.0,Rook,1.0,,,False,unmatched,2024
Derius Davis,LAC,WR,24.0,15,2.0,1,1.0,,,False,unmatched,2024
Cameron Dicker,LAC,K,24.0,17,0.0,2,5.0,,,False,unmatched,2024
Will Dissly,LAC,TE,28.0,15,8.0,6,5.0,,,False,unmatched,2024
J.K. Dobbins,LAC,RB,26.0,13,11.0,4,7.0,,,False,unmatched,2024
Bud Dupree,LAC,OLB,31.0,17,0.0,9,2.0,,,False,unmatched,2024
Troy Dye,LAC,LB,28.0,17,5.0,4,4.0,,,False,unmatched,2024
Justin Eboigbe,LAC,DL,23.0,5,0.0,Rook,0.0,,,False,unmatched,2024
Gus Edwards,LAC,RB,29.0,11,6.0,6,2.0,,,False,unmatched,2024
Simi Fehoko,LAC,WR,27.0,8,2.0,3,1.0,,,False,unmatched,2024
AJ Finley,LAC,S,23.0,10,0.0,1,1.0,,,False,unmatched,2024
Tucker Fisk,LAC,TE,25.0,9,5.0,1,0.0,,,False,unmatched,2024
Dez Fitzpatrick,LAC,WR,27.0,1,0.0,3,0.0,,,False,unmatched,2024
Poona Ford,LAC,RDT,29.0,17,17.0,6,9.0,,,False,unmatched,2024
Morgan Fox,LAC,DL,30.0,17,3.0,8,3.0,,,False,unmatched,2024
Kristian Fulton,LAC,LCB,26.0,15,14.0,4,5.0,,,False,unmatched,2024
Alohi Gilman,LAC,FS,27.0,11,11.0,4,4.0,,,False,unmatched,2024
Josh Harris,LAC,LS,35.0,17,0.0,12,1.0,,,False,unmatched,2024
Cam Hart,LAC,CB,24.0,14,6.0,Rook,3.0,,,False,unmatched,2024
Hassan Haskins,LAC,RB,25.0,17,0.0,2,1.0,,,False,unmatched,2024
Taylor Heinicke,LAC,QB,31.0,4,0.0,7,0.0,,,False,unmatched,2024
Daiyan Henley,LAC,LILB,25.0,17,17.0,1,9.0,,,False,unmatched,2024
Justin Herbert,LAC,QB,26.0,17,17.0,4,14.0,,,False,unmatched,2024
Hayden Hurst,LAC,TE,31.0,9,2.0,6,1.0,,,False,unmatched,2024
Eddie Jackson,LAC,FS,31.0,2,0.0,7,0.0,,,False,unmatched,2024
Brenden Jaimes,LAC,OL,25.0,9,0.0,3,1.0,,,False,unmatched,2024
Derwin James,LAC,SS,28.0,16,16.0,6,11.0,,,False,unmatched,2024
Tony Jefferson,LAC,S,32.0,8,4.0,11,2.0,,,False,unmatched,2024
Jaylen Johnson,LAC,WR,24.0,1,0.0,Rook,0.0,,,False,unmatched,2024
Zion Johnson,LAC,LG,25.0,17,17.0,2,7.0,,,False,unmatched,2024
Quentin Johnston,LAC,WR,23.0,15,11.0,1,7.0,,,False,unmatched,2024
Deane Leonard,LAC,DB,25.0,10,0.0,2,1.0,,,False,unmatched,2024
Blake Lynch,LAC,LB,27.0,1,0.0,4,0.0,,,False,unmatched,2024
Khalil Mack,LAC,LOLB,33.0,16,16.0,10,12.0,,,False,unmatched,2024
Scott Matlock,LAC,FB/DL,24.0,17,11.0,1,6.0,,,False,unmatched,2024
Marcus Maye,LAC,S,31.0,4,1.0,7,1.0,,,False,unmatched,2024
Ladd McConkey,LAC,WR,23.0,16,14.0,Rook,11.0,,,False,unmatched,2024
Jordan McFadden,LAC,OL,25.0,1,0.0,1,0.0,,,False,unmatched,2024
Elijah Molden,LAC,CB,25.0,15,12.0,3,6.0,,,False,unmatched,2024
Caleb Murphy,LAC,LB,25.0,3,0.0,1,0.0,,,False,unmatched,2024
Sam Mustipher,LAC,C,28.0,12,1.0,4,1.0,,,False,unmatched,2024
Nick Niemann,LAC,LB,27.0,13,0.0,3,1.0,,,False,unmatched,2024
Otito Ogbonnia,LAC,NT,24.0,17,17.0,2,9.0,,,False,unmatched,2024
Josh Palmer,LAC,WR,25.0,15,7.0,3,6.0,,,False,unmatched,2024
Jaret Patterson,LAC,RB,25.0,1,0.0,3,0.0,,,False,unmatched,2024
Denzel Perryman,LAC,RILB,32.0,11,11.0,9,6.0,,,False,unmatched,2024
Trey Pipkins,LAC,RG,28.0,15,15.0,5,8.0,,,False,unmatched,2024
Shaquille Quarterman,LAC,LB,27.0,10,0.0,4,1.0,,,False,unmatched,2024
Jalen Reagor,LAC,WR,25.0,8,2.0,4,1.0,,,False,unmatched,2024
Brenden Rice,LAC,WR,22.0,3,0.0,Rook,0.0,,,False,unmatched,2024
Jamaree Salyer,LAC,OL,24.0,17,4.0,2,3.0,,,False,unmatched,2024
Asante Samuel Jr.,LAC,CB,25.0,4,4.0,3,1.0,,,False,unmatched,2024
Foster Sarell,LAC,T,26.0,11,0.0,2,1.0,,,False,unmatched,2024
JK Scott,LAC,P,29.0,17,0.0,6,3.0,,,False,unmatched,2024
Laviska Shenault Jr.,LAC,WR,26.0,1,1.0,4,0.0,,,False,unmatched,2024
Rashawn Slater,LAC,LT,25.0,15,15.0,3,10.0,,,False,unmatched,2024
Stone Smartt,LAC,TE,26.0,15,2.0,2,2.0,,,False,unmatched,2024
Tarheeb Still,LAC,RCB,22.0,14,12.0,Rook,6.0,,,False,unmatched,2024
Teair Tart,LAC,DT,27.0,17,0.0,4,2.0,,,False,unmatched,2024
Ja'Sir Taylor,LAC,DB,25.0,15,2.0,2,2.0,,,False,unmatched,2024
Eric Tomlinson,LAC,TE,32.0,9,1.0,8,0.0,,,False,unmatched,2024
Tuli Tuipulotu,LAC,OLB,22.0,17,9.0,1,6.0,,,False,unmatched,2024
Kimani Vidal,LAC,RB,23.0,10,0.0,Rook,2.0,,,False,unmatched,2024
Kendall Williamson,LAC,DB,24.0,2,0.0,1,0.0,,,False,unmatched,2024
Team Total,LAC,,26.5,17,,3.7,,,,False,unmatched,2024
Kris Abrams-Draine,DEN,CB,23.0,5,1.0,Rook,1.0,,,False,unmatched,2024
Nate Adkins,DEN,TE,25.0,17,10.0,1,1.0,,,False,unmatched,2024
Kwon Alexander,DEN,LB,30.0,3,2.0,9,1.0,,,False,unmatched,2024
Zach Allen,DEN,LDT,27.0,16,16.0,5,15.0,,,False,unmatched,2024
Tyler Badie,DEN,RB,24.0,3,0.0,2,1.0,,,False,unmatched,2024
Levelle Bailey,DEN,LB,24.0,10,0.0,Rook,1.0,,,False,unmatched,2024
Cody Barton,DEN,LILB,28.0,17,14.0,5,8.0,,,False,unmatched,2024
Garett Bolles,DEN,LT,32.0,17,17.0,7,7.0,,,False,unmatched,2024
Nik Bonitto,DEN,ROLB,25.0,17,15.0,2,16.0,,,False,unmatched,2024
Baron Browning,DEN,OLB,25.0,5,2.0,3,1.0,,,False,unmatched,2024
Michael Burton,DEN,FB,32.0,17,2.0,9,1.0,,,False,unmatched,2024
Jonathon Cooper,DEN,LOLB,26.0,17,17.0,3,9.0,,,False,unmatched,2024
Frank Crum,DEN,OT,24.0,6,0.0,Rook,0.0,,,False,unmatched,2024
Zach Cunningham,DEN,LB,30.0,7,0.0,7,1.0,,,False,unmatched,2024
Riley Dixon,DEN,P,31.0,17,0.0,8,4.0,,,False,unmatched,2024
Greg Dulcich,DEN,TE,24.0,4,3.0,2,0.0,,,False,unmatched,2024
Jonah Elliss,DEN,OLB,21.0,17,0.0,Rook,2.0,,,False,unmatched,2024
Audric Estime,DEN,RB,21.0,13,1.0,Rook,2.0,,,False,unmatched,2024
Cameron Fleming,DEN,T,32.0,1,0.0,10,0.0,,,False,unmatched,2024
Alex Forsyth,DEN,C,25.0,17,4.0,1,2.0,,,False,unmatched,2024
Mitchell Fraboni,DEN,LS,28.0,17,0.0,2,1.0,,,False,unmatched,2024
Troy Franklin,DEN,WR,21.0,16,6.0,Rook,2.0,,,False,unmatched,2024
John Franklin-Myers,DEN,RDE,28.0,17,16.0,6,8.0,,,False,unmatched,2024
Lil'Jordan Humphrey,DEN,WR,26.0,17,7.0,5,3.0,,,False,unmatched,2024
Jordan Jackson,DEN,DL,26.0,17,0.0,1,1.0,,,False,unmatched,2024
Brandon Jones,DEN,FS,26.0,16,15.0,4,6.0,,,False,unmatched,2024
D.J. Jones,DEN,NT,29.0,17,17.0,7,8.0,,,False,unmatched,2024
Devon Key,DEN,DB,27.0,17,2.0,1,1.0,,,False,unmatched,2024
Lucas Krull,DEN,TE,26.0,13,2.0,2,1.0,,,False,unmatched,2024
P.J. Locke,DEN,SS,27.0,15,15.0,4,5.0,,,False,unmatched,2024
Wil Lutz,DEN,K,30.0,17,0.0,8,5.0,,,False,unmatched,2024
Damarri Mathis,DEN,CB,25.0,10,1.0,2,1.0,,,False,unmatched,2024
Tanner McCalister,DEN,S,24.0,3,0.0,1,0.0,,,False,unmatched,2024
Mike McGlinchey,DEN,RT,30.0,13,13.0,6,6.0,,,False,unmatched,2024
Jaleel McLaughlin,DEN,RB,24.0,16,5.0,1,4.0,,,False,unmatched,2024
Ja'Quan McMillian,DEN,CB,24.0,17,9.0,2,4.0,,,False,unmatched,2024
Quinn Meinerz,DEN,RG,26.0,17,17.0,3,11.0,,,False,unmatched,2024
Marvin Mims,DEN,WR,22.0,17,2.0,1,5.0,,,False,unmatched,2024
Riley Moss,DEN,RCB,24.0,14,14.0,1,5.0,,,False,unmatched,2024
Bo Nix,DEN,QB,24.0,17,17.0,Rook,13.0,,,False,unmatched,2024
Alex Palczewski,DEN,T,25.0,14,3.0,1,2.0,,,False,unmatched,2024
Matt Peart,DEN,T,27.0,17,2.0,4,2.0,,,False,unmatched,2024
Ben Powers,DEN,LG,28.0,17,17.0,5,6.0,,,False,unmatched,2024
Josh Reynolds,DEN,WR,29.0,5,1.0,7,2.0,,,False,unmatched,2024
Malcolm Roach,DEN,DT,26.0,17,1.0,4,2.0,,,False,unmatched,2024
Drew Sanders,DEN,LB,24.0,4,0.0,1,0.0,,,False,unmatched,2024
Alex Singleton,DEN,LB,31.0,3,3.0,5,2.0,,,False,unmatched,2024
JL Skinner,DEN,S,23.0,14,0.0,1,1.0,,,False,unmatched,2024
Keidron Smith,DEN,DB,25.0,9,0.0,1,0.0,,,False,unmatched,2024
Tremon Smith,DEN,CB,28.0,17,0.0,6,1.0,,,False,unmatched,2024
Jarrett Stidham,DEN,QB,28.0,3,0.0,5,0.0,,,False,unmatched,2024
Justin Strnad,DEN,RILB,28.0,17,8.0,3,5.0,,,False,unmatched,2024
Patrick Surtain II,DEN,LCB,24.0,16,16.0,3,15.0,,,False,unmatched,2024
Courtland Sutton,DEN,WR,29.0,17,13.0,6,10.0,,,False,unmatched,2024
Reese Taylor,DEN,CB,25.0,1,0.0,1,0.0,,,False,unmatched,2024
Calvin Throckmorton,DEN,OG,28.0,2,0.0,3,0.0,,,False,unmatched,2024
Dondrea Tillman,DEN,OLB,26.0,12,0.0,1,1.0,,,False,unmatched,2024
Adam Trautman,DEN,TE,27.0,17,14.0,4,2.0,,,False,unmatched,2024
Eyioma Uwazurike,DEN,DL,26.0,4,0.0,2,0.0,,,False,unmatched,2024
Devaughn Vele,DEN,WR,27.0,13,7.0,Rook,4.0,,,False,unmatched,2024
Levi Wallace,DEN,CB,29.0,13,2.0,6,1.0,,,False,unmatched,2024
Blake Watson,DEN,RB,25.0,2,0.0,Rook,0.0,,,False,unmatched,2024
Luke Wattenberg,DEN,C,27.0,13,13.0,2,5.0,,,False,unmatched,2024
Kristian Welch,DEN,LB,26.0,6,1.0,4,1.0,,,False,unmatched,2024
Javonte Williams,DEN,RB,24.0,17,11.0,3,6.0,,,False,unmatched,2024
Team Total,DEN,,26.3,17,,3.1,,,,False,unmatched,2024
Ameer Abdullah,LVR,RB,31.0,16,3.0,9,4.0,,,False,unmatched,2024
Davante Adams,LVR,WR,32.0,3,3.0,10,2.0,,,False,unmatched,2024
Alex Bachman,LVR,WR,28.0,6,1.0,4,0.0,,,False,unmatched,2024
Jakorian Bennett,LVR,CB,24.0,10,7.0,1,3.0,,,False,unmatched,2024
Jacob Bobenmoyer,LVR,LS,27.0,17,0.0,4,1.0,,,False,unmatched,2024
Brock Bowers,LVR,TE,22.0,17,16.0,Rook,9.0,,,False,unmatched,2024
Harrison Bryant,LVR,TE,26.0,13,3.0,4,1.0,,,False,unmatched,2024
Amari Burney,LVR,LB,24.0,17,0.0,1,1.0,,,False,unmatched,2024
Adam Butler,LVR,RDT,30.0,17,16.0,7,7.0,,,False,unmatched,2024
Matthew Butler,LVR,DT,25.0,7,1.0,2,1.0,,,False,unmatched,2024
Daniel Carlson,LVR,K,29.0,17,0.0,6,3.0,,,False,unmatched,2024
Andre Carter II,LVR,DE,24.0,3,0.0,1,0.0,,,False,unmatched,2024
Zachary Carter,LVR,DT,25.0,8,0.0,2,1.0,,,False,unmatched,2024
K'Lavon Chaisson,LVR,DE,25.0,15,4.0,4,3.0,,,False,unmatched,2024
AJ Cole III,LVR,P,29.0,17,0.0,5,4.0,,,False,unmatched,2024
Chris Collier,LVR,RB,24.0,3,0.0,Rook,0.0,,,False,unmatched,2024
Maxx Crosby,LVR,RDE,27.0,12,12.0,5,9.0,,,False,unmatched,2024
Divine Deablo,LVR,LLB,26.0,14,14.0,3,6.0,,,False,unmatched,2024
Tommy Eichenberg,LVR,LB,23.0,14,1.0,Rook,1.0,,,False,unmatched,2024
Marcus Epps,LVR,S,28.0,3,3.0,5,1.0,,,False,unmatched,2024
Amari Gainer,LVR,LB,24.0,17,0.0,Rook,1.0,,,False,unmatched,2024
Delmar Glaze,LVR,RT,22.0,17,14.0,Rook,5.0,,,False,unmatched,2024
Thomas Harper,LVR,S,24.0,15,5.0,Rook,3.0,,,False,unmatched,2024
Nate Hobbs,LVR,CB,25.0,11,7.0,3,3.0,,,False,unmatched,2024
Darnay Holmes,LVR,CB,26.0,16,1.0,4,1.0,,,False,unmatched,2024
Andre James,LVR,C,27.0,13,11.0,5,4.0,,,False,unmatched,2024
John Jenkins,LVR,LDT,35.0,17,17.0,11,7.0,,,False,unmatched,2024
Jack Jones,LVR,LCB,27.0,17,16.0,2,6.0,,,False,unmatched,2024
Kyu Blu Kelly,LVR,CB,23.0,4,0.0,1,0.0,,,False,unmatched,2024
Ramel Keyton,LVR,WR,24.0,8,0.0,Rook,0.0,,,False,unmatched,2024
Dylan Laube,LVR,RB,25.0,10,0.0,Rook,0.0,,,False,unmatched,2024
Jonah Laulu,LVR,DT,24.0,17,7.0,Rook,4.0,,,False,unmatched,2024
Terrace Marshall Jr.,LVR,WR,24.0,7,1.0,3,0.0,,,False,unmatched,2024
Luke Masterson,LVR,LB,26.0,4,2.0,2,1.0,,,False,unmatched,2024
Alexander Mattison,LVR,RB,26.0,14,7.0,5,4.0,,,False,unmatched,2024
Kana'i Mauga,LVR,LB,24.0,12,0.0,1,1.0,,,False,unmatched,2024
Michael Mayer,LVR,TE,23.0,11,8.0,1,1.0,,,False,unmatched,2024
Tyreik McAllister,LVR,WR,26.0,3,0.0,1,0.0,,,False,unmatched,2024
Sincere McCormick,LVR,RB,24.0,5,2.0,1,1.0,,,False,unmatched,2024
Jordan Meredith,LVR,G,26.0,14,8.0,2,3.0,,,False,unmatched,2024
Jakobi Meyers,LVR,WR,28.0,15,15.0,5,8.0,,,False,unmatched,2024
Kolton Miller,LVR,LT,29.0,17,17.0,6,6.0,,,False,unmatched,2024
Gardner Minshew II,LVR,QB,28.0,10,9.0,5,4.0,,,False,unmatched,2024
Tre'von Moehrig,LVR,SS,25.0,17,17.0,3,7.0,,,False,unmatched,2024
Thayer Munford,LVR,T,25.0,14,4.0,2,2.0,,,False,unmatched,2024
Aidan O'Connell,LVR,QB,26.0,9,7.0,1,4.0,,,False,unmatched,2024
Dylan Parham,LVR,RG,25.0,15,14.0,2,4.0,,,False,unmatched,2024
Andrus Peat,LVR,OL,31.0,15,1.0,9,1.0,,,False,unmatched,2024
Isaiah Pola-Mao,LVR,FS,25.0,17,14.0,2,5.0,,,False,unmatched,2024
Jackson Powers-Johnson,LVR,LG,21.0,15,14.0,Rook,4.0,,,False,unmatched,2024
Decamerion Richardson,LVR,RCB,23.0,12,7.0,Rook,3.0,,,False,unmatched,2024
Desmond Ridder,LVR,QB,25.0,6,1.0,2,1.0,,,False,unmatched,2024
Janarius Robinson,LVR,DE,25.0,10,1.0,1,1.0,,,False,unmatched,2024
John Samuel Shenker,LVR,TE,26.0,8,0.0,1,0.0,,,False,unmatched,2024
Justin Shorter,LVR,TE,24.0,10,0.0,1,0.0,,,False,unmatched,2024
Nesta Jade Silvera,LVR,DT,24.0,7,0.0,1,1.0,,,False,unmatched,2024
Christopher Smith,LVR,S,24.0,15,0.0,1,1.0,,,False,unmatched,2024
Charles Snowden,LVR,LDE,26.0,16,9.0,3,5.0,,,False,unmatched,2024
Robert Spillane,LVR,MLB,29.0,17,17.0,6,8.0,,,False,unmatched,2024
Trey Taylor,LVR,S,23.0,9,0.0,Rook,1.0,,,False,unmatched,2024
Tre Tucker,LVR,WR,23.0,17,14.0,1,4.0,,,False,unmatched,2024
DJ Turner,LVR,WR,27.0,12,6.0,2,1.0,,,False,unmatched,2024
Sam Webb,LVR,CB,26.0,11,0.0,2,1.0,,,False,unmatched,2024
Zamir White,LVR,RB,25.0,8,5.0,2,1.0,,,False,unmatched,2024
Cody Whitehair,LVR,OG,32.0,12,3.0,8,1.0,,,False,unmatched,2024
Kristian Wilkerson,LVR,WR,27.0,3,0.0,4,0.0,,,False,unmatched,2024
Christian Wilkins,LVR,DT,29.0,5,5.0,5,2.0,,,False,unmatched,2024
Tyree Wilson,LVR,DE,24.0,16,4.0,1,3.0,,,False,unmatched,2024
Team Total,LVR,,25.9,17,,2.8,,,,False,unmatched,2024
Saquon Barkley,PHI,RB,27.0,16,16.0,6,18.0,,,False,unmatched,2024
Zack Baun,PHI,LLB,28.0,16,16.0,4,18.0,,,False,unmatched,2024
Mekhi Becton,PHI,RG,25.0,15,15.0,4,7.0,,,False,unmatched,2024
Reed Blankenship,PHI,FS,25.0,15,15.0,2,7.0,,,False,unmatched,2024
Khari Blasingame,PHI,FB,28.0,3,0.0,5,0.0,,,False,unmatched,2024
Thomas Booker,PHI,DT,25.0,17,1.0,2,2.0,,,False,unmatched,2024
A.J. Brown,PHI,WR,27.0,13,13.0,5,12.0,,,False,unmatched,2024
Sydney Brown,PHI,S,24.0,11,0.0,1,1.0,,,False,unmatched,2024
Oren Burks,PHI,LB,29.0,17,2.0,6,2.0,,,False,unmatched,2024
Grant Calcaterra,PHI,TE,26.0,17,13.0,2,3.0,,,False,unmatched,2024
Parris Campbell,PHI,WR,27.0,5,0.0,5,0.0,,,False,unmatched,2024
Jalen Carter,PHI,LDT,23.0,16,15.0,1,14.0,,,False,unmatched,2024
Britain Covey,PHI,WR,27.0,5,1.0,2,0.0,,,False,unmatched,2024
Jordan Davis,PHI,RDT,24.0,17,17.0,2,8.0,,,False,unmatched,2024
Tyrion Davis-Price,PHI,RB,24.0,1,0.0,2,0.0,,,False,unmatched,2024
Nakobe Dean,PHI,MLB,24.0,15,15.0,2,8.0,,,False,unmatched,2024
Cooper DeJean,PHI,DB,21.0,16,9.0,Rook,5.0,,,False,unmatched,2024
Landon Dickerson,PHI,LG,26.0,16,16.0,3,9.0,,,False,unmatched,2024
Jahan Dotson,PHI,WR,24.0,17,6.0,2,3.0,,,False,unmatched,2024
Jack Driscoll,PHI,OL,27.0,13,1.0,4,1.0,,,False,unmatched,2024
Jake Elliott,PHI,K,29.0,17,0.0,7,2.0,,,False,unmatched,2024
Kenneth Gainwell,PHI,RB,25.0,17,1.0,3,3.0,,,False,unmatched,2024
Dallas Gant,PHI,LB,24.0,2,0.0,Rook,0.0,,,False,unmatched,2024
C.J. Gardner-Johnson,PHI,SS,27.0,16,16.0,5,8.0,,,False,unmatched,2024
Nick Gates,PHI,OL,29.0,9,1.0,5,1.0,,,False,unmatched,2024
Dallas Goedert,PHI,TE,29.0,10,10.0,6,6.0,,,False,unmatched,2024
Brandon Graham,PHI,DE,36.0,11,1.0,14,2.0,,,False,unmatched,2024
Charles Harris,PHI,DE,29.0,4,0.0,7,0.0,,,False,unmatched,2024
Bryce Huff,PHI,DE,26.0,12,6.0,4,4.0,,,False,unmatched,2024
Jalyx Hunt,PHI,OLB,23.0,16,1.0,Rook,2.0,,,False,unmatched,2024
Jalen Hurts,PHI,QB,26.0,15,15.0,4,16.0,,,False,unmatched,2024
E.J. Jenkins,PHI,TE,26.0,8,0.0,1,0.0,,,False,unmatched,2024
Fred Johnson,PHI,T,27.0,17,6.0,5,4.0,,,False,unmatched,2024
Lane Johnson,PHI,RT,34.0,15,15.0,11,12.0,,,False,unmatched,2024
Patrick Johnson,PHI,OLB,26.0,1,0.0,3,0.0,,,False,unmatched,2024
Cam Jurgens,PHI,C,25.0,16,16.0,2,9.0,,,False,unmatched,2024
Trevor Keegan,PHI,G,24.0,1,0.0,Rook,0.0,,,False,unmatched,2024
Darian Kinnard,PHI,G,25.0,2,1.0,2,0.0,,,False,unmatched,2024
Rick Lovato,PHI,LS,32.0,17,0.0,9,1.0,,,False,unmatched,2024
Avonte Maddox,PHI,CB,28.0,17,3.0,6,2.0,,,False,unmatched,2024
Jordan Mailata,PHI,LT,27.0,12,12.0,4,10.0,,,False,unmatched,2024
Braden Mann,PHI,P,27.0,17,0.0,4,3.0,,,False,unmatched,2024
Ochaun Mathis,PHI,OLB,25.0,1,0.0,1,0.0,,,False,unmatched,2024
Tristin McCollum,PHI,S,25.0,14,2.0,1,2.0,,,False,unmatched,2024
Tanner McKee,PHI,QB,24.0,2,1.0,1,1.0,,,False,unmatched,2024
Quinyon Mitchell,PHI,LCB,23.0,16,16.0,Rook,6.0,,,False,unmatched,2024
Nicholas Morrow,PHI,LB,29.0,0,0.0,7,0.0,,,False,unmatched,2024
Moro Ojomo,PHI,DT,23.0,17,1.0,1,2.0,,,False,unmatched,2024
Kenny Pickett,PHI,QB,26.0,5,1.0,2,1.0,,,False,unmatched,2024
Eli Ricks,PHI,CB,23.0,7,0.0,1,0.0,,,False,unmatched,2024
Kelee Ringo,PHI,CB,22.0,17,1.0,1,2.0,,,False,unmatched,2024
Isaiah Rodgers,PHI,CB,26.0,15,3.0,4,2.0,,,False,unmatched,2024
John Ross,PHI,WR,29.0,1,0.0,7,0.0,,,False,unmatched,2024
Andre' Sam,PHI,S,25.0,1,0.0,Rook,0.0,,,False,unmatched,2024
Will Shipley,PHI,RB,22.0,16,1.0,Rook,1.0,,,False,unmatched,2024
Darius Slay,PHI,RCB,33.0,14,14.0,11,6.0,,,False,unmatched,2024
Ainias Smith,PHI,WR,23.0,7,1.0,Rook,1.0,,,False,unmatched,2024
DeVonta Smith,PHI,WR,26.0,13,13.0,3,9.0,,,False,unmatched,2024
Nolan Smith,PHI,LOLB,23.0,16,10.0,1,6.0,,,False,unmatched,2024
Tyler Steen,PHI,OL,24.0,17,2.0,1,2.0,,,False,unmatched,2024
Jack Stoll,PHI,TE,26.0,7,2.0,3,0.0,,,False,unmatched,2024
Josh Sweat,PHI,RLB,27.0,16,15.0,6,8.0,,,False,unmatched,2024
Brett Toth,PHI,OL,28.0,0,0.0,4,0.0,,,False,unmatched,2024
Jeremiah Trotter Jr.,PHI,LB,22.0,17,1.0,Rook,2.0,,,False,unmatched,2024
C.J. Uzomah,PHI,TE,31.0,7,3.0,9,0.0,,,False,unmatched,2024
Ben VanSumeren,PHI,LB,24.0,11,1.0,1,1.0,,,False,unmatched,2024
Milton Williams,PHI,DT,25.0,17,7.0,3,5.0,,,False,unmatched,2024
Johnny Wilson,PHI,WR,23.0,16,4.0,Rook,0.0,,,False,unmatched,2024
Team Total,PHI,,26.1,17,,3.4,,,,False,unmatched,2024
Nick Allegretti,WAS,LG,28.0,17,17.0,5,9.0,,,False,unmatched,2024
Jonathan Allen,WAS,DT,29.0,8,7.0,7,3.0,,,False,unmatched,2024
Dorance Armstrong Jr.,WAS,RDE,27.0,16,15.0,6,6.0,,,False,unmatched,2024
John Bates,WAS,TE,27.0,17,6.0,3,1.0,,,False,unmatched,2024
Nick Bellore,WAS,LB,35.0,16,0.0,13,1.0,,,False,unmatched,2024
Tyler Biadasz,WAS,C,27.0,15,15.0,4,8.0,,,False,unmatched,2024
Dyami Brown,WAS,WR,25.0,16,3.0,3,3.0,,,False,unmatched,2024
Noah Brown,WAS,WR,28.0,11,9.0,7,5.0,,,False,unmatched,2024
Percy Butler,WAS,S,24.0,17,5.0,2,2.0,,,False,unmatched,2024
Jeremy Chinn,WAS,FS,26.0,17,17.0,4,6.0,,,False,unmatched,2024
Brandon Coleman,WAS,LT,24.0,16,12.0,Rook,8.0,,,False,unmatched,2024
Samuel Cosmi,WAS,RG,25.0,17,17.0,3,9.0,,,False,unmatched,2024
Jamison Crowder,WAS,WR,31.0,6,1.0,9,1.0,,,False,unmatched,2024
Jayden Daniels,WAS,QB,24.0,17,17.0,Rook,20.0,,,False,unmatched,2024
Carl Davis,WAS,DE,32.0,3,0.0,9,0.0,,,False,unmatched,2024
Jamin Davis,WAS,DE,26.0,5,0.0,3,0.0,,,False,unmatched,2024
Michael Davis,WAS,CB,29.0,15,2.0,7,1.0,,,False,unmatched,2024
Sheldon Day,WAS,DT,30.0,12,0.0,8,1.0,,,False,unmatched,2024
Michael Deiter,WAS,G,28.0,17,2.0,5,2.0,,,False,unmatched,2024
Jeff Driskel,WAS,QB,31.0,1,0.0,6,0.0,,,False,unmatched,2024
Austin Ekeler,WAS,RB,29.0,12,6.0,7,7.0,,,False,unmatched,2024
Zach Ertz,WAS,TE,34.0,17,17.0,11,7.0,,,False,unmatched,2024
Clelin Ferrell,WAS,LDE,27.0,14,10.0,5,4.0,,,False,unmatched,2024
Emmanuel Forbes,WAS,CB,23.0,6,1.0,1,1.0,,,False,unmatched,2024
Darrick Forrest,WAS,S,25.0,10,1.0,3,1.0,,,False,unmatched,2024
Dante Fowler,WAS,LLB,30.0,17,7.0,8,5.0,,,False,unmatched,2024
Zane Gonzalez,WAS,K,29.0,6,0.0,7,1.0,,,False,unmatched,2024
Dominique Hampton,WAS,S,24.0,1,0.0,Rook,0.0,,,False,unmatched,2024
Jalyn Holmes,WAS,DT,28.0,11,0.0,6,1.0,,,False,unmatched,2024
