Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL,stat_type,game_url,week,year,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Mitchell Wilcox,CIN,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,,,,,,,,,,,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,,,,,,,,,,,,,,,,
Ogbonnia Okoronkwo,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,0,1.0,3,2,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Myles Garrett,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,0,1.0,2,2,0,1,4,0,0,0,0,,,,,,,,,,,,,,,,,,
Grant Delpit,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,1,0.0,8,7,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Greg Newsome II,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,1,0.0,5,1,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Rodney McLeod,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Denzel Ward,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Shelby Harris,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jeremiah Owusu-Koramoah,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Sione Takitaki,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Matthew Adams,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Za'Darius Smith,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,1,0.0,2,0,2,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,
Jordan Elliott,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Martin Emerson,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Mike Ford,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Dustin Hopkins,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Maurice Hurst Jr.,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Cameron Mitchell,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Pierre Strong,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Dalvin Tomlinson,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Anthony Walker,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Alex Wright,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Deshaun Watson,CLE,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
Charlie Jones,CIN,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,,,,,,,,,,,,,,,,0,0,,0,0,3,24,8.0,0,15,,,,,,,,
Chris Evans,CIN,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,,,,,,,,,,,,,,,,2,45,22.5,0,27,0,0,,0,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,,,,,,,,,,,,,,,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,,,,,,,,,,,,,,,,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng,,,,,,,,
Donovan Peoples-Jones,CLE,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,,,,,,,,,,,,,,,,0,0,,0,0,3,15,5.0,0,6,,,,,,,,
Brad Robbins,CIN,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,409,40.9,54
Evan McPherson,CIN,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,,0
,,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
Dustin Hopkins,CLE,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,0,0,,0
Corey Bojorquez,CLE,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202309100cle.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,331,47.3,66
Jordan Love,GNB,15,27,245,3,0,1,8,51,123.2,3,12,0,9,0,0,0,0,0,1,0,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Jones,GNB,0,0,0,0,0,0,0,0,,9,41,1,9,4,2,86,1,51,0,0,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Taylor,GNB,0,0,0,0,0,0,0,0,,5,22,0,10,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJ Dillon,GNB,0,0,0,0,0,0,0,0,,13,19,0,7,3,2,17,0,12,0,0,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luke Musgrave,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,50,0,37,0,0,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romeo Doubs,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,26,2,13,0,0,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samori Toure,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,18,0,16,0,0,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dontayvion Wicks,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malik Heath,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sean Clifford,GNB,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jayden Reed,GNB,0,0,0,0,0,0,0,0,,1,-2,0,-2,5,2,48,0,30,0,0,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Fields,CHI,24,37,216,1,1,4,27,23,78.2,9,59,0,10,0,0,0,0,0,1,1,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khalil Herbert,CHI,0,0,0,0,0,0,0,0,,9,27,0,12,5,3,37,0,19,0,0,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roschon Johnson,CHI,0,0,0,0,0,0,0,0,,5,20,1,11,7,6,35,0,8,0,0,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D'Onta Foreman,CHI,0,0,0,0,0,0,0,0,,5,16,0,11,3,2,8,0,5,0,0,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darnell Mooney,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,53,1,23,0,0,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cole Kmet,CHI,0,0,0,0,0,0,0,0,,1,0,0,0,7,5,44,0,15,0,0,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.J. Moore,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,25,0,14,0,0,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Scott,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,14,0,9,0,0,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chase Claypool,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khari Blasingame,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quay Walker,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,1,37,1,37,1,0.0,4,1,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Devonte Wyatt,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,1.5,3,2,1,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,
Lukas Van Ness,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Karl Brooks,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Kenny Clark,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.5,2,0,2,0,2,0,0,0,1,,,,,,,,,,,,,,,,,,
Darnell Savage Jr.,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,9,5,4,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Rasul Douglas,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,1,0.0,8,6,2,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
Keisean Nixon,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,8,7,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
De'Vondre Campbell,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Preston Smith,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Rudy Ford,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Isaiah McDuffie,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jaire Alexander,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jonathan Owens,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Eric Wilson,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Innis Gaines,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Justin Hollins,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Carrington Valentine,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Josiah Deguara,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kingsley Enagbare,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Dallin Leavitt,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Tedarrell Slaton,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Colby Wooden,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Sean Clifford,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,0,0,0,0,0,1,-1,0,0,,,,,,,,,,,,,,,,,,
Rashan Gary,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jordan Love,GNB,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,,,,,,,,,,,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,,,,,,,,,,,,,,,,
Yannick Ngakoue,CHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,1.0,4,3,1,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,
T.J. Edwards,CHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,14,6,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Tremaine Edmunds,CHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,8,7,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jaquan Brisker,CHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,1,0.0,7,3,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Tyrique Stevenson,CHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,6,5,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Eddie Jackson,CHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,2,0.0,4,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jack Sanborn,CHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jaylon Johnson,CHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Andrew Billings,CHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,2,0,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Josh Blackwell,CHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
DeMarcus Walker,CHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,2,2,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
DeMarquis Gates,CHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kyler Gordon,CHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Rasheem Green,CHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Travis Homer,CHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Dominique Robinson,CHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Robert Tonyan,CHI,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jayden Reed,GNB,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,0,0,,0,0,3,54,18.0,0,35,,,,,,,,
Keisean Nixon,GNB,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,2,55,27.5,0,28,0,0,,0,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng,,,,,,,,
Trent Taylor,CHI,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,0,0,,0,0,2,16,8.0,0,8,,,,,,,,
Tyler Scott,CHI,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202309100chi.htm,1,2023,,,,,,,,,,,,,,,,4,84,21.0,0,33,0,0,,0,0,,,,,,,,
