Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL,stat_type,game_url,week,year,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Kentavius Street,NOR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,0,0,0,0,0,0.5,2,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Pete Werner,NOR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,0,0,0,0,1,0.0,11,7,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Paulson Adebo,NOR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,0,0,0,0,1,0.0,8,6,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Demario Davis,NOR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Alontae Taylor,NOR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,0,0,0,0,3,0.0,3,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Marcus Davenport,NOR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,0,0,0,0,0,0.0,2,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Chris Harris Jr.,NOR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Zack Baun,NOR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kaden Elliss,NOR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
J.T. Gray,NOR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Chase Hansen,NOR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Marcus Maye,NOR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Malcolm Roach,NOR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Daniel Sorensen,NOR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kevin White,NOR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Tanoh Kpassagnon,NOR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
DJ Turner,LVR,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,,,,,,,,,,,,,,,,1,22,22.0,0,22,1,3,3.0,0,3,,,,,,,,
Ameer Abdullah,LVR,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,,,,,,,,,,,,,,,,1,20,20.0,0,20,0,0,,0,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,,,,,,,,,,,,,,,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,,,,,,,,,,,,,,,,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng,,,,,,,,
Rashid Shaheed,NOR,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,,,,,,,,,,,,,,,,0,0,,0,0,2,15,7.5,0,10,,,,,,,,
AJ Cole III,LVR,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,229,45.8,54
,,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
Wil Lutz,NOR,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,2,0,0,,0
Blake Gillikin,NOR,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202210300nor.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,80,40.0,46
Jimmy Garoppolo,SFO,21,25,235,2,0,3,12,56,132.5,1,3,0,3,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian McCaffrey,SFO,1,1,34,1,0,0,0,34,158.3,18,94,1,25,9,8,55,1,14,1,0,offense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeff Wilson,SFO,0,0,0,0,0,0,0,0,,4,14,0,12,2,2,21,0,12,0,0,offense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,81,1,34,0,0,offense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ross Dwelley,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,56,0,56,0,0,offense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George Kittle,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,39,1,23,0,0,offense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ray-Ray McCloud,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,11,0,11,0,0,offense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Kroft,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0,offense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,offense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL,offense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew Stafford,LAR,22,33,187,1,0,2,20,23,91.4,2,-1,1,1,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ronnie Rivers,LAR,0,0,0,0,0,0,0,0,,8,21,0,5,4,4,15,0,7,0,0,offense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darrell Henderson,LAR,0,0,0,0,0,0,0,0,,4,16,0,6,2,2,14,0,7,0,0,offense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cooper Kupp,LAR,0,0,0,0,0,0,0,0,,2,10,0,5,12,8,79,1,23,0,0,offense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malcolm Brown,LAR,0,0,0,0,0,0,0,0,,5,10,0,4,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allen Robinson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,54,0,23,0,0,offense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Higbee,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,15,0,10,0,0,offense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Skowronek,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0,offense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Bosa,SFO,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,1.5,4,2,2,1,3,0,0,0,0,,,,,,,,,,,,,,,,,,
Fred Warner,SFO,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,1,0.5,12,4,8,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,
Talanoa Hufanga,SFO,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,8,6,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Oren Burks,SFO,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,1,0.0,7,4,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Charvarius Ward,SFO,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jimmie Ward,SFO,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Samson Ebukam,SFO,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Hassan Ridgeway,SFO,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Demetrius Flannigan-Fowles,SFO,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Deommodore Lenoir,SFO,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Charles Omenihu,SFO,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,2,0,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Kevin Givens,SFO,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Kerry Hyder,SFO,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Drake Jackson,SFO,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Ambry Thomas,SFO,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Samuel Womack,SFO,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Ray-Ray McCloud,SFO,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,,,,,,,,,,,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,,,,,,,,,,,,,,,,
Leonard Floyd,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,2.0,9,4,5,2,3,0,0,0,0,,,,,,,,,,,,,,,,,,
Greg Gaines,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,1.0,3,1,2,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,
Nick Scott,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,1,0.0,8,3,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Aaron Donald,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,7,5,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Ernest Jones,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,7,3,4,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Taylor Rapp,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Derion Kendrick,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jalen Ramsey,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,2,0.0,6,1,5,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
Bobby Wagner,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
A'Shawn Robinson,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Christian Rozeboom,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Cobie Durant,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jake Gervase,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Troy Hill,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Justin Hollins,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jake Hummel,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Terrell Lewis,LAR,,,,,,,,,,,,,,,,,,,,,defense,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Ray-Ray McCloud,SFO,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,2,66,33.0,0,39,3,34,11.3,0,15,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,,,,,,,,
Player,Tm,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng,,,,,,,,
Brandon Powell,LAR,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,1,21,21.0,0,21,1,0,0.0,0,0,,,,,,,,
Russ Yeast,LAR,,,,,,,,,,,,,,,,,,,,,returns,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,1,29,29.0,0,29,0,0,,0,0,,,,,,,,
Robbie Gould,SFO,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,1,0,0,,0
Mitch Wishnowsky,SFO,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,123,41.0,49
,,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
Matt Gay,LAR,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,0,0,,0
Riley Dixon,LAR,,,,,,,,,,,,,,,,,,,,,kicking,https://www.pro-football-reference.com/boxscores/202210300ram.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,253,50.6,58
Joe Burrow,CIN,25,35,232,2,1,5,39,41,96.4,1,2,0,2,0,0,0,0,0,1,1,offense,https://www.pro-football-reference.com/boxscores/202210310cle.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Mixon,CIN,0,0,0,0,0,0,0,0,,8,27,0,6,9,7,32,0,14,0,0,offense,https://www.pro-football-reference.com/boxscores/202210310cle.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samaje Perine,CIN,0,0,0,0,0,0,0,0,,1,7,0,7,3,3,10,0,6,0,0,offense,https://www.pro-football-reference.com/boxscores/202210310cle.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tee Higgins,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,49,1,41,0,0,offense,https://www.pro-football-reference.com/boxscores/202210310cle.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hayden Hurst,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,42,0,21,0,0,offense,https://www.pro-football-reference.com/boxscores/202210310cle.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Boyd,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,38,1,14,0,0,offense,https://www.pro-football-reference.com/boxscores/202210310cle.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trenton Irwin,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,27,0,18,0,0,offense,https://www.pro-football-reference.com/boxscores/202210310cle.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Evans,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,26,0,26,0,0,offense,https://www.pro-football-reference.com/boxscores/202210310cle.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trent Taylor,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,offense,https://www.pro-football-reference.com/boxscores/202210310cle.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchell Wilcox,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0,offense,https://www.pro-football-reference.com/boxscores/202210310cle.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Thomas,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202210310cle.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,offense,https://www.pro-football-reference.com/boxscores/202210310cle.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL,offense,https://www.pro-football-reference.com/boxscores/202210310cle.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacoby Brissett,CLE,17,22,278,1,0,2,10,53,133.7,6,12,1,4,0,0,0,0,0,1,1,offense,https://www.pro-football-reference.com/boxscores/202210310cle.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amari Cooper,CLE,0,1,0,0,1,0,0,0,0.0,0,0,0,0,7,5,131,1,53,0,0,offense,https://www.pro-football-reference.com/boxscores/202210310cle.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Chubb,CLE,0,0,0,0,0,0,0,0,,23,101,2,21,1,1,3,0,3,0,0,offense,https://www.pro-football-reference.com/boxscores/202210310cle.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,11,42,0,15,4,4,30,0,12,0,0,offense,https://www.pro-football-reference.com/boxscores/202210310cle.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D'Ernest Johnson,CLE,0,0,0,0,0,0,0,0,,4,17,0,7,0,0,0,0,0,0,0,offense,https://www.pro-football-reference.com/boxscores/202210310cle.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donovan Peoples-Jones,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,81,0,37,0,0,offense,https://www.pro-football-reference.com/boxscores/202210310cle.htm,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
