rank,player_name,team,position,age,total_contract_value,total_contract_value_millions,year
1255,Arrelious Benn,JAX,WR,,"$600,000",0.6,2016
1256,Brandon Bostick,NYJ,TE,,"$600,000",0.6,2016
1257,Cameron Brate,TB,TE,,"$600,000",0.6,2016
1258,Sam Brenner,DEN,C,,"$600,000",0.6,2016
1259,Chykie Brown,CIN,CB,,"$600,000",0.6,2016
1260,Max Bullough,HOU,LB,,"$600,000",0.6,2016
1261,Marcus Burley,CLE,CB,,"$600,000",0.6,2016
1262,Malcolm Butler,NE,CB,,"$600,000",0.6,2016
1263,Travaris Cadet,NO,RB,,"$600,000",0.6,2016
1264,Mike Catapano,NYJ,DL,,"$600,000",0.6,2016
1265,Ross Cockrell,PIT,CB,,"$600,000",0.6,2016
1266,Will Compton,WAS,LB,,"$600,000",0.6,2016
1267,Marcus Cromartie,SF,CB,,"$600,000",0.6,2016
1268,Orleans Darkwa,NYG,RB,,"$600,000",0.6,2016
1269,Todd Davis,DEN,LB,,"$600,000",0.6,2016
1270,Andrew DePaola,TB,LS,,"$600,000",0.6,2016
1271,Leger Douzable,BUF,DL,,"$600,000",0.6,2016
1272,Dominique Easley,LAR,DL,,"$600,000",0.6,2016
1273,IK Enemkpali,BUF,LB,,"$600,000",0.6,2016
1274,Darren Fells,ARI,TE,,"$600,000",0.6,2016
1275,Cameron Fleming,NE,T,,"$600,000",0.6,2016
1276,Taylor Gabriel,ATL,WR,,"$600,000",0.6,2016
1277,Junior Galette,WAS,ED,,"$600,000",0.6,2016
1278,Ben Garland,ATL,G,,"$600,000",0.6,2016
1279,Mike Gillislee,BUF,RB,,"$600,000",0.6,2016
1280,Brett Goode,GB,LS,,"$600,000",0.6,2016
1281,Ryan Griffin,TB,QB,,"$600,000",0.6,2016
1282,Ryan Groy,BUF,G,,"$600,000",0.6,2016
1283,Dustin Hopkins,WAS,K,,"$600,000",0.6,2016
1284,Chris Hubbard,PIT,RT,,"$600,000",0.6,2016
1285,Ramon Humber,BUF,LB,,"$600,000",0.6,2016
1286,Dontrelle Inman,SD,WR,,"$600,000",0.6,2016
1287,Mike Jenkins,ARI,CB,,"$600,000",0.6,2016
1288,Ryan Jensen,BAL,C,,"$600,000",0.6,2016
1289,Charles Johnson,MIN,WR,,"$600,000",0.6,2016
1290,David Johnson,PIT,TE,,"$600,000",0.6,2016
1291,Josh Johnson,NYG,QB,,"$600,000",0.6,2016
1292,Leonard Johnson,CAR,CB,,"$600,000",0.6,2016
1293,Steven Johnson,PIT,LB,,"$600,000",0.6,2016
1294,T.J. Johnson,CIN,C,,"$600,000",0.6,2016
1295,Wesley Johnson,NYJ,C,,"$600,000",0.6,2016
1296,Tavarres King,NYG,WR,,"$600,000",0.6,2016
1297,John Kuhn,NO,FB,,"$600,000",0.6,2016
1298,Marc Mariani,TEN,WR,,"$600,000",0.6,2016
1299,Ricardo Mathews,PIT,DL,,"$600,000",0.6,2016
1300,Chris Matthews,BAL,WR,,"$600,000",0.6,2016
1301,Josh Mauro,ARI,DL,,"$600,000",0.6,2016
1302,Tony McDaniel,SEA,DL/DT,,"$600,000",0.6,2016
1303,Dewey McDonald,SEA,LB,,"$600,000",0.6,2016
1304,Brandon McManus,DEN,K,,"$600,000",0.6,2016
1305,Steven Means,PHI,ED,,"$600,000",0.6,2016
1306,Jonathan Meeks,BUF,FS,,"$600,000",0.6,2016
1307,Zach Mettenberger,PIT,QB,,"$600,000",0.6,2016
1308,Sterling Moore,NO,CB,,"$600,000",0.6,2016
1309,Ty Nsekhe,WAS,LT,,"$600,000",0.6,2016
1310,Branden Oliver,SD,RB,,"$600,000",0.6,2016
1311,Adrian Phillips,SD,FS,,"$600,000",0.6,2016
1312,Walter Powell,BUF,WR,,"$600,000",0.6,2016
1313,Andre Roberts,DET,WR,,"$600,000",0.6,2016
1314,Jumal Rolle,BAL,CB,,"$600,000",0.6,2016
1315,Colton Schmidt,BUF,P,,"$600,000",0.6,2016
1316,Deshawn Shead,SEA,FS,,"$600,000",0.6,2016
1317,Jeremiah Sirles,MIN,G,,"$600,000",0.6,2016
1318,Chris Smith,JAX,ED,,"$600,000",0.6,2016
1319,Jacquies Smith,TB,LB,,"$600,000",0.6,2016
1320,Keith Smith,DAL,FB,,"$600,000",0.6,2016
1321,Daniel Sorensen,KC,SS,,"$600,000",0.6,2016
1322,Brandon Spikes,BUF,LB,,"$600,000",0.6,2016
1323,Phillip Supernaw,TEN,TE,,"$600,000",0.6,2016
1324,Darryl Tapp,NO,ED,,"$600,000",0.6,2016
1325,Adarius Taylor,TB,LB,,"$600,000",0.6,2016
1326,Steven Terrell,SEA,CB,,"$600,000",0.6,2016
1327,Adam Thielen,MIN,WR,,"$600,000",0.6,2016
1328,Cam Thomas,LAR,DL,,"$600,000",0.6,2016
1329,Peyton Thompson,JAX,SS,,"$600,000",0.6,2016
1330,Andrew Tiller,SF,G,,"$600,000",0.6,2016
1331,Jordan Todman,IND,RB,,"$600,000",0.6,2016
1332,Fitz Toussaint,PIT,RB,,"$600,000",0.6,2016
1333,Robert Turbin,IND,RB,,"$600,000",0.6,2016
1334,Jaylen Watkins,PHI,S,,"$600,000",0.6,2016
1335,Dekoda Watson,DEN,ED,,"$600,000",0.6,2016
1336,Terrance West,BAL,RB,,"$600,000",0.6,2016
1337,Kenny Wiggins,SD,G,,"$600,000",0.6,2016
1338,Marcus Williams,NYJ,CB,,"$600,000",0.6,2016
1339,Billy Winn,DEN,DL,,"$600,000",0.6,2016
1340,Glenn Winston,CLE,RB,,"$600,000",0.6,2016
1341,Jerel Worthy,BUF,DL,,"$600,000",0.6,2016
1342,Eric Murray,KC,CB,,"$599,950",0.59995,2016
1343,Chris Moore,BAL,WR,,"$599,090",0.59909,2016
1344,Ryan Smith,TB,CB,,"$598,040",0.59804,2016
1345,Matt Barkley,CHI,QB,,"$595,588",0.595588,2016
1346,B.J. Goodson,NYG,LB,,"$595,551",0.595551,2016
1347,Tyler Higbee,LAR,TE,,"$595,215",0.595215,2016
1348,Miles Killebrew,DET,S,,"$594,641",0.594641,2016
1349,Malcolm Mitchell,NE,WR,,"$594,498",0.594498,2016
1350,Nick Kwiatkoski,CHI,LB,,"$593,780",0.59378,2016
1351,Ricardo Louis,CLE,WR,,"$591,962",0.591962,2016
1352,De'Vondre Campbell,ATL,LB,,"$591,382",0.591382,2016
1353,Hassan Ridgeway,IND,DL,,"$590,055",0.590055,2016
1354,Pharoh Cooper,LAR,WR,,"$588,666",0.588666,2016
1355,Juston Burris,NYJ,CB,,"$587,782",0.587782,2016
1356,Joe Cardona,NE,LS,,"$587,500",0.5875,2016
1357,Grady Jarrett,ATL,DL/DT,,"$586,963",0.586963,2016
1358,Tyler Ervin,HOU,RB,,"$586,892",0.586892,2016
1359,Rashad Greene,JAX,WR,,"$585,953",0.585953,2016
1360,David Onyemata,NO,DL/DT,,"$585,586",0.585586,2016
1361,Adrian Amos,CHI,FS,,"$583,070",0.58307,2016
1362,Bobby McCain,MIA,CB,,"$582,072",0.582072,2016
1363,Stefon Diggs,MIN,WR,,"$581,928",0.581928,2016
1364,Deon Bush,CHI,S,,"$581,554",0.581554,2016
1365,Perry Riley,OAK,LB,,"$581,176",0.581176,2016
1366,Brett Hundley,GB,QB,,"$580,908",0.580908,2016
1367,Jay Ajayi,MIA,RB,,"$580,203",0.580203,2016
1368,David Parry,IND,DL,,"$580,002",0.580002,2016
1369,Antonio Morrison,IND,LB,,"$579,976",0.579976,2016
1370,Kyle Emanuel,SD,ED,,"$579,643",0.579643,2016
1371,Tyeler Davison,NO,DL,,"$579,306",0.579306,2016
1372,Demarcus Robinson,KC,WR,,"$579,293",0.579293,2016
1373,Tony Lippett,MIA,CB,,"$578,691",0.578691,2016
1374,C.J. Uzomah,CIN,TE,,"$578,190",0.57819,2016
1375,Deiondre' Hall,CHI,CB,,"$577,722",0.577722,2016
1376,J.J. Nelson,ARI,WR,,"$577,450",0.57745,2016
1377,Jesse James,PIT,TE,,"$577,228",0.577228,2016
1378,Evan Boehm,ARI,G,,"$576,620",0.57662,2016
1379,D.J. Alexander,KC,LB,,"$575,563",0.575563,2016
1380,James O'Shaughnessy,KC,TE,,"$575,563",0.575563,2016
1381,Derrick Kindred,CLE,S,,"$574,839",0.574839,2016
1382,Lorenzo Doss,DEN,CB,,"$574,303",0.574303,2016
1383,Bradley Pinion,SF,P,,"$573,550",0.57355,2016
1384,Alex Lewis,BAL,G,,"$572,974",0.572974,2016
1385,Aaron Colvin,JAX,CB,,"$572,111",0.572111,2016
1386,Michael Burton,DET,FB,,"$571,089",0.571089,2016
1387,Cameron Artis-Payne,CAR,RB,,"$566,563",0.566563,2016
1388,David Mayo,CAR,LB,,"$566,563",0.566563,2016
1389,Keith Mumphery,HOU,WR,,"$566,563",0.566563,2016
1390,Damion Square,SD,DL,,"$566,176",0.566176,2016
1391,Donald Butler,MIA,LB,,"$564,705",0.564705,2016
1392,Justin Hunter,BUF,WR,,"$555,884",0.555884,2016
1393,Aaron Brewer,ARI,LS,,"$555,882",0.555882,2016
1394,Greg Scruggs,NE,ED,,"$555,882",0.555882,2016
1395,Darius Philon,SD,DL,,"$555,146",0.555146,2016
1396,Derron Smith,CIN,SS,,"$554,658",0.554658,2016
1397,Leterrius Walton,PIT,DL,,"$554,232",0.554232,2016
1398,Quandre Diggs,DET,SS,,"$553,838",0.553838,2016
1399,Aaron Ripkowski,GB,FB,,"$551,599",0.551599,2016
1400,Christian Covington,HOU,DL,,"$547,622",0.547622,2016
1401,Cody Wichmann,LAR,G,,"$547,621",0.547621,2016
1402,Devontae Booker,DEN,RB,,"$545,848",0.545848,2016
1403,Seth Devalve,CLE,TE,,"$545,848",0.545848,2016
1404,Kenneth Dixon,BAL,RB,,"$545,848",0.545848,2016
1405,Willie Henry,BAL,DL,,"$545,848",0.545848,2016
1406,Cardale Jones,BUF,QB,,"$545,848",0.545848,2016
1407,Dean Lowry,GB,DL/DE,,"$545,848",0.545848,2016
1408,Blake Martinez,GB,LB,,"$545,848",0.545848,2016
1409,Dak Prescott,DAL,QB,,"$545,848",0.545848,2016
1410,Rashard Robinson,SF,CB,,"$545,848",0.545848,2016
1411,Bronson Kaufusi,BAL,DL,,"$544,254",0.544254,2016
1412,Bryce Hager,LAR,LB,,"$543,035",0.543035,2016
1413,Bobby Hart,NYG,RT,,"$542,897",0.542897,2016
1414,Marcus Murphy,NO,RB,,"$542,322",0.542322,2016
1415,Edmond Robinson,MIN,LB,,"$542,078",0.542078,2016
1416,Mark Nzeocha,DAL,LB,,"$541,087",0.541087,2016
1417,Corey Robinson,DET,LT,,"$539,477",0.539477,2016
1418,Dexter McDonald,OAK,CB,,"$539,212",0.539212,2016
1419,Trenton Brown,SF,RT,,"$538,973",0.538973,2016
1420,Chris Scott,CAR,G,,"$538,823",0.538823,2016
1421,Geoff Swaim,DAL,TE,,"$538,683",0.538683,2016
1422,Denzelle Good,IND,RT,,"$538,196",0.538196,2016
1423,Trevor Siemian,DEN,QB,,"$538,195",0.538195,2016
1424,Lonnie Ballentine,HOU,FS,,"$536,474",0.536474,2016
1425,Chris Carter,IND,LB,,"$536,470",0.53647,2016
1426,Vladimir Ducasse,BAL,G,,"$536,470",0.53647,2016
1427,Coty Sensabaugh,NYG,CB,,"$536,470",0.53647,2016
1428,La'el Collins,DAL,RT,,"$533,750",0.53375,2016
1429,Armonty Bryant,DET,ED,,"$532,551",0.532551,2016
1430,Jacoby Brissett,NE,QB,,"$530,675",0.530675,2016
1431,David Andrews,NE,C,,"$530,000",0.53,2016
1432,Thomas Rawls,SEA,RB,,"$530,000",0.53,2016
1433,Asante Cleveland,SD,TE,,"$529,410",0.52941,2016
1434,Delvin Breaux,NO,CB,,"$529,000",0.529,2016
1435,Lucky Whitehead,DAL,WR,,"$528,333",0.528333,2016
1436,Xavier Williams,ARI,DL,,"$527,666",0.527666,2016
1437,Bradley Marquez,LAR,WR,,"$527,166",0.527166,2016
1438,Greg Mancz,HOU,C,,"$527,000",0.527,2016
1439,Cameron Meredith,CHI,WR,,"$527,000",0.527,2016
1440,Quinton Spain,TEN,G,,"$527,000",0.527,2016
1441,Kurtis Drummond,HOU,SS,,"$526,666",0.526666,2016
1442,Corey Grant,JAX,RB,,"$526,666",0.526666,2016
1443,LaDarius Gunter,GB,CB,,"$526,666",0.526666,2016
1444,Josh Lambo,SD,K,,"$526,666",0.526666,2016
1445,Zach Zenner,DET,RB,,"$526,666",0.526666,2016
1446,Kendall Lamm,HOU,RT,,"$525,666",0.525666,2016
1447,Matt Darr,MIA,P,,"$525,333",0.525333,2016
1448,Neville Hewitt,MIA,LB/OLB,,"$525,333",0.525333,2016
1449,Ricardo Allen,ATL,SS,,"$525,000",0.525,2016
1450,Josh Andrews,PHI,C,,"$525,000",0.525,2016
1451,Thurston Armbrister,DET,LB,,"$525,000",0.525,2016
1452,George Atkinson,CLE,RB,,"$525,000",0.525,2016
1453,Shaquil Barrett,DEN,ED,,"$525,000",0.525,2016
1454,Houston Bates,WAS,ED,,"$525,000",0.525,2016
1455,Jordan Berry,PIT,P,,"$525,000",0.525,2016
1456,Kapri Bibbs,DEN,RB,,"$525,000",0.525,2016
1457,Chris Boswell,PIT,K,,"$525,000",0.525,2016
1458,Bryce Callahan,CHI,CB,,"$525,000",0.525,2016
1459,Anthony Chickillo,PIT,ED,,"$525,000",0.525,2016
1460,Brandon Coleman,NO,WR,,"$525,000",0.525,2016
1461,Justin Coleman,NE,CB,,"$525,000",0.525,2016
1462,Brandon Copeland,DET,ED,,"$525,000",0.525,2016
1463,Quinton Dunbar,WAS,CB,,"$525,000",0.525,2016
1464,Nick Easton,MIN,C,,"$525,000",0.525,2016
1465,Quincy Enunwa,NYJ,WR,,"$525,000",0.525,2016
1466,Deshazor Everett,WAS,SS,,"$525,000",0.525,2016
1467,James Ferentz,DEN,C,,"$525,000",0.525,2016
1468,Bennie Fowler,DEN,WR,,"$525,000",0.525,2016
1469,Andrew Franks,MIA,K,,"$525,000",0.525,2016
1470,Anthony Harris,MIN,SS,,"$525,000",0.525,2016
1471,Gabe Holmes,OAK,TE,,"$525,000",0.525,2016
1472,Charley Hughlett,CLE,LS,,"$525,000",0.525,2016
1473,Mike Hull,MIA,LB,,"$525,000",0.525,2016
1474,Adam Humphries,TB,WR,,"$525,000",0.525,2016
1475,David Irving,DAL,DL,,"$525,000",0.525,2016
1476,Howard Jones,TB,LB,,"$525,000",0.525,2016
1477,Harold Jones-Quartey,CHI,SS,,"$525,000",0.525,2016
1478,Zac Kerin,MIN,C,,"$525,000",0.525,2016
1479,Akeem King,ATL,SS,,"$525,000",0.525,2016
1480,Brandon King,NE,FS,,"$525,000",0.525,2016
1481,Matt Longacre,LAR,ED,,"$525,000",0.525,2016
1482,T.Y. McGill,IND,DL,,"$525,000",0.525,2016
1483,Sean McGrath,SD,TE,,"$525,000",0.525,2016
1484,Jamie Meder,CLE,DL,,"$525,000",0.525,2016
1485,Rontez Miles,NYJ,FS,,"$525,000",0.525,2016
1486,Jason Myers,JAX,K,,"$525,000",0.525,2016
1487,Roosevelt Nix,PIT,FB,,"$525,000",0.525,2016
1488,Nick O'Leary,BUF,TE,,"$525,000",0.525,2016
1489,Matt Paradis,DEN,C,,"$525,000",0.525,2016
1490,Brian Peters,HOU,LB,,"$525,000",0.525,2016
1491,Hayes Pullard,JAX,LB,,"$525,000",0.525,2016
1492,Mike Purcell,SF,DL,,"$525,000",0.525,2016
1493,Brent Qvale,NYJ,RT,,"$525,000",0.525,2016
1494,Seth Roberts,OAK,WR,,"$525,000",0.525,2016
1495,Patrick Scales,CHI,LS,,"$525,000",0.525,2016
1496,Jake Schum,GB,P,,"$525,000",0.525,2016
1497,Mohammed Seisay,SEA,CB,,"$525,000",0.525,2016
1498,Deon Simon,NYJ,DL,,"$525,000",0.525,2016
1499,Willie Snead,NO,WR,,"$525,000",0.525,2016
1500,Anthony Steen,MIA,G,,"$525,000",0.525,2016
1501,Neal Sterling,JAX,TE,,"$525,000",0.525,2016
1502,Joe Thomas,GB,LB,,"$525,000",0.525,2016
1503,Khyri Thornton,DET,DL,,"$525,000",0.525,2016
1504,Will Tye,NYG,TE,,"$525,000",0.525,2016
1505,Alejandro Villanueva,PIT,LT,,"$525,000",0.525,2016
1506,De'Ondre Wesley,BAL,G,,"$525,000",0.525,2016
1507,Tyrell Williams,SD,WR,,"$525,000",0.525,2016
1508,James Winchester,KC,LS,,"$525,000",0.525,2016
1509,Tajae Sharpe,TEN,WR,,"$518,721",0.518721,2016
1510,Ronald Blair,SF,DL,,"$517,601",0.517601,2016
1511,DeAndre Washington,OAK,RB,,"$517,298",0.517298,2016
1512,Dominique Jones,MIA,TE,,"$516,178",0.516178,2016
1513,Connor McGovern,DEN,G,,"$515,975",0.515975,2016
1514,John Theus,SF,T,,"$514,403",0.514403,2016
1515,Matt Judon,BAL,ED/OLB,,"$513,934",0.513934,2016
1516,Caleb Benenoch,TB,T,,"$513,296",0.513296,2016
1517,Paul Perkins,NYG,RB,,"$513,137",0.513137,2016
1518,Jordan Howard,CHI,RB,,"$512,005",0.512005,2016
1519,Joe Dahl,DET,G,,"$511,478",0.511478,2016
1520,Wendell Smallwood,PHI,RB,,"$511,144",0.511144,2016
1521,Joe Haeg,IND,G,,"$510,602",0.510602,2016
1522,Jonathan Williams,BUF,RB,,"$510,228",0.510228,2016
1523,LeShaun Sims,TEN,CB,,"$509,546",0.509546,2016
1524,Martrell Spaight,WAS,LB,,"$509,487",0.509487,2016
1525,Brandon Shell,NYJ,T,,"$508,991",0.508991,2016
1526,Aaron Lynch,SF,DL,,"$508,323",0.508323,2016
1527,Kentrell Brothers,MIN,LB,,"$508,170",0.50817,2016
1528,Charles Tapper,DAL,ED,,"$508,115",0.508115,2016
1529,Christian Westerman,CIN,G,,"$507,924",0.507924,2016
1530,Trevor Davis,GB,WR,,"$506,794",0.506794,2016
1531,Halapoulivaati Vaitai,PHI,T,,"$506,281",0.506281,2016
1532,D.J. Reader,HOU,DL/DT,,"$503,845",0.503845,2016
1533,Spencer Drango,CLE,G,,"$501,912",0.501912,2016
1534,Antwione Williams,DET,LB,,"$501,115",0.501115,2016
1535,Tyreek Hill,KC,WR,,"$497,500",0.4975,2016
1536,Jatavis Brown,SD,LB,,"$496,096",0.496096,2016
1537,Alex Collins,SEA,RB,,"$496,096",0.496096,2016
1538,Rashard Higgins,CLE,WR,,"$496,096",0.496096,2016
1539,Cole Toner,ARI,G,,"$496,096",0.496096,2016
1540,Cody Parkey,CLE,K,,"$494,117",0.494117,2016
1541,Korey Toomer,SD,LB,,"$494,117",0.494117,2016
1542,DuJuan Harris,SF,RB,,"$491,764",0.491764,2016
1543,Kendall Reyes,KC,DL,,"$491,764",0.491764,2016
1544,Temarrick Hemingway,LAR,TE,,"$489,896",0.489896,2016
1545,D.J. White,KC,CB,,"$489,253",0.489253,2016
1546,Drew Kaser,SD,P,,"$488,456",0.488456,2016
1547,Jamie Collins,CLE,ED,,"$485,928",0.485928,2016
1548,Jerell Adams,NYG,TE,,"$485,713",0.485713,2016
1549,DeAndre Houston-Carson,CHI,S,,"$485,235",0.485235,2016
1550,James Sample,JAX,FS,,"$485,145",0.485145,2016
1551,Jakeem Grant,MIA,WR,,"$485,095",0.485095,2016
1552,Demetri Goodson,GB,CB,,"$484,611",0.484611,2016
1553,Nate Sudfeld,WAS,QB,,"$484,333",0.484333,2016
1554,David Morgan,MIN,TE,,"$483,864",0.483864,2016
1555,Anthony Brown,DAL,CB,,"$483,736",0.483736,2016
1556,Josh Forrest,LAR,LB,,"$483,580",0.48358,2016
1557,Sebastian Tretola,TEN,G,,"$483,185",0.483185,2016
1558,Cory James,OAK,LB,,"$483,119",0.483119,2016
1559,Wes Schweitzer,ATL,G,,"$483,095",0.483095,2016
1560,Derek Watt,SD,FB,,"$482,420",0.48242,2016
1561,Cody Core,CIN,WR,,"$481,983",0.481983,2016
1562,Kyle Murphy,GB,T,,"$481,535",0.481535,2016
1563,Brandon Allen,JAX,QB,,"$481,068",0.481068,2016
1564,Anthony Zettel,DET,ED,,"$480,930",0.48093,2016
1565,Dadi Nicolas,KC,ED,,"$480,803",0.480803,2016
1566,Randall Telfer,CLE,TE,,"$479,384",0.479384,2016
1567,Mike Thomas,LAR,WR,,"$479,017",0.479017,2016
1568,Tre' Jackson,NE,G,,"$478,935",0.478935,2016
1569,Wes Horton,CAR,ED,,"$476,472",0.476472,2016
1570,Aaron Burbridge,SF,WR,,"$475,089",0.475089,2016
1571,Kavon Frazier,DAL,S,,"$475,089",0.475089,2016
1572,Joey Hunt,SEA,C,,"$475,089",0.475089,2016
1573,Ted Karras,NE,G,,"$475,089",0.475089,2016
1574,Will Parks,DEN,S,,"$475,089",0.475089,2016
1575,Elandon Roberts,NE,LB/ILB,,"$475,089",0.475089,2016
1576,Kevon Seymour,BUF,CB,,"$475,089",0.475089,2016
1577,Aaron Wallace,TEN,ED,,"$472,041",0.472041,2016
1578,Riley Dixon,DEN,P,,"$470,002",0.470002,2016
1579,Chris Reed,JAX,T,,"$470,000",0.47,2016
1580,Jalen Mills,PHI,S,,"$469,214",0.469214,2016
1581,Vadal Alexander,OAK,RT,,"$469,211",0.469211,2016
1582,Lac Edwards,NYJ,P,,"$468,948",0.468948,2016
1583,Dwayne Washington,DET,RB,,"$468,941",0.468941,2016
1584,Daniel Lasco,NO,RB,,"$468,869",0.468869,2016
1585,Matthew Mulligan,DET,TE,,"$468,531",0.468531,2016
1586,Wallace Gilberry,CIN,ED,,"$468,529",0.468529,2016
1587,Charone Peake,NYJ,WR,,"$467,095",0.467095,2016
1588,Andrew Billings,CIN,DL/DT,,"$466,961",0.466961,2016
1589,Jayron Kearse,MIN,S,,"$466,056",0.466056,2016
1590,Clayton Fejedelem,CIN,S,,"$465,887",0.465887,2016
1591,Taylor Heinicke,MIN,QB,,"$465,862",0.465862,2016
1592,Tyler Matakevich,PIT,LB/ILB,,"$465,762",0.465762,2016
1593,Jerald Hawkins,PIT,T,,"$465,622",0.465622,2016
1594,Austin Blythe,IND,C,,"$465,497",0.465497,2016
1595,Shayne Skov,SF,LB,,"$463,235",0.463235,2016
1596,Caraun Reid,SD,DL,,"$460,588",0.460588,2016
1597,Brittan Golden,ARI,WR,,"$458,823",0.458823,2016
1598,Marqueston Huff,BAL,FS,,"$458,823",0.458823,2016
1599,Donte Whitner,WAS,SS,,"$458,823",0.458823,2016
1600,Brenton Bersin,CAR,WR,,"$458,822",0.458822,2016
1601,Jeremy Cash,CAR,LB,,"$456,666",0.456666,2016
1602,George Fant,SEA,T,,"$456,666",0.456666,2016
1603,Jared Norris,CAR,LB,,"$456,666",0.456666,2016
1604,Leonard Wester,TB,T,,"$456,666",0.456666,2016
1605,Andy Janovich,DEN,FB,,"$456,657",0.456657,2016
1606,Roger Lewis,NYG,WR,,"$456,166",0.456166,2016
1607,Dominque Alexander,CLE,LB,,"$455,833",0.455833,2016
1608,Trevone Boykin,SEA,QB,,"$455,000",0.455,2016
1609,Cory Littleton,LAR,LB,,"$455,000",0.455,2016
1610,Romeo Okwara,NYG,ED,,"$455,000",0.455,2016
1611,Stephane Nembot,BAL,T,,"$454,166",0.454166,2016
1612,Joel Heath,HOU,DL,,"$453,666",0.453666,2016
1613,Robbie Chosen,NYJ,WR,,"$453,333",0.453333,2016
1614,DeAndre Elliot,SEA,CB,,"$453,333",0.453333,2016
1615,Josh Ferguson,IND,RB,,"$453,333",0.453333,2016
1616,Dillon Gordon,PHI,TE,,"$453,333",0.453333,2016
1617,Jonathan Jones,NE,CB,,"$453,333",0.453333,2016
1618,Michael Pierce,BAL,DL,,"$453,333",0.453333,2016
1619,Cole Wick,DET,TE,,"$453,333",0.453333,2016
1620,Tracy Howard,CLE,CB,,"$453,000",0.453,2016
1621,Anthony Lanier,WAS,DL,,"$452,666",0.452666,2016
1622,Jalin Marshall,NYJ,WR,,"$452,666",0.452666,2016
1623,Canaan Severin,PIT,WR,,"$452,666",0.452666,2016
1624,Destiny Vaeao,PHI,DL,,"$452,666",0.452666,2016
1625,Darius Latham,OAK,DL,,"$452,500",0.4525,2016
1626,Roy Robertson-Harris,CHI,DL/DE,,"$452,333",0.452333,2016
1627,Antonio Hamilton,OAK,S,,"$451,833",0.451833,2016
1628,Andrew Williamson,IND,S,,"$451,833",0.451833,2016
1629,Stephen Anderson,HOU,TE,,"$451,666",0.451666,2016
1630,Ken Crawley,NO,CB,,"$451,666",0.451666,2016
1631,Kenneth Farrow,SD,RB,,"$451,666",0.451666,2016
1632,Josh Hawkins,GB,CB,,"$451,666",0.451666,2016
1633,Johnny Holton,OAK,WR,,"$451,666",0.451666,2016
1634,Tommylee Lewis,NO,WR,,"$451,666",0.451666,2016
1635,Eli Rogers,PIT,WR,,"$451,666",0.451666,2016
1636,Landon Turner,NO,G,,"$451,666",0.451666,2016
1637,Jarrod Wilson,JAX,S,,"$451,666",0.451666,2016
1638,Isiah Cage,IND,T,,"$451,333",0.451333,2016
1639,Devante Harris,NO,CB,,"$451,333",0.451333,2016
1640,Brian Poole,ATL,S,,"$451,166",0.451166,2016
1641,Rob Kelley,WAS,RB,,"$451,000",0.451,2016
1642,Cavellis Luckett,BAL,LB,,"$450,833",0.450833,2016
1643,Joshua Perkins,ATL,TE,,"$450,833",0.450833,2016
1644,Kentrell Brice,GB,S,,"$450,666",0.450666,2016
1645,Pace Murphy,LAR,T,,"$450,666",0.450666,2016
1646,Spencer Pulley,SD,C,,"$450,666",0.450666,2016
1647,Ben Heeney,OAK,LB,,"$450,326",0.450326,2016
1648,Zaire Anderson,DEN,LB,,"$450,000",0.45,2016
1649,Peyton Barber,TB,RB,,"$450,000",0.45,2016
1650,Briean Boddy-Calhoun,CLE,CB,,"$450,000",0.45,2016
1651,Malcolm Brown,LAR,RB,,"$450,000",0.45,2016
1652,Jordan Dangerfield,PIT,FS,,"$450,000",0.45,2016
1653,Jeff Driskel,CIN,QB,,"$450,000",0.45,2016
1654,Alex Erickson,CIN,WR,,"$450,000",0.45,2016
1655,Marwin Evans,GB,S,,"$450,000",0.45,2016
1656,Ka'imi Fairbairn,HOU,K,,"$450,000",0.45,2016
1657,Matthias Farley,IND,SS,,"$450,000",0.45,2016
1658,Sam Ficken,KC,K,,"$450,000",0.45,2016
1659,B.J. Finney,PIT,C,,"$450,000",0.45,2016
1660,Nolan Frese,SEA,LS,,"$450,000",0.45,2016
1661,C.J. Goodwin,ATL,S,,"$450,000",0.45,2016
1662,Xavier Grimble,PIT,TE,,"$450,000",0.45,2016
1663,Kamu Grugier-Hill,PHI,LB,,"$450,000",0.45,2016
1664,Rashod Hill,MIN,T,,"$450,000",0.45,2016
1665,Tyrone Holmes,CLE,DL,,"$450,000",0.45,2016
1666,Kerry Hyder,DET,ED,,"$450,000",0.45,2016
1667,Edwin Jackson,IND,LB,,"$450,000",0.45,2016
1668,Brett Jones,NYG,C,,"$450,000",0.45,2016
1669,Ben Koyack,JAX,TE,,"$450,000",0.45,2016
1670,Casey Kreiter,DEN,LS,,"$450,000",0.45,2016
1671,Davonte Lambert,TB,ED,,"$450,000",0.45,2016
1672,Crevon LeBlanc,CHI,CB,,"$450,000",0.45,2016
1673,Wil Lutz,NO,K,,"$450,000",0.45,2016
1674,Curt Maggitt,IND,S,,"$450,000",0.45,2016
1675,Gabe Martin,ARI,LB,,"$450,000",0.45,2016
1676,Dexter McCoil,SD,S,,"$450,000",0.45,2016
1677,Tanner McEvoy,SEA,S,,"$450,000",0.45,2016
1678,Corey Moore,HOU,SS,,"$450,000",0.45,2016
1679,Olsen Pierre,ARI,DL,,"$450,000",0.45,2016
1680,Tyvis Powell,CLE,S,,"$450,000",0.45,2016
1681,Jalen Richard,OAK,RB,,"$450,000",0.45,2016
