rank,player_name,team,position,age,total_contract_value,total_contract_value_millions,year
830,Brandon Bolden,NE,RB,,"$1,035,000",1.035,2015
831,Le'Veon Bell,PIT,RB,,"$1,032,082",1.032082,2015
832,Stevan Ridley,NYJ,RB,,"$1,031,250",1.03125,2015
833,Eddie Goldman,CHI,DL/DT,,"$1,026,992",1.026992,2015
834,Jamie Collins,NE,LB,,"$1,025,727",1.025727,2015
835,Nickell Robey-Coleman,BUF,CB,,"$1,020,667",1.020667,2015
836,Mario Addison,CAR,ED,,"$1,020,000",1.02,2015
837,Dorial Green-Beckham,TEN,WR,,"$1,018,836",1.018836,2015
838,Ramon Humber,NO,LB,,"$1,017,000",1.017,2015
839,Trent Murphy,WAS,ED,,"$1,016,545",1.016545,2015
840,Devin Funchess,CAR,WR,,"$1,003,797",1.003797,2015
841,Margus Hunt,CIN,DL,,"$1,001,209",1.001209,2015
842,Chris Jones,DAL,P,,"$1,000,000",1.0,2015
843,Anthony Levine,BAL,LB,,"$1,000,000",1.0,2015
844,Michael Morgan,SEA,LB,,"$1,000,000",1.0,2015
845,Garrett Reynolds,STL,G,,"$999,999",0.999999,2015
846,Timmy Jernigan,BAL,DL,,"$996,114",0.996114,2015
847,Don Carey,DET,SS,,"$995,000",0.995,2015
848,J.J. Jansen,CAR,LS,,"$995,000",0.995,2015
849,Adam Hayward,WAS,ED,,"$990,625",0.990625,2015
850,Jamar Taylor,MIA,CB,,"$988,950",0.98895,2015
851,Louis Murphy,TB,WR,,"$987,500",0.9875,2015
852,Jalen Collins,ATL,CB,,"$986,879",0.986879,2015
853,Vance McDonald,SF,TE,,"$981,594",0.981594,2015
854,Brett Goode,GB,LS,,"$976,250",0.97625,2015
855,Jace Amaro,NYJ,TE,,"$975,680",0.97568,2015
856,Benardrick McKinney,HOU,LB,,"$971,840",0.97184,2015
857,Arthur Brown,BAL,LB,,"$969,335",0.969335,2015
858,Austin Davis,CLE,QB,,"$966,666",0.966666,2015
859,Lance Louis,IND,G,,"$966,250",0.96625,2015
860,Hau'oli Kikaha,NO,LB/OLB,,"$957,511",0.957511,2015
861,Jeremiah Attaochu,SD,ED,,"$955,250",0.95525,2015
862,Eric Winston,CIN,RT,,"$950,000",0.95,2015
863,LeGarrette Blount,NE,RB,,"$949,632",0.949632,2015
864,Ronnie Hillman,DEN,RB,,"$942,708",0.942708,2015
865,Charlie Whitehurst,IND,QB,,"$941,176",0.941176,2015
866,Michael Hoomanawanui,NO,TE,,"$940,074",0.940074,2015
867,Jon Weeks,HOU,LS,,"$938,750",0.93875,2015
868,Eric Kendricks,MIN,LB/ILB,,"$937,440",0.93744,2015
869,Aaron Dobson,NE,WR,,"$935,010",0.93501,2015
870,Ego Ferguson,CHI,DL,,"$934,819",0.934819,2015
871,Andrew Gardner,PHI,G,,"$931,045",0.931045,2015
872,Robert Alford,ATL,CB,,"$927,654",0.927654,2015
873,Eddie Lacy,GB,RB,,"$925,203",0.925203,2015
874,Ricardo Mathews,SD,DL,,"$920,000",0.92,2015
875,Cedric Peerman,CIN,RB,,"$920,000",0.92,2015
876,Jaquiski Tartt,SF,FS,,"$915,821",0.915821,2015
877,Troy Niklas,ARI,TE,,"$914,386",0.914386,2015
878,Michael Person,ATL,G,,"$911,666",0.911666,2015
879,Clark Harris,CIN,LS,,"$900,000",0.9,2015
880,Davante Adams,GB,WR,,"$893,955",0.893955,2015
881,Eric Rowe,PHI,CB,,"$887,248",0.887248,2015
882,Tyrod Taylor,BUF,QB,,"$883,333",0.883333,2015
883,Mike Windt,SD,LS,,"$882,500",0.8825,2015
884,Tanner Purdum,NYJ,LS,,"$877,500",0.8775,2015
885,Bryan Anger,JAX,P,,"$875,480",0.87548,2015
886,Justin Drescher,NO,LS,,"$875,000",0.875,2015
887,Bishop Sankey,TEN,RB,,"$873,522",0.873522,2015
888,Lorenzo Alexander,OAK,LB,,"$870,000",0.87,2015
889,Colin Jones,CAR,FS,,"$870,000",0.87,2015
890,Denzel Perryman,SD,LB/ILB,,"$868,449",0.868449,2015
891,Marlon Moore,CLE,WR,,"$866,666",0.866666,2015
892,Josh LeRibeus,WAS,C,,"$864,081",0.864081,2015
893,David Johnson,SD,TE,,"$860,000",0.86,2015
894,Tyrann Mathieu,ARI,FS,,"$855,937",0.855937,2015
895,Travis Kelce,KC,TE,,"$853,826",0.853826,2015
896,Jeremy Hill,CIN,RB,,"$853,091",0.853091,2015
897,Jake McQuaide,STL,LS,,"$850,000",0.85,2015
898,Jamize Olawale,OAK,FB,,"$850,000",0.85,2015
899,Mitch Morse,KC,C,,"$849,649",0.849649,2015
900,Dwayne Gratz,JAX,CB,,"$849,394",0.849394,2015
901,Larry Warford,DET,G,,"$849,250",0.84925,2015
902,Mike Glennon,TB,QB,,"$846,563",0.846563,2015
903,Aaron Brewer,DEN,LS,,"$845,000",0.845,2015
904,Clint Gresham,SEA,LS,,"$845,000",0.845,2015
905,Donald Stephenson,KC,LT,,"$844,375",0.844375,2015
906,Cody Latimer,DEN,WR,,"$842,875",0.842875,2015
907,Kavell Conner,SD,LB,,"$840,000",0.84,2015
908,Carlos Hyde,SF,RB,,"$836,745",0.836745,2015
909,Josh Kline,NE,G,,"$835,000",0.835,2015
910,Ronald Darby,BUF,CB,,"$830,853",0.830853,2015
911,Beau Brinkley,TEN,LS,,"$828,000",0.828,2015
912,Jarvis Jenkins,CHI,DL,,"$825,000",0.825,2015
913,Mike Jenkins,TB,CB,,"$825,000",0.825,2015
914,Trevor Robinson,SD,C,,"$825,000",0.825,2015
915,Jared Allen,CAR,ED,,"$823,529",0.823529,2015
916,Mike Martin,TEN,DL,,"$821,890",0.82189,2015
917,Frank Zombo,KC,ED,,"$820,000",0.82,2015
918,Bennie Logan,PHI,DL,,"$818,523",0.818523,2015
919,Sean Spence,PIT,LB,,"$816,345",0.816345,2015
920,Jack Mewhort,IND,G,,"$812,228",0.812228,2015
921,Nate Orchard,CLE,ED,,"$812,055",0.812055,2015
922,Kyle Nelson,SF,LS,,"$810,000",0.81,2015
923,Kony Ealy,CAR,ED,,"$806,098",0.806098,2015
924,Matt Asiata,MIN,RB,,"$800,000",0.8,2015
925,Allen Robinson,JAX,WR,,"$797,925",0.797925,2015
926,Jayron Hosley,NYG,CB,,"$796,250",0.79625,2015
927,Kiko Alonso,PHI,ED,,"$795,946",0.795946,2015
928,Brandon Thompson,CIN,DL,,"$795,300",0.7953,2015
929,Sam Young,JAX,LT,,"$795,000",0.795,2015
930,Jordan Phillips,MIA,DL/DT,,"$793,256",0.793256,2015
931,Jimmy Garoppolo,NE,QB,,"$791,795",0.791795,2015
932,Teddy Williams,CAR,CB,,"$790,000",0.79,2015
933,Jarvis Landry,MIA,WR,,"$789,753",0.789753,2015
934,Blidi Wreh-Wilson,TEN,CB,,"$789,416",0.789416,2015
935,Tony Bergstrom,OAK,C,,"$786,504",0.786504,2015
936,T.J. McDonald,STL,FS,,"$786,426",0.786426,2015
937,Justin Britt,SEA,C,,"$785,666",0.785666,2015
938,Josh Bynes,DET,LB,,"$785,000",0.785,2015
939,Dion Lewis,NE,RB,,"$785,000",0.785,2015
940,Terrance Williams,DAL,WR,,"$779,868",0.779868,2015
941,Travis Benjamin,CLE,WR,,"$779,250",0.77925,2015
942,Brian Winters,NYJ,G,,"$778,969",0.778969,2015
943,Omar Bolden,DEN,FS,,"$778,607",0.778607,2015
944,Kirk Cousins,WAS,QB,,"$778,172",0.778172,2015
945,Jake Fisher,CIN,LT,,"$774,458",0.774458,2015
946,Ladarius Green,SD,TE,,"$772,725",0.772725,2015
947,Kyle Wilber,DAL,LB,,"$769,805",0.769805,2015
948,Terron Armstead,NO,LT,,"$769,359",0.769359,2015
949,Keenan Robinson,WAS,ED,,"$765,027",0.765027,2015
950,Dallas Thomas,MIA,G,,"$761,594",0.761594,2015
951,Frank Alexander,CAR,ED,,"$760,272",0.760272,2015
952,Ron Brooks,BUF,CB,,"$760,135",0.760135,2015
953,Josh Harris,ATL,LS,,"$760,000",0.76,2015
954,Benjamin Ijalana,NYJ,RT,,"$760,000",0.76,2015
955,Bradley Sowell,ARI,LT,,"$760,000",0.76,2015
956,Ameer Abdullah,DET,RB,,"$755,659",0.755659,2015
957,Markus Wheaton,PIT,WR,,"$752,844",0.752844,2015
958,J.J. Wilcox,DAL,FS,,"$751,517",0.751517,2015
959,Chris Polk,HOU,RB,,"$747,500",0.7475,2015
960,John Jenkins,NO,ED/DE,,"$746,890",0.74689,2015
961,Logan Ryan,NE,CB,,"$745,813",0.745813,2015
962,Kyle Love,CAR,DL,,"$745,000",0.745,2015
963,Jamon Meredith,TEN,RT,,"$745,000",0.745,2015
964,Jordan Norwood,DEN,WR,,"$745,000",0.745,2015
965,Jordan Reed,WAS,TE,,"$742,278",0.742278,2015
966,Jordan Hill,SEA,DL,,"$741,035",0.741035,2015
967,Shawn Williams,CIN,SS,,"$738,986",0.738986,2015
968,Maxx Williams,BAL,TE,,"$736,861",0.736861,2015
969,Knile Davis,KC,RB,,"$736,504",0.736504,2015
970,Brandon Mosley,NYG,G,,"$735,146",0.735146,2015
971,A.Q. Shipley,ARI,C,,"$735,000",0.735,2015
972,Kayvon Webster,DEN,CB,,"$731,950",0.73195,2015
973,Hugh Thornton,IND,G,,"$731,345",0.731345,2015
974,Corey Lemonier,SF,ED,,"$730,880",0.73088,2015
975,C.J. Fiedorowicz,HOU,TE,,"$730,826",0.730826,2015
976,Morgan Moses,WAS,RT,,"$729,394",0.729394,2015
977,Charles Sims,TB,RB,,"$726,023",0.726023,2015
978,Duron Harmon,NE,SS,,"$724,400",0.7244,2015
979,Greg Zuerlein,STL,K,,"$723,307",0.723307,2015
980,Billy Turner,MIA,G,,"$723,000",0.723,2015
981,Rob Havenstein,STL,G,,"$721,822",0.721822,2015
982,Brandon Williams,BAL,DL,,"$713,750",0.71375,2015
983,Tahir Whitehead,DET,LB,,"$713,000",0.713,2015
984,Marcus Martin,SF,G,,"$712,812",0.712812,2015
985,Markus Golden,ARI,ED,,"$712,424",0.712424,2015
986,Tim Barnes,STL,C,,"$710,017",0.710017,2015
987,Garrett Celek,SF,TE,,"$710,000",0.71,2015
988,Christian Kirksey,CLE,LB,,"$707,625",0.707625,2015
989,Dennis Kelly,PHI,RT,,"$707,200",0.7072,2015
990,Jay Bromley,NYG,DL,,"$705,969",0.705969,2015
991,Scott Crichton,MIN,ED,,"$705,507",0.705507,2015
992,Alex Okafor,ARI,DL,,"$703,607",0.703607,2015
993,Jelani Jenkins,MIA,LB,,"$703,172",0.703172,2015
994,Duke Williams,BUF,FS,,"$702,563",0.702563,2015
995,Preston Brown,BUF,LB,,"$702,000",0.702,2015
996,Dion Sims,MIA,TE,,"$701,888",0.701888,2015
997,Marvin Jones,CIN,WR,,"$700,700",0.7007,2015
998,Dallas Reynolds,NYG,G,,"$700,000",0.7,2015
999,Travis Swanson,DET,C,,"$699,868",0.699868,2015
1000,David Bakhtiari,GB,LT,,"$698,850",0.69885,2015
1001,Ryan Nassib,NYG,QB,,"$698,400",0.6984,2015
1002,Shamarko Thomas,PIT,SS,,"$698,288",0.698288,2015
1003,Patrick DiMarco,ATL,FB,,"$697,500",0.6975,2015
1004,Landry Jones,PIT,QB,,"$694,805",0.694805,2015
1005,Randy Gregory,DAL,LB,,"$693,624",0.693624,2015
1006,Jeremy Lane,SEA,CB,,"$691,279",0.691279,2015
1007,Keith Tandy,TB,FS,,"$690,150",0.69015,2015
1008,Khaled Holmes,IND,C,,"$690,027",0.690027,2015
1009,Tre Mason,STL,RB,,"$689,410",0.68941,2015
1010,J.C. Tretter,GB,C,,"$688,977",0.688977,2015
1011,James Hanna,DAL,TE,,"$686,213",0.686213,2015
1012,Ali Marpet,TB,C,,"$686,106",0.686106,2015
1013,William Gholston,TB,ED,,"$685,136",0.685136,2015
1014,Chris Hairston,SD,LT,,"$685,000",0.685,2015
1015,Steven Johnson,TEN,LB,,"$685,000",0.685,2015
1016,Malliciah Goodman,ATL,ED,,"$684,272",0.684272,2015
1017,Nate Ebner,NE,FS,,"$684,150",0.68415,2015
1018,Quinton Patton,SF,WR,,"$682,875",0.682875,2015
1019,Quinten Rollins,GB,CB,,"$680,466",0.680466,2015
1020,Brad Nortman,CAR,P,,"$679,670",0.67967,2015
1021,Frank Clark,SEA,ED,,"$678,586",0.678586,2015
1022,Terrence Brooks,BAL,FS,,"$676,594",0.676594,2015
1023,Jordan Richards,NE,SS,,"$674,827",0.674827,2015
1024,Travis Lewis,DET,LB,,"$674,793",0.674793,2015
1025,Dexter McDougle,NYJ,CB,,"$674,719",0.674719,2015
1026,Spencer Long,WAS,C,,"$673,450",0.67345,2015
1027,Rishard Matthews,MIA,WR,,"$673,403",0.673403,2015
1028,Gabe Jackson,OAK,G,,"$672,844",0.672844,2015
1029,Akeem Spence,TB,DL,,"$671,659",0.671659,2015
1030,Will Sutton,CHI,DL,,"$671,517",0.671517,2015
1031,Markus Kuhn,NYG,DL,,"$671,474",0.671474,2015
1032,Kareem Martin,ARI,ED,,"$669,890",0.66989,2015
1033,Seyi Ajirotutu,PHI,WR,,"$665,000",0.665,2015
1034,Will Allen,PIT,SS,,"$665,000",0.665,2015
1035,Colt Anderson,IND,SS,,"$665,000",0.665,2015
1036,Jason Avant,KC,WR,,"$665,000",0.665,2015
1037,Stephen Bowen,NYJ,DL,,"$665,000",0.665,2015
1038,Alex Carrington,BUF,DL,,"$665,000",0.665,2015
1039,Willie Colon,NYJ,G,,"$665,000",0.665,2015
1040,Morgan Cox,BAL,LS,,"$665,000",0.665,2015
1041,Demarcus Dobbs,SEA,ED,,"$665,000",0.665,2015
1042,Vladimir Ducasse,CHI,G,,"$665,000",0.665,2015
1043,Daniel Fells,NYG,TE,,"$665,000",0.665,2015
1044,Clifton Geathers,PIT,DL,,"$665,000",0.665,2015
1045,Brandon Gibson,NE,WR,,"$665,000",0.665,2015
1046,Nick Hayden,DAL,DL,,"$665,000",0.665,2015
1047,Darrius Heyward-Bey,PIT,WR,,"$665,000",0.665,2015
1048,Jamari Lattimore,NYJ,LB,,"$665,000",0.665,2015
1049,Mike Leach,ARI,LS,,"$665,000",0.665,2015
1050,Dwight Lowery,IND,FS,,"$665,000",0.665,2015
1051,Luke McCown,NO,QB,,"$665,000",0.665,2015
1052,Danny McCray,DAL,SS,,"$665,000",0.665,2015
1053,Sherrick McManis,CHI,CB,,"$665,000",0.665,2015
1054,Will Montgomery,CHI,C,,"$665,000",0.665,2015
1055,Lance Moore,DET,WR,,"$665,000",0.665,2015
1056,Don Muhlbach,DET,LS,,"$665,000",0.665,2015
1057,Dan Orlovsky,DET,QB,,"$665,000",0.665,2015
1058,Jamarca Sanford,NO,SS,,"$665,000",0.665,2015
1059,Chris Scott,CAR,G,,"$665,000",0.665,2015
1060,Pat Sims,CIN,DL,,"$665,000",0.665,2015
1061,Darryl Tapp,DET,ED,,"$665,000",0.665,2015
1062,Brandon Tate,CIN,WR,,"$665,000",0.665,2015
1063,Will Tukuafu,SEA,FB,,"$665,000",0.665,2015
1064,Greg Warren,PIT,LS,,"$665,000",0.665,2015
1065,Joe Webb,CAR,QB,,"$665,000",0.665,2015
1066,Josh Wilson,DET,CB,,"$665,000",0.665,2015
1067,Kyle Wilson,NO,CB,,"$665,000",0.665,2015
1068,LaMarr Woodley,ARI,ED,,"$665,000",0.665,2015
1069,Josh Huff,PHI,WR,,"$663,986",0.663986,2015
1070,Donte Moncrief,IND,WR,,"$660,880",0.66088,2015
1071,Kyle Juszczyk,BAL,FB,,"$660,146",0.660146,2015
1072,Devin Taylor,DET,ED,,"$660,146",0.660146,2015
1073,Levine Toilolo,ATL,TE,,"$660,146",0.660146,2015
1074,Josh Bellamy,CHI,WR,,"$660,000",0.66,2015
1075,Tank Carder,CLE,LB,,"$660,000",0.66,2015
1076,Audie Cole,MIN,LB,,"$660,000",0.66,2015
1077,Tom Compton,WAS,T,,"$660,000",0.66,2015
1078,Jack Crawford,DAL,ED,,"$660,000",0.66,2015
1079,Jermelle Cudjo,DET,DL,,"$660,000",0.66,2015
1080,James Develin,NE,FB,,"$660,000",0.66,2015
1081,Dorin Dickerson,TEN,TE,,"$660,000",0.66,2015
1082,Jamell Fleming,KC,S,,"$660,000",0.66,2015
1083,Winston Guy,IND,FS,,"$660,000",0.66,2015
1084,Bryce Harris,ATL,RT,,"$660,000",0.66,2015
1085,Jaye Howard,KC,DL,,"$660,000",0.66,2015
1086,Duke Ihenacho,WAS,SS,,"$660,000",0.66,2015
1087,Danny Lansanah,TB,LB,,"$660,000",0.66,2015
1088,Ricardo Lockette,SEA,WR,,"$660,000",0.66,2015
1089,Marc Mariani,CHI,WR,,"$660,000",0.66,2015
1090,Zach Miller,CHI,TE,,"$660,000",0.66,2015
1091,Chris Owusu,NYJ,WR,,"$660,000",0.66,2015
1092,Austin Pasztor,CLE,T,,"$660,000",0.66,2015
1093,Bernard Pierce,JAX,RB,,"$660,000",0.66,2015
1094,Deshawn Shead,SEA,FS,,"$660,000",0.66,2015
1095,Sealver Siliga,NE,DL,,"$660,000",0.66,2015
1096,Scott Solomon,CLE,ED,,"$660,000",0.66,2015
1097,Michael Wilhoite,SF,LB,,"$660,000",0.66,2015
1098,John Brown,ARI,WR,,"$657,725",0.657725,2015
1099,Will Clarke,CIN,ED,,"$656,345",0.656345,2015
1100,Brandon Linder,JAX,C,,"$655,400",0.6554,2015
1101,Bryan Stork,NE,C,,"$654,794",0.654794,2015
1102,Michael Schofield,DEN,RT,,"$652,300",0.6523,2015
1103,Richard Rodgers,GB,TE,,"$649,004",0.649004,2015
1104,Jerick McKinnon,MIN,RB,,"$648,750",0.64875,2015
1105,Trai Turner,CAR,G,,"$644,950",0.64495,2015
1106,Sio Moore,IND,ED,,"$643,000",0.643,2015
1107,Denard Robinson,JAX,RB,,"$638,403",0.638403,2015
1108,Earl Watford,ARI,RT,,"$637,951",0.637951,2015
1109,Ty Sambrailo,DEN,LT,,"$637,322",0.637322,2015
1110,Brandon Thomas,SF,G,,"$636,504",0.636504,2015
1111,Jeremiah Poutasi,TEN,RT,,"$635,564",0.635564,2015
1112,A.J. Cann,JAX,G,,"$635,399",0.635399,2015
1113,Shareece Wright,BAL,CB,,"$635,294",0.635294,2015
1114,Stepfan Taylor,ARI,RB,,"$635,125",0.635125,2015
1115,Brandon Bair,PHI,DL,,"$635,000",0.635,2015
1116,John Kuhn,GB,FB,,"$635,000",0.635,2015
1117,Fozzy Whittaker,CAR,RB,,"$635,000",0.635,2015
1118,Clive Walford,OAK,TE,,"$633,626",0.633626,2015
1119,A.J. Klein,CAR,LB,,"$632,825",0.632825,2015
1120,Tyler Lockett,SEA,WR,,"$631,687",0.631687,2015
1121,Devonta Freeman,ATL,RB,,"$631,106",0.631106,2015
1122,Jeff Locke,MIN,P,,"$631,048",0.631048,2015
1123,Quinton Dial,SF,DL,,"$630,413",0.630413,2015
1124,Luke Willson,SEA,TE,,"$629,633",0.629633,2015
1125,Micah Hyde,GB,SS,,"$629,527",0.629527,2015
1126,Bruce Ellington,SF,WR,,"$628,607",0.628607,2015
1127,Justin Ellis,OAK,DL,,"$628,172",0.628172,2015
1128,Jaelen Strong,HOU,WR,,"$627,995",0.627995,2015
1129,Keenan Allen,SD,WR,,"$627,979",0.627979,2015
1130,Cassius Marsh,SEA,LB,,"$627,563",0.627563,2015
1131,Maurice Alexander,STL,SS,,"$626,065",0.626065,2015
1132,Hroniss Grasu,CHI,C,,"$625,479",0.625479,2015
1133,Sam Martin,DET,P,,"$625,075",0.625075,2015
1134,Kellen Davis,NYJ,TE,,"$625,000",0.625,2015
1135,Jacquizz Rodgers,CHI,RB,,"$625,000",0.625,2015
1136,Russell Bodine,CIN,C,,"$624,114",0.624114,2015
1137,DaQuan Jones,TEN,DL/DE,,"$623,850",0.62385,2015
1138,Andre Williams,NYG,RB,,"$623,400",0.6234,2015
1139,De'Anthony Thomas,KC,WR,,"$623,027",0.623027,2015
1140,David Amerson,OAK,CB,,"$622,131",0.622131,2015
1141,Tevin Coleman,ATL,RB,,"$621,311",0.621311,2015
1142,Keith McGill,OAK,S,,"$621,300",0.6213,2015
1143,Keshawn Martin,NE,WR,,"$621,176",0.621176,2015
1144,Ricky Wagner,BAL,RT,,"$621,140",0.62114,2015
1145,Ka'Deem Carey,CHI,RB,,"$620,845",0.620845,2015
1146,Owamagbe Odighizuwa,NYG,ED,,"$620,125",0.620125,2015
1147,Anthony Hitchens,DAL,LB,,"$618,716",0.618716,2015
1148,Garrett Grayson,NO,QB,,"$618,291",0.618291,2015
1149,Josh Evans,JAX,SS,,"$617,205",0.617205,2015
1150,Marqueston Huff,TEN,FS,,"$616,301",0.616301,2015
1151,Crockett Gillmore,BAL,T,,"$615,680",0.61568,2015
1152,Fred Jackson,SEA,RB,,"$615,000",0.615,2015
1153,Nate Washington,HOU,WR,,"$615,000",0.615,2015
1154,Walt Aikens,MIA,FS,,"$613,977",0.613977,2015
1155,David Quessenberry,HOU,LT,,"$613,363",0.613363,2015
1156,Chris Conley,KC,WR,,"$613,108",0.613108,2015
1157,Duke Johnson,CLE,RB,,"$612,523",0.612523,2015
1158,Pierre Desir,CLE,CB,,"$611,903",0.611903,2015
1159,Latavius Murray,OAK,RB,,"$611,550",0.61155,2015
1160,Tre Boston,CAR,FS,,"$611,367",0.611367,2015
1161,Marquise Goodwin,BUF,WR,,"$611,366",0.611366,2015
1162,Mychal Rivera,OAK,TE,,"$611,213",0.611213,2015
1163,Andre Ellington,ARI,RB,,"$610,966",0.610966,2015
1164,Cornelius Washington,CHI,DL,,"$610,947",0.610947,2015
1165,Rex Burkhead,CIN,RB,,"$610,550",0.61055,2015
1166,Senquez Golson,PIT,CB,,"$610,462",0.610462,2015
1167,Dontae Johnson,SF,CB,,"$610,136",0.610136,2015
1168,Nate Palmer,GB,LB,,"$609,724",0.609724,2015
1169,Eli Harold,SF,ED,,"$609,343",0.609343,2015
1170,James White,NE,RB,,"$609,272",0.609272,2015
1171,Theo Riddick,DET,RB,,"$607,750",0.60775,2015
1172,Kapron Lewis-Moore,BAL,DL,,"$607,058",0.607058,2015
1173,Kevin Pierre-Louis,SEA,LB,,"$606,413",0.606413,2015
1174,John Miller,BUF,G,,"$605,030",0.60503,2015
1175,Stacy McGee,OAK,DL,,"$604,670",0.60467,2015
1176,Vince Williams,PIT,LB,,"$604,670",0.60467,2015
1177,Lorenzo Mauldin,NYJ,ED,,"$603,504",0.603504,2015
1178,Demetrius McCray,JAX,CB,,"$601,741",0.601741,2015
1179,Bashaud Breeland,WAS,CB,,"$601,500",0.6015,2015
1180,Armonty Bryant,CLE,DL,,"$601,375",0.601375,2015
1181,Tommy Bohanon,NYJ,FB,,"$600,562",0.600562,2015
1182,Craig Mager,SD,CB,,"$600,394",0.600394,2015
1183,Brenton Bersin,CAR,WR,,"$600,000",0.6,2015
1184,Chris Gragg,BUF,TE,,"$599,793",0.599793,2015
1185,Tyler Kroft,CIN,TE,,"$596,944",0.596944,2015
1186,Marquess Wilson,CHI,WR,,"$596,787",0.596787,2015
1187,Kemal Ishmael,ATL,SS,,"$596,474",0.596474,2015
1188,Sean Renfree,ATL,QB,,"$596,474",0.596474,2015
1189,Daimion Stafford,TEN,SS,,"$596,474",0.596474,2015
1190,David Johnson,ARI,RB,,"$594,843",0.594843,2015
1191,Stephen Hill,CAR,WR,,"$594,500",0.5945,2015
1192,Sammie Coates,PIT,WR,,"$592,878",0.592878,2015
1193,Matt Barkley,ARI,QB,,"$592,500",0.5925,2015
1194,Danielle Hunter,MIN,ED/DE,,"$591,805",0.591805,2015
1195,Sean Mannion,STL,QB,,"$591,449",0.591449,2015
1196,Carl Davis,BAL,DL,,"$591,271",0.591271,2015
1197,C.J. Anderson,DEN,RB,,"$589,167",0.589167,2015
1198,Tony Jefferson,ARI,SS,,"$588,368",0.588368,2015
1199,Benny Cunningham,STL,RB,,"$588,334",0.588334,2015
1200,Jaron Brown,ARI,WR,,"$588,000",0.588,2015
1201,Stedman Bailey,STL,WR,,"$587,739",0.587739,2015
1202,Lane Taylor,GB,G,,"$587,334",0.587334,2015
1203,Alvin Bailey,SEA,G,,"$587,000",0.587,2015
1204,Larry English,TB,LB,,"$586,750",0.58675,2015
1205,Jahleel Addae,SD,SS,,"$586,668",0.586668,2015
1206,A.J. Bouye,HOU,CB,,"$586,668",0.586668,2015
1207,Josh Hill,NO,TE,,"$586,668",0.586668,2015
1208,Tim Lelito,NO,G,,"$586,668",0.586668,2015
1209,Matt Tobin,PHI,G,,"$586,668",0.586668,2015
1210,Andy Mulumba,GB,ED,,"$586,667",0.586667,2015
1211,Abry Jones,JAX,DL,,"$585,834",0.585834,2015
1212,Carson Tinker,JAX,LS,,"$585,834",0.585834,2015
1213,Justin Tuggle,HOU,LB,,"$585,834",0.585834,2015
1214,Jeff Heath,DAL,FS,,"$585,668",0.585668,2015
1215,Ryan Schraeder,ATL,RT,,"$585,668",0.585668,2015
1216,Paul Worrilow,ATL,LB,,"$585,668",0.585668,2015
1217,Dakota Dozier,NYJ,G,,"$585,146",0.585146,2015
1218,Phillip Adams,ATL,CB,,"$585,000",0.585,2015
1219,Kamar Aiken,BAL,WR,,"$585,000",0.585,2015
1220,Chris Banjo,GB,SS,,"$585,000",0.585,2015
1221,David Bass,TEN,DL,,"$585,000",0.585,2015
1222,Daren Bates,STL,LB,,"$585,000",0.585,2015
1223,E.J. Biggers,PHI,CB,,"$585,000",0.585,2015
1224,Michael Bowie,CLE,RT,,"$585,000",0.585,2015
1225,Jasper Brinkley,NYG,LB,,"$585,000",0.585,2015
1226,Corbin Bryant,BUF,DL,,"$585,000",0.585,2015
1227,Drew Butler,ARI,P,,"$585,000",0.585,2015
1228,Mario Butler,BUF,CB,,"$585,000",0.585,2015
1229,Derek Carrier,WAS,TE,,"$585,000",0.585,2015
1230,Stefan Charles,BUF,DL,,"$585,000",0.585,2015
1231,Tyler Clutts,DAL,FB,,"$585,000",0.585,2015
1232,Derrick Coleman,SEA,FB,,"$585,000",0.585,2015
1233,Marcus Cooper,KC,CB,,"$585,000",0.585,2015
1234,Craig Dahl,NYG,SS,,"$585,000",0.585,2015
1235,Cody Davis,STL,FS,,"$585,000",0.585,2015
1236,Ryan Davis,JAX,ED,,"$585,000",0.585,2015
1237,Quintin Demps,HOU,SS,,"$585,000",0.585,2015
1238,Larry Donnell,NYG,TE,,"$585,000",0.585,2015
1239,Jack Doyle,IND,TE,,"$585,000",0.585,2015
1240,Terence Garvin,PIT,LB,,"$585,000",0.585,2015
1241,Tyronne Green,CAR,G,,"$585,000",0.585,2015
1242,Johnathan Grimes,HOU,RB,,"$585,000",0.585,2015
1243,Erin Henderson,NYJ,LB,,"$585,000",0.585,2015
1244,Chris Hogan,BUF,WR,,"$585,000",0.585,2015
1245,Ben Jacobs,CAR,LB,,"$585,000",0.585,2015
1246,Tony Jerod-Eddie,SF,DL,,"$585,000",0.585,2015
1247,Chris Johnson,ARI,RB,,"$585,000",0.585,2015
1248,Chris Jones,NE,DL,,"$585,000",0.585,2015
1249,James Jones,GB,WR,,"$585,000",0.585,2015
1250,Case Keenum,STL,QB,,"$585,000",0.585,2015
1251,Senio Kelemete,NO,G,,"$585,000",0.585,2015
1252,Jorvorskie Lane,TB,FB,,"$585,000",0.585,2015
1253,Ron Leary,DAL,G,,"$585,000",0.585,2015
1254,Doug Legursky,PIT,C,,"$585,000",0.585,2015
1255,Patrick Lewis,SEA,C,,"$585,000",0.585,2015
1256,Zach Line,MIN,FB,,"$585,000",0.585,2015
1257,Brandon Marshall,DEN,LB,,"$585,000",0.585,2015
1258,Michael Mauti,NO,LB,,"$585,000",0.585,2015
1259,Benson Mayowa,OAK,ED,,"$585,000",0.585,2015
