rank,player_name,team,position,total_contract_value,total_contract_value_millions,year
1546,Cedrick Wilson,DAL,WR,"$675,000",0.675,2020
1547,Zach Gentry,PIT,TE,"$672,881",0.672881,2020
1548,Blessuan Austin,NYJ,CB,"$671,627",0.671627,2020
1549,Trace McSorley,BAL,QB,"$671,056",0.671056,2020
1550,Rashard Lawrence,ARI,DL,"$671,016",0.671016,2020
1551,Sidney Jones,JAX,CB,"$670,588",0.670588,2020
1552,Matthew Adams,IND,LB,"$669,512",0.669512,2020
1553,Bradlee Anae,DAL,ED,"$669,443",0.669443,2020
1554,Travis Homer,SEA,RB,"$666,588",0.666588,2020
1555,Tyler Biadasz,DAL,C,"$663,594",0.663594,2020
1556,Hakeem Adeniji,CIN,LT,"$662,971",0.662971,2020
1557,Kyle Fuller,SEA,G,"$661,770",0.66177,2020
1558,Malik Jefferson,LAC,LB,"$661,770",0.66177,2020
1559,Dion Jordan,SF,ED/DE,"$661,770",0.66177,2020
1560,Jordan Richards,BAL,SS,"$661,770",0.66177,2020
1561,Tremon Smith,IND,CB,"$661,770",0.66177,2020
1562,Genard Avery,PHI,ED,"$661,768",0.661768,2020
1563,Ronnie Harrison,CLE,SS,"$661,768",0.661768,2020
1564,Auden Tate,CIN,WR,"$661,768",0.661768,2020
1565,Vyncint Smith,NYJ,WR,"$661,766",0.661766,2020
1566,Todd Davis,MIN,LB,"$661,765",0.661765,2020
1567,Ryan Groy,LAC,G,"$661,765",0.661765,2020
1568,Jeremy McNichols,TEN,RB,"$661,764",0.661764,2020
1569,Netane Muti,DEN,G,"$661,448",0.661448,2020
1570,Mike Onwenu,NE,G,"$660,619",0.660619,2020
1571,Cameron Brown,NYG,ED,"$659,591",0.659591,2020
1572,Bravvion Roy,CAR,DL,"$658,494",0.658494,2020
1573,Kris Boyd,MIN,CB,"$658,198",0.658198,2020
1574,Blake Ferguson,MIA,LS,"$657,612",0.657612,2020
1575,Alohi Gilman,LAC,S,"$656,969",0.656969,2020
1576,Donovan Peoples-Jones,CLE,WR,"$656,652",0.656652,2020
1577,Tyler Bass,BUF,K,"$656,054",0.656054,2020
1578,Takkarist McKinley,LV,ED,"$655,835",0.655835,2020
1579,Jake Luton,JAX,QB,"$655,437",0.655437,2020
1580,Charlie Woerner,SF,TE,"$655,257",0.655257,2020
1581,Braden Mann,NYJ,P,"$654,275",0.654275,2020
1582,Jon Runyan,GB,G,"$653,669",0.653669,2020
1583,Shaq Quarterman,JAX,LB,"$653,594",0.653594,2020
1584,Khalil Davis,TB,DL,"$653,303",0.653303,2020
1585,Shaun Bradley,PHI,LB,"$652,855",0.652855,2020
1586,John Penisini,DET,DL,"$652,794",0.652794,2020
1587,James Proche,BAL,WR,"$652,024",0.652024,2020
1588,Tyler Davis,JAX,TE,"$649,886",0.649886,2020
1589,Isaiah Rodgers,IND,CB,"$646,281",0.646281,2020
1590,Equanimeous St. Brown,GB,WR,"$645,778",0.645778,2020
1591,P.J. Hall,HOU,DL,"$644,121",0.644121,2020
1592,A.J. Moore,HOU,CB,"$644,121",0.644121,2020
1593,Michael Ford,DET,CB,"$644,120",0.64412,2020
1594,Jordan Glasgow,IND,LB,"$642,353",0.642353,2020
1595,Dezmon Patmon,IND,WR,"$642,353",0.642353,2020
1596,Freddie Swain,SEA,WR,"$642,353",0.642353,2020
1597,James Hurst,NO,RT,"$641,029",0.641029,2020
1598,Michael Danna,KC,ED/DE,"$638,856",0.638856,2020
1599,Markus Bailey,CIN,LB,"$638,424",0.638424,2020
1600,Kamren Curl,WAS,CB,"$638,332",0.638332,2020
1601,Myles Gaskin,MIA,RB,"$637,872",0.637872,2020
1602,Carter Coughlin,NYG,ED,"$637,536",0.637536,2020
1603,K.J. Hill,LAC,WR,"$636,207",0.636207,2020
1604,Stantley Thomas-Oliver,CAR,CB,"$635,794",0.635794,2020
1605,Eno Benjamin,ARI,RB,"$635,678",0.635678,2020
1606,Austin Seibert,CIN,K,"$635,296",0.635296,2020
1607,Ken Webster,SF,CB,"$635,294",0.635294,2020
1608,T.J. Edwards,PHI,LB,"$635,048",0.635048,2020
1609,Arlington Hambright,CHI,G,"$634,777",0.634777,2020
1610,Sterling Hofrichter,ATL,P,"$634,435",0.634435,2020
1611,James Smith-Williams,WAS,DL,"$634,425",0.634425,2020
1612,Deonte Harty,NO,WR,"$634,217",0.634217,2020
1613,Ben DiNucci,DAL,QB,"$633,787",0.633787,2020
1614,Carlos Davis,PIT,DL,"$633,376",0.633376,2020
1615,Ulysees Gilbert,PIT,LB,"$633,310",0.63331,2020
1616,Gunner Olszewski,NE,WR,"$631,715",0.631715,2020
1617,Vernon Scott,GB,SS,"$630,922",0.630922,2020
1618,Ashton Dulin,IND,WR,"$630,882",0.630882,2020
1619,Bopete Keyes,KC,CB,"$630,705",0.630705,2020
1620,T.J. Brunson,NYG,LB,"$630,488",0.630488,2020
1621,Jonathan Garvin,GB,DL/DE,"$629,820",0.62982,2020
1622,Chris Jackson,TEN,CB,"$629,570",0.62957,2020
1623,Tremayne Anchrum,LAR,G,"$628,873",0.628873,2020
1624,Tyrie Cleveland,DEN,WR,"$628,873",0.628873,2020
1625,Malcolm Perry,MIA,RB,"$628,872",0.628872,2020
1626,Cullen Gillaspia,HOU,FB,"$627,262",0.627262,2020
1627,Craig James,PHI,CB,"$626,474",0.626474,2020
1628,Ogbonnia Okoronkwo,LAR,ED/OLB,"$624,518",0.624518,2020
1629,Antonio Gandy-Golden,WAS,WR,"$622,420",0.62242,2020
1630,Steven Sims Jr.,WAS,WR,"$621,176",0.621176,2020
1631,Cam Gill,TB,ED,"$618,333",0.618333,2020
1632,Brandon Knight,DAL,RT,"$617,842",0.617842,2020
1633,Andrew Wingard,JAX,FS,"$617,842",0.617842,2020
1634,Shaquem Griffin,SEA,LB,"$617,647",0.617647,2020
1635,Taybor Pepper,SF,LS,"$617,647",0.617647,2020
1636,Luq Barcoo,JAX,CB,"$616,666",0.616666,2020
1637,Rodrigo Blankenship,IND,K,"$616,666",0.616666,2020
1638,Reggie Gilliam,BUF,FB,"$616,666",0.616666,2020
1639,Robert Spillane,PIT,LB/ILB,"$616,178",0.616178,2020
1640,Daniel Thomas,JAX,SS,"$615,157",0.615157,2020
1641,Sam Franklin,CAR,SS,"$615,000",0.615,2020
1642,Bryce Huff,NYJ,ED/OLB,"$615,000",0.615,2020
1643,Trishton Jackson,LAR,WR,"$614,333",0.614333,2020
1644,Sean McKeon,DAL,TE,"$614,000",0.614,2020
1645,Aaron Brewer,TEN,C,"$613,333",0.613333,2020
1646,Dan Chisena,MIN,WR,"$613,333",0.613333,2020
1647,Rico Dowdle,DAL,RB,"$613,333",0.613333,2020
1648,Yasir Durant,KC,LT,"$613,333",0.613333,2020
1649,Malcolm Roach,NO,DL/DT,"$613,333",0.613333,2020
1650,Terence Steele,DAL,LT,"$613,333",0.613333,2020
1651,Xavier Jones,LAR,RB,"$613,000",0.613,2020
1652,James Pierre,PIT,CB,"$613,000",0.613,2020
1653,Isaiah Hodgins,BUF,WR,"$612,663",0.612663,2020
1654,Doug Costin,JAX,DL,"$612,500",0.6125,2020
1655,Tommy Townsend,KC,P,"$612,500",0.6125,2020
1656,Myles Hartsfield,CAR,CB,"$611,666",0.611666,2020
1657,James Robinson,JAX,RB,"$611,666",0.611666,2020
1658,Tershawn Wharton,KC,DL/DT,"$611,666",0.611666,2020
1659,Isaiah Wright,WAS,WR,"$611,666",0.611666,2020
1660,Tommy Sweeney,BUF,TE,"$610,903",0.610903,2020
1661,Ross Matiscik,JAX,LS,"$610,333",0.610333,2020
1662,Krys Barnes,GB,LB,"$610,000",0.61,2020
1663,Jacob Bobenmoyer,DEN,LS,"$610,000",0.61,2020
1664,Lynn Bowden,MIA,RB,"$610,000",0.61,2020
1665,Raymond Calais,LAR,RB,"$610,000",0.61,2020
1666,Tevaughn Campbell,LAC,CB,"$610,000",0.61,2020
1667,Joseph Charlton,CAR,P,"$610,000",0.61,2020
1668,Demetrius Flannigan-Fowles,SF,SS,"$610,000",0.61,2020
1669,Jack Fox,DET,P,"$610,000",0.61,2020
1670,Kevin Givens,SF,DL,"$610,000",0.61,2020
1671,J.C. Hassenauer,PIT,C,"$610,000",0.61,2020
1672,Jason Huntley,PHI,RB,"$610,000",0.61,2020
1673,Nick Keizer,KC,TE,"$610,000",0.61,2020
1674,Derrick Kelly,NO,G,"$610,000",0.61,2020
1675,Matt Nelson,DET,RT,"$610,000",0.61,2020
1676,Donald Parham,LAC,TE,"$610,000",0.61,2020
1677,Randy Ramsey,GB,ED,"$610,000",0.61,2020
1678,Tyree St. Louis,LAC,LT,"$610,000",0.61,2020
1679,Chris Streveler,ARI,QB,"$610,000",0.61,2020
1680,J.J. Taylor,NE,RB,"$610,000",0.61,2020
1681,Malik Taylor,GB,WR,"$610,000",0.61,2020
1682,Colin Thompson,CAR,TE,"$610,000",0.61,2020
1683,Kendal Vickers,LV,DL,"$610,000",0.61,2020
1684,Logan Woodside,TEN,QB,"$610,000",0.61,2020
1685,Blake Cashman,NYJ,LB/ILB,"$604,005",0.604005,2020
1686,Jordan Fuller,LAR,FS,"$603,266",0.603266,2020
1687,Olamide Zaccheaus,ATL,WR,"$603,138",0.603138,2020
1688,Quez Watkins,PHI,WR,"$603,002",0.603002,2020
1689,Chris Claybrooks,JAX,CB,"$598,532",0.598532,2020
1690,Luke Gifford,DAL,LB/ILB,"$597,254",0.597254,2020
1691,Isaiah Coulter,HOU,WR,"$596,764",0.596764,2020
1692,Renell Wren,CIN,DL,"$595,649",0.595649,2020
1693,Brett Rypien,DEN,QB,"$595,590",0.59559,2020
1694,DeShawn Williams,DEN,DL,"$595,590",0.59559,2020
1695,Daniel Ekuale,JAX,DL/DT,"$595,588",0.595588,2020
1696,Tanner Hudson,TB,TE,"$595,588",0.595588,2020
1697,Cam Sims,WAS,WR,"$595,588",0.595588,2020
1698,Linden Stephens,SEA,CB,"$595,588",0.595588,2020
1699,Keaton Sutherland,CIN,C,"$595,588",0.595588,2020
1700,Iman Marshall,BAL,CB,"$593,299",0.593299,2020
1701,Kamal Martin,GB,ED,"$591,292",0.591292,2020
1702,Martinas Rankin,KC,LT,"$591,180",0.59118,2020
1703,Bryce Hall,NYJ,CB,"$590,124",0.590124,2020
1704,Jordan Berry,PIT,P,"$588,823",0.588823,2020
1705,Damarious Randall,SEA,FS,"$588,823",0.588823,2020
1706,Nick O'Leary,LV,TE,"$587,500",0.5875,2020
1707,Bryan Mone,SEA,DL,"$586,766",0.586766,2020
1708,Byron Pringle,KC,WR,"$586,766",0.586766,2020
1709,D.J. Reed,SEA,CB,"$582,355",0.582355,2020
1710,Marquez Callaway,NO,WR,"$576,274",0.576274,2020
1711,Myles Bryant,NE,CB,"$574,117",0.574117,2020
1712,Josh Metellus,MIN,S,"$574,117",0.574117,2020
1713,Gabe Nabers,LAC,TE,"$574,117",0.574117,2020
1714,Nick Westbrook,TEN,WR,"$574,117",0.574117,2020
1715,Amani Bledsoe,CIN,ED,"$574,112",0.574112,2020
1716,Ken Crawley,NO,CB,"$573,534",0.573534,2020
1717,Jeff Wilson,SF,RB,"$573,531",0.573531,2020
1718,Blake Gillikin,NO,P,"$573,441",0.573441,2020
1719,Justin Herron,NE,LT,"$573,109",0.573109,2020
1720,Kabion Ento,GB,CB,"$572,941",0.572941,2020
1721,Jeff Smith,NYJ,WR,"$572,939",0.572939,2020
1722,Allen Lazard,GB,WR,"$572,058",0.572058,2020
1723,Essang Bassey,DEN,CB,"$567,249",0.567249,2020
1724,Dante Pettis,NYG,WR,"$562,165",0.562165,2020
1725,Preston Williams,MIA,WR,"$560,687",0.560687,2020
1726,Frankie Luvu,NYJ,ED,"$560,588",0.560588,2020
1727,Noah Togiai,IND,TE,"$560,570",0.56057,2020
1728,Jordan Willis,SF,ED,"$559,867",0.559867,2020
1729,Ty Johnson,NYJ,RB,"$555,884",0.555884,2020
1730,Dallin Leavitt,LV,SS,"$555,884",0.555884,2020
1731,Parry Nickerson,GB,CB,"$555,884",0.555884,2020
1732,Travis Fulgham,PHI,WR,"$555,882",0.555882,2020
1733,Ryan Neal,SEA,CB,"$555,882",0.555882,2020
1734,DeAndre Washington,MIA,RB,"$555,882",0.555882,2020
1735,Andrew Beck,DEN,TE,"$552,942",0.552942,2020
1736,Taywan Taylor,CLE,WR,"$548,529",0.548529,2020
1737,Iosua Opeta,PHI,G,"$547,059",0.547059,2020
1738,Devine Ozigbo,JAX,RB,"$544,705",0.544705,2020
1739,Tae Crowder,NYG,LB,"$538,867",0.538867,2020
1740,P.J. Locke,DEN,S,"$538,235",0.538235,2020
1741,Joe Walker,SF,LB,"$533,823",0.533823,2020
1742,Kyle Phillips,NYJ,DL,"$529,608",0.529608,2020
1743,Ross Cockrell,TB,CB,"$529,416",0.529416,2020
1744,Kyle Emanuel,HOU,ED,"$529,416",0.529416,2020
1745,Justin Hamilton,DAL,DL,"$529,416",0.529416,2020
1746,Xavier Williams,CIN,DL,"$529,412",0.529412,2020
1747,Garrett Gilbert,DAL,QB,"$529,411",0.529411,2020
1748,Josh McCown,HOU,QB,"$526,471",0.526471,2020
1749,Greg Stroman,WAS,CB,"$517,474",0.517474,2020
1750,Greg Senat,DAL,T,"$516,176",0.516176,2020
1751,Brett Toth,PHI,LT,"$516,176",0.516176,2020
1752,Hunter Bryant,DET,TE,"$506,661",0.506661,2020
1753,Javelin Guidry Jr.,NYJ,CB,"$502,352",0.502352,2020
1754,Madre Harper,NYG,CB,"$502,352",0.502352,2020
1755,Luke Juriga,PHI,C,"$502,352",0.502352,2020
1756,Jovante Moffatt,CLE,S,"$502,352",0.502352,2020
1757,Artavis Pierce,CHI,RB,"$502,352",0.502352,2020
1758,Darius Harris,KC,LB,"$502,348",0.502348,2020
1759,Tyrel Dodson,BUF,LB/ILB,"$501,995",0.501995,2020
1760,Otaro Alaka,BAL,LB,"$501,863",0.501863,2020
1761,Johnathan Joseph,ARI,CB,"$494,118",0.494118,2020
1762,Tre Roberson,CHI,CB,"$493,000",0.493,2020
1763,Margus Hunt,CIN,ED,"$485,298",0.485298,2020
1764,Aaron Lynch,JAX,LB,"$485,298",0.485298,2020
1765,Damontre Moore,SEA,ED,"$485,298",0.485298,2020
1766,Jabaal Sheard,NYG,DL,"$485,298",0.485298,2020
1767,Justin Zimmer,BUF,DL,"$485,298",0.485298,2020
1768,Senorise Perry,TEN,RB,"$485,295",0.485295,2020
1769,Robert Foster,WAS,WR,"$485,294",0.485294,2020
1770,Jamar Taylor,SF,CB,"$485,294",0.485294,2020
1771,Billy Winn,GB,DL,"$485,294",0.485294,2020
1772,Elijah Lee,CLE,LB,"$485,290",0.48529,2020
1773,Simon Stepaniak,GB,G,"$478,034",0.478034,2020
1774,David Blough,DET,QB,"$476,472",0.476472,2020
1775,Austin Larkin,CAR,DL,"$476,472",0.476472,2020
1776,Robert Jackson,CLE,CB,"$476,470",0.47647,2020
1777,Joshua Perkins,PHI,TE,"$475,000",0.475,2020
1778,DeAndrew White,BAL,WR,"$475,000",0.475,2020
1779,Del'Shawn Phillips,BUF,LB/OLB,"$473,117",0.473117,2020
1780,Bennie Fowler,NO,WR,"$467,647",0.467647,2020
1781,Salvon Ahmed,MIA,RB,"$466,470",0.46647,2020
1782,Francis Bernard,DAL,LB,"$466,470",0.46647,2020
1783,Trystan Colon-Castillo,BAL,C,"$466,470",0.46647,2020
1784,Chapelle Russell,TB,LB,"$466,470",0.46647,2020
1785,Jonathan Ward,ARI,RB,"$466,470",0.46647,2020
1786,Tyron Johnson,LAC,WR,"$466,466",0.466466,2020
1787,Justin Strnad,DEN,LB,"$459,443",0.459443,2020
1788,Kelvin Harmon,WAS,WR,"$456,960",0.45696,2020
1789,Dontavius Russell,JAX,DL,"$445,796",0.445796,2020
1790,Daren Bates,TEN,LB,"$441,180",0.44118,2020
1791,Andre Smith,BUF,LB,"$441,180",0.44118,2020
1792,Sylvester Williams,DEN,DL,"$441,180",0.44118,2020
1793,Chris Jones,MIN,CB,"$441,176",0.441176,2020
1794,David Quessenberry,TEN,LT,"$441,176",0.441176,2020
1795,Cole Toner,LAC,RT,"$441,176",0.441176,2020
1796,John Lovett,GB,FB,"$439,411",0.439411,2020
1797,Eli Ankou,DAL,DL,"$436,764",0.436764,2020
1798,Jordan Brailford,MIN,LB,"$430,588",0.430588,2020
1799,Tyler Hall,ATL,CB,"$430,588",0.430588,2020
1800,Lamar Jackson,NYJ,CB,"$430,588",0.430588,2020
1801,Austin Mack,NYG,WR,"$430,588",0.430588,2020
1802,JuJu Hughes,LAR,S,"$430,584",0.430584,2020
1803,Sam Mustipher,CHI,C,"$430,584",0.430584,2020
1804,Casey Toohill,WAS,DL,"$430,584",0.430584,2020
1805,Alex Brown,KC,CB,"$425,000",0.425,2020
1806,Kyron Brown,NYJ,CB,"$425,000",0.425,2020
1807,Jonathan Harris,DEN,DL,"$425,000",0.425,2020
1808,Travin Howard,LAR,LB,"$425,000",0.425,2020
1809,Mitch Hyatt,DAL,LT,"$425,000",0.425,2020
1810,Cameron Smith,MIN,LB,"$425,000",0.425,2020
1811,Chris Thompson,SF,WR,"$425,000",0.425,2020
1812,Trevon Young,CLE,LB,"$425,000",0.425,2020
1813,Kenny Willekes,MIN,ED,"$424,919",0.424919,2020
1814,Carl Davis,NE,DL,"$423,530",0.42353,2020
1815,Jashon Cornell,DET,ED,"$421,133",0.421133,2020
1816,JaMycal Hasty,SF,RB,"$415,882",0.415882,2020
1817,Temarrick Hemingway,WAS,TE,"$414,706",0.414706,2020
1818,Michael Joseph,CHI,CB,"$412,500",0.4125,2020
1819,James Burgess,GB,LB,"$410,295",0.410295,2020
1820,Derrek Tuszka,DEN,DL,"$409,408",0.409408,2020
1821,Thaddeus Moss,WAS,TE,"$406,666",0.406666,2020
1822,Myles Dorn,MIN,FS,"$405,000",0.405,2020
1823,Patrick Taylor,GB,RB,"$402,333",0.402333,2020
1824,Azur Kamara,DAL,LB,"$401,666",0.401666,2020
1825,Austin Fort,DEN,TE,"$401,166",0.401166,2020
1826,Michael Barnett,NE,DL,"$400,000",0.4,2020
1827,Omar Bayless,CAR,WR,"$400,000",0.4,2020
1828,Patrick Carr,SEA,RB,"$400,000",0.4,2020
1829,Darion Clark,CHI,TE,"$400,000",0.4,2020
1830,Jalen Dalton,NO,DL,"$400,000",0.4,2020
1831,John Franklin,TB,CB,"$400,000",0.4,2020
1832,Emanuel Hall,WAS,WR,"$400,000",0.4,2020
1833,George Obinna,CLE,ED,"$400,000",0.4,2020
1834,David Sills,NYG,WR,"$400,000",0.4,2020
1835,Curtis Weaver,CLE,ED,"$400,000",0.4,2020
1836,Antoine Wesley,BAL,WR,"$400,000",0.4,2020
1837,Tashawn Bower,NE,ED,"$397,062",0.397062,2020
1838,Jayrone Elliott,PIT,ED,"$397,062",0.397062,2020
1839,Bryce Hager,NYJ,LB,"$397,062",0.397062,2020
1840,Theo Riddick,LV,RB,"$397,062",0.397062,2020
1841,Kareem Orr,TEN,CB,"$397,059",0.397059,2020
1842,D'Onta Foreman,TEN,RB,"$397,058",0.397058,2020
1843,Jeremy Reaves,WAS,S,"$397,058",0.397058,2020
1844,Kenny Robinson,CAR,S,"$394,705",0.394705,2020
1845,Henry Mondeaux,PIT,DL,"$394,702",0.394702,2020
1846,Kalen Ballage,LAC,RB,"$388,235",0.388235,2020
1847,DeVante Bausby,DEN,CB,"$388,235",0.388235,2020
1848,George Iloka,MIN,FS,"$379,411",0.379411,2020
1849,Bryce Love,WAS,RB,"$377,166",0.377166,2020
1850,Isaiah Irving,ARI,ED,"$376,471",0.376471,2020
1851,Khalil Dorsey,BAL,CB,"$367,647",0.367647,2020
1852,Steven Parker,DAL,S,"$363,236",0.363236,2020
1853,Cameron Batson,TEN,WR,"$357,354",0.357354,2020
1854,Hercules Mata'afa,MIN,LB,"$357,354",0.357354,2020
1855,Brett Jones,MIN,C,"$352,944",0.352944,2020
1856,Daniel McCullers,CHI,DL,"$352,944",0.352944,2020
1857,K.C. McDermott,JAX,T,"$352,944",0.352944,2020
1858,Alfred Morris,NYG,RB,"$352,944",0.352944,2020
1859,Edmond Robinson,ATL,LB,"$352,944",0.352944,2020
1860,Tramon Williams,BAL,CB,"$352,944",0.352944,2020
1861,Kevin Toliver,DEN,CB,"$344,118",0.344118,2020
1862,Cam Lewis,BUF,CB,"$342,942",0.342942,2020
1863,Eric Saubert,JAX,TE,"$339,705",0.339705,2020
1864,Brandon Allen,CIN,QB,"$339,703",0.339703,2020
1865,Will Parks,DEN,SS,"$333,180",0.33318,2020
1866,Ben Ellefson,JAX,TE,"$332,941",0.332941,2020
1867,Akeem Spence,NE,DL,"$330,147",0.330147,2020
1868,Breon Borders,TEN,CB,"$326,471",0.326471,2020
1869,Terez Hall,NE,LB,"$322,941",0.322941,2020
1870,Hunter Niswander,DAL,P,"$322,941",0.322941,2020
1871,Lachavious Simmons,CHI,T,"$322,941",0.322941,2020
1872,Teair Tart,TEN,DL/DT,"$322,941",0.322941,2020
1873,Kristian Welch,BAL,LB,"$322,941",0.322941,2020
1874,Corey Ballentine,NYJ,CB,"$317,648",0.317648,2020
1875,Reggie Bonnafon,CAR,RB,"$317,647",0.317647,2020
1876,River Cracraft,SF,WR,"$317,647",0.317647,2020
1877,Deandre Carter,CHI,WR,"$308,826",0.308826,2020
1878,Matt Gay,LAR,K,"$308,826",0.308826,2020
1879,Davontae Harris,BAL,CB,"$308,826",0.308826,2020
1880,Quinton Spain,CIN,G,"$308,826",0.308826,2020
1881,Dylan Mabin,MIN,CB,"$302,238",0.302238,2020
1882,Bennett Jackson,NYJ,CB,"$298,529",0.298529,2020
1883,Greg Mabin,JAX,CB,"$291,176",0.291176,2020
1884,Doug Middleton,JAX,FS,"$291,176",0.291176,2020
1885,Derek Rivers,LAR,DL,"$291,174",0.291174,2020
1886,Ron'Dell Carter,DAL,ED,"$287,058",0.287058,2020
1887,De'Michael Harris,IND,WR,"$287,058",0.287058,2020
1888,Kyle Murphy,NYG,G,"$287,058",0.287058,2020
1889,Rodney Smith,CAR,RB,"$287,058",0.287058,2020
1890,Austin Walter,SF,RB,"$287,058",0.287058,2020
1891,Tim Ward,KC,ED,"$287,056",0.287056,2020
1892,Cole Luke,WAS,CB,"$277,942",0.277942,2020
1893,Joe Giles-Harris,JAX,LB,"$277,941",0.277941,2020
1894,Jayson Stanley,SEA,CB,"$277,941",0.277941,2020
1895,Dwayne Harris,CHI,WR,"$273,530",0.27353,2020
1896,Nate Hall,HOU,LB,"$268,656",0.268656,2020
1897,Andrew DePaola,MIN,LS,"$267,647",0.267647,2020
1898,Donte Moncrief,NE,WR,"$267,647",0.267647,2020
1899,Caraun Reid,JAX,DL,"$267,647",0.267647,2020
1900,Josh Adams,NYJ,RB,"$264,708",0.264708,2020
1901,Dez Bryant,BAL,WR,"$264,708",0.264708,2020
1902,Matt Overton,TEN,LS,"$264,708",0.264708,2020
1903,Domata Peko,ARI,DL,"$264,708",0.264708,2020
1904,Mohamed Sanu,DET,WR,"$264,708",0.264708,2020
1905,Ross Travis,NYJ,TE,"$264,708",0.264708,2020
1906,Trey Edmunds,PIT,RB,"$264,706",0.264706,2020
1907,Leki Fotu,ARI,DL/DT,"$263,956",0.263956,2020
1908,Michael Jacquet,PHI,CB,"$251,176",0.251176,2020
1909,Noah Spence,NO,ED,"$250,000",0.25,2020
1910,Rashard Robinson,DAL,CB,"$242,647",0.242647,2020
1911,Jordan Kunaszyk,WAS,LB,"$238,236",0.238236,2020
1912,Jimmy Murray,NYJ,C,"$238,236",0.238236,2020
1913,Andrew Brown,HOU,DL,"$238,235",0.238235,2020
1914,Jalen Davis,CIN,CB,"$238,235",0.238235,2020
1915,Tavon Austin,GB,WR,"$220,590",0.22059,2020
1916,Will Compton,TEN,LB,"$220,590",0.22059,2020
1917,Kai Nacua,SF,S,"$220,590",0.22059,2020
1918,Kevin Strong,DET,DL,"$220,590",0.22059,2020
1919,Laquon Treadwell,ATL,WR,"$220,590",0.22059,2020
1920,Nathan Cottrell,JAX,RB,"$215,294",0.215294,2020
1921,Scottie Phillips,HOU,RB,"$215,294",0.215294,2020
1922,Hjalte Froholdt,HOU,G,"$215,292",0.215292,2020
1923,Kevin Rader,PIT,TE,"$215,292",0.215292,2020
1924,Kenjon Barner,TB,RB,"$214,117",0.214117,2020
1925,Hardy Nickerson Jr.,MIN,LB,"$214,117",0.214117,2020
1926,Chris Smith,LV,ED,"$214,117",0.214117,2020
1927,Antoine Brooks Jr.,PIT,S,"$201,174",0.201174,2020
1928,Jeremiah Ledbetter,TB,DL,"$198,529",0.198529,2020
1929,Nate Hairston,DEN,CB,"$194,117",0.194117,2020
1930,Aldrick Rosas,JAX,K,"$194,117",0.194117,2020
1931,Chad Wheeler,SEA,RT,"$194,117",0.194117,2020
1932,Marvin Hall,CLE,WR,"$194,116",0.194116,2020
1933,Stefen Wisniewski,KC,G,"$185,294",0.185294,2020
1934,J.R. Reed,LAR,S,"$179,410",0.17941,2020
1935,Tony Bergstrom,SF,C,"$176,472",0.176472,2020
1936,Troy Fumagalli,DEN,TE,"$176,472",0.176472,2020
1937,Woodrow Hamilton,CAR,DL,"$176,472",0.176472,2020
1938,Will Holden,IND,G,"$176,472",0.176472,2020
1939,Natrell Jamerson,CAR,CB,"$176,472",0.176472,2020
1940,Cassius Marsh,PIT,DL,"$176,472",0.176472,2020
1941,Stanley Morgan,CIN,WR,"$176,472",0.176472,2020
1942,Daniel Ross,JAX,DL,"$176,472",0.176472,2020
1943,Daryl Worley,LV,CB,"$176,472",0.176472,2020
1944,Deante Burton,DAL,CB,"$167,647",0.167647,2020
1945,Grayland Arnold,PHI,CB,"$167,645",0.167645,2020
1946,Benito Jones,MIA,DL/DT,"$167,645",0.167645,2020
1947,Vic Beasley,LV,ED,"$160,588",0.160588,2020
1948,D.J. Foster,ARI,RB,"$160,588",0.160588,2020
1949,J.T. Hassell,NYJ,S,"$158,824",0.158824,2020
1950,Hale Hentges,MIN,TE,"$158,824",0.158824,2020
1951,Jacob Breeland,BAL,TE,"$149,500",0.1495,2020
1952,Jonathan Ledbetter,MIA,DL,"$147,800",0.1478,2020
1953,Trevon Coley,NYJ,DL,"$145,588",0.145588,2020
1954,Danny Isidora,PIT,G,"$145,588",0.145588,2020
1955,Joe Bachie,PHI,LB,"$143,529",0.143529,2020
1956,Henry Black,GB,S,"$143,529",0.143529,2020
1957,Elijah Campbell,NYJ,S,"$143,529",0.143529,2020
1958,Niko Lalos,NYG,DL,"$143,529",0.143529,2020
1959,Marcus Baugh,WAS,TE,"$143,528",0.143528,2020
1960,Alijah Holder,DEN,S,"$143,528",0.143528,2020
1961,David Steinmetz,WAS,G,"$143,528",0.143528,2020
1962,Jake Burt,NE,TE,"$142,800",0.1428,2020
1963,Jeff Cotton,LAC,WR,"$142,800",0.1428,2020
1964,A.J. Richardson,ARI,WR,"$142,800",0.1428,2020
1965,Kerrith Whyte,DET,RB,"$142,800",0.1428,2020
1966,Kevon Seymour,PHI,CB,"$141,177",0.141177,2020
1967,Jonathan Owens,HOU,S,"$134,328",0.134328,2020
1968,Lawrence Cager,NYJ,WR,"$134,116",0.134116,2020
1969,Dominique Dafney,GB,TE,"$134,116",0.134116,2020
1970,Raequan Williams,PHI,DL,"$134,116",0.134116,2020
1971,B.J. Bello,LAC,LB,"$132,354",0.132354,2020
1972,Will Clapp,NO,C,"$132,354",0.132354,2020
1973,Taylor Heinicke,WAS,QB,"$132,354",0.132354,2020
1974,Dontrell Hilliard,HOU,RB,"$132,354",0.132354,2020
1975,Lamar Miller,WAS,RB,"$132,354",0.132354,2020
1976,Caleb Benenoch,NE,RT,"$132,000",0.132,2020
1977,Mychal Kendricks,WAS,ED,"$123,529",0.123529,2020
