rank,player_name,team,position,total_contract_value,total_contract_value_millions,year
1237,Jordan Fuller,LAR,FS,"$937,678",0.937678,2022
1238,Quez Watkins,PHI,WR,"$937,416",0.937416,2022
1239,James Proche,BAL,WR,"$937,024",0.937024,2022
1240,Cam Thomas,ARI,DL/DE,"$935,334",0.935334,2022
1241,Jalen Tolbert,DAL,WR,"$933,767",0.933767,2022
1242,Terrel Bernard,BUF,LB,"$933,248",0.933248,2022
1243,Dylan Parham,LV,G,"$932,987",0.932987,2022
1244,Rachaad White,TB,RB,"$932,727",0.932727,2022
1245,Isaiah Rodgers,IND,CB,"$931,281",0.931281,2022
1246,Khadarel Hodge,ATL,WR,"$930,000",0.93,2022
1247,Ty Davis-Price,SF,RB,"$928,826",0.928826,2022
1248,Cam Lewis,BUF,CB,"$925,000",0.925,2022
1249,Zach Carter,CIN,DL/DT,"$923,625",0.923625,2022
1250,Markus Bailey,CIN,LB/ILB,"$923,424",0.923424,2022
1251,Kamren Curl,WAS,S,"$923,332",0.923332,2022
1252,Carter Coughlin,NYG,LB/ILB,"$922,536",0.922536,2022
1253,Nick Cross,IND,S,"$921,025",0.921025,2022
1254,Stantley Thomas-Oliver,CAR,CB,"$920,794",0.920794,2022
1255,Chris Claybrooks,JAX,CB,"$920,596",0.920596,2022
1256,James Smith-Williams,WAS,ED/DE,"$919,425",0.919425,2022
1257,Leo Chenal,KC,LB,"$917,256",0.917256,2022
1258,Danny Gray,SF,WR,"$917,256",0.917256,2022
1259,Jeremy Ruckert,NYJ,TE,"$917,256",0.917256,2022
1260,Myjai Sanders,ARI,ED/OLB,"$917,256",0.917256,2022
1261,Channing Tindall,MIA,LB,"$917,256",0.917256,2022
1262,David Bell,CLE,WR,"$917,255",0.917255,2022
1263,Kerby Joseph,DET,S,"$917,255",0.917255,2022
1264,Vernon Scott,GB,SS,"$915,922",0.915922,2022
1265,Jonathan Williams,WAS,RB,"$915,000",0.915,2022
1266,Jonathan Garvin,GB,ED/OLB,"$914,820",0.91482,2022
1267,Luke Farrell,JAX,TE,"$914,505",0.914505,2022
1268,Tremayne Anchrum,LAR,G,"$913,873",0.913873,2022
1269,Jamien Sherwood,NYJ,S,"$913,714",0.913714,2022
1270,Olabisi Johnson,MIN,WR,"$913,572",0.913572,2022
1271,Cade Otton,TB,TE,"$913,486",0.913486,2022
1272,Brevin Jordan,HOU,TE,"$913,046",0.913046,2022
1273,Jerry Tillery,LV,DL/DE,"$912,256",0.912256,2022
1274,Tony Brown,IND,CB,"$911,387",0.911387,2022
1275,Brett Maher,DAL,K,"$911,387",0.911387,2022
1276,Jalen Tabor,SEA,CB,"$911,387",0.911387,2022
1277,Evan McPherson,CIN,K,"$910,928",0.910928,2022
1278,Jonathan Owens,HOU,S,"$910,000",0.91,2022
1279,Brycen Hopkins,LAR,TE,"$909,116",0.909116,2022
1280,Kenneth Gainwell,PHI,RB,"$908,882",0.908882,2022
1281,Dameon Pierce,HOU,RB,"$908,858",0.908858,2022
1282,Larry Borom,CHI,RT,"$908,270",0.90827,2022
1283,Perrion Winfrey,CLE,DL/DT,"$908,199",0.908199,2022
1284,Tony Fields,CLE,LB/OLB,"$907,440",0.90744,2022
1285,Michael Carter II,NYJ,CB,"$907,232",0.907232,2022
1286,Coby Bryant,SEA,CB,"$906,951",0.906951,2022
1287,Jaylon Moore,SF,LT,"$905,758",0.905758,2022
1288,Daniel Faalele,BAL,RT,"$905,085",0.905085,2022
1289,Isaiahh Loudermilk,PIT,DL/DT,"$905,072",0.905072,2022
1290,Brenden Jaimes,LAC,OL,"$904,445",0.904445,2022
1291,Noah Gray,KC,TE,"$903,444",0.903444,2022
1292,Cam Gill,TB,ED/OLB,"$903,334",0.903334,2022
1293,Daniel Bellinger,NYG,TE,"$903,276",0.903276,2022
1294,Darrick Forrest,WAS,S,"$902,768",0.902768,2022
1295,Percy Butler,WAS,S,"$902,254",0.902254,2022
1296,Keith Taylor,CAR,CB,"$901,497",0.901497,2022
1297,Dane Belton,NYG,S,"$901,122",0.901122,2022
1298,Sam Franklin,CAR,SS,"$900,000",0.9,2022
1299,Bryce Huff,NYJ,LB/OLB,"$900,000",0.9,2022
1300,Damarri Mathis,DEN,CB,"$899,741",0.899741,2022
1301,Garret Wallow,HOU,LB/OLB,"$898,971",0.898971,2022
1302,Aaron Brewer,TEN,G,"$898,334",0.898334,2022
1303,Marquez Callaway,NO,WR,"$898,334",0.898334,2022
1304,Terence Steele,DAL,RT,"$898,334",0.898334,2022
1305,James Pierre,PIT,CB,"$898,000",0.898,2022
1306,Tommy Townsend,KC,P,"$897,500",0.8975,2022
1307,Kellen Mond,CLE,QB,"$897,428",0.897428,2022
1308,Myles Hartsfield,CAR,CB,"$896,667",0.896667,2022
1309,Eyioma Uwazurike,DEN,DL/DE,"$896,467",0.896467,2022
1310,Deommodore Lenoir,SF,CB,"$896,218",0.896218,2022
1311,Micheal Clemons,NYJ,ED/DE,"$896,024",0.896024,2022
1312,Tedarrell Slaton,GB,DL/DT,"$895,130",0.89513,2022
1313,Salvon Ahmed,MIA,RB,"$895,000",0.895,2022
1314,Henry Anderson,CAR,ED/DE,"$895,000",0.895,2022
1315,Krys Barnes,GB,LB,"$895,000",0.895,2022
1316,Justin Bethel,MIA,CB,"$895,000",0.895,2022
1317,Jacob Bobenmoyer,DEN,LS,"$895,000",0.895,2022
1318,Jon Bostic,WAS,LB/ILB,"$895,000",0.895,2022
1319,Tashawn Bower,LV,DL/DE,"$895,000",0.895,2022
1320,Ben Bredeson,NYG,G,"$895,000",0.895,2022
1321,Jake Brendel,SF,C,"$895,000",0.895,2022
1322,Aaron Brewer,ARI,LS,"$895,000",0.895,2022
1323,Myles Bryant,NE,CB,"$895,000",0.895,2022
1324,Elijah Campbell,MIA,S,"$895,000",0.895,2022
1325,Sean Chandler,CAR,S,"$895,000",0.895,2022
1326,Justin Coleman,SEA,CB,"$895,000",0.895,2022
1327,Trystan Colon-Castillo,BAL,C,"$895,000",0.895,2022
1328,Tyler Davis,GB,TE,"$895,000",0.895,2022
1329,Dee Delaney,TB,CB,"$895,000",0.895,2022
1330,Riley Dixon,LAR,P,"$895,000",0.895,2022
1331,Tyrel Dodson,BUF,LB/OLB,"$895,000",0.895,2022
1332,Greg Dortch,ARI,WR,"$895,000",0.895,2022
1333,Dakota Dozier,CHI,LT,"$895,000",0.895,2022
1334,Michael Dunn,CLE,T,"$895,000",0.895,2022
1335,Justin Evans,NO,S,"$895,000",0.895,2022
1336,James Ferentz,NE,C,"$895,000",0.895,2022
1337,Demetrius Flannigan-Fowles,SF,LB,"$895,000",0.895,2022
1338,Michael Ford,ATL,CB,"$895,000",0.895,2022
1339,Hjalte Froholdt,CLE,G,"$895,000",0.895,2022
1340,Max Garcia,ARI,G,"$895,000",0.895,2022
1341,Kevin Givens,SF,DL/DT,"$895,000",0.895,2022
1342,Matt Haack,IND,P,"$895,000",0.895,2022
1343,Darius Harris,KC,LB/OLB,"$895,000",0.895,2022
1344,Penny Hart,SEA,WR,"$895,000",0.895,2022
1345,J.C. Hassenauer,PIT,C,"$895,000",0.895,2022
1346,JaMycal Hasty,JAX,RB,"$895,000",0.895,2022
1347,Jesper Horsted,LV,TE,"$895,000",0.895,2022
1348,Albert Huggins,NO,DL/DT,"$895,000",0.895,2022
1349,Tyler Huntley,BAL,QB,"$895,000",0.895,2022
1350,Dane Jackson,BUF,CB,"$895,000",0.895,2022
1351,Collin Johnson,NYG,WR,"$895,000",0.895,2022
1352,Juwan Johnson,NO,TE,"$895,000",0.895,2022
1353,Jake Kumerow,BUF,WR,"$895,000",0.895,2022
1354,Nick Kwiatkoski,ATL,LB/ILB,"$895,000",0.895,2022
1355,Chris Lammons,KC,CB,"$895,000",0.895,2022
1356,Corey Levin,TEN,C,"$895,000",0.895,2022
1357,P.J. Locke,DEN,S,"$895,000",0.895,2022
1358,David Mayo,WAS,LB/OLB,"$895,000",0.895,2022
1359,Colton McKivitz,SF,T,"$895,000",0.895,2022
1360,Jake McQuaide,DAL,LS,"$895,000",0.895,2022
1361,Josh Metellus,MIN,S,"$895,000",0.895,2022
1362,Sam Mustipher,CHI,C,"$895,000",0.895,2022
1363,Ryan Neal,SEA,CB,"$895,000",0.895,2022
1364,Matt Nelson,DET,T,"$895,000",0.895,2022
1365,Ben Niemann,ARI,LB,"$895,000",0.895,2022
1366,Storm Norton,LAC,RT,"$895,000",0.895,2022
1367,Donald Parham,LAC,TE,"$895,000",0.895,2022
1368,Dante Pettis,CHI,WR,"$895,000",0.895,2022
1369,Del'Shawn Phillips,BAL,LB,"$895,000",0.895,2022
1370,Tyre Phillips,NYG,G,"$895,000",0.895,2022
1371,Eddy Pineiro,CAR,K,"$895,000",0.895,2022
1372,Brandon Powell,LAR,WR,"$895,000",0.895,2022
1373,Bobby Price,DET,S,"$895,000",0.895,2022
1374,Demarcus Robinson,BAL,WR,"$895,000",0.895,2022
1375,Josiah Scott,PHI,CB,"$895,000",0.895,2022
1376,Trenton Scott,PIT,G,"$895,000",0.895,2022
1377,Steven Sims Jr.,PIT,WR,"$895,000",0.895,2022
1378,Jeff Smith,NYJ,WR,"$895,000",0.895,2022
1379,Geno Stone,BAL,S,"$895,000",0.895,2022
1380,Teair Tart,TEN,DL/DT,"$895,000",0.895,2022
1381,Roderic Teamer,LV,S,"$895,000",0.895,2022
1382,Casey Toohill,WAS,ED/DE,"$895,000",0.895,2022
1383,Brent Urban,BAL,DL/DE,"$895,000",0.895,2022
1384,Phillip Walker,CAR,QB,"$895,000",0.895,2022
1385,Jonathan Ward,TEN,RB,"$895,000",0.895,2022
1386,Justin Watson,KC,WR,"$895,000",0.895,2022
1387,Kristian Welch,BAL,LB,"$895,000",0.895,2022
1388,Nick Westbrook,TEN,WR,"$895,000",0.895,2022
1389,John Wolford,LAR,QB,"$895,000",0.895,2022
1390,Brandon Smith,CAR,LB,"$894,137",0.894137,2022
1391,Jack Jones,NE,CB,"$891,746",0.891746,2022
1392,Zamir White,LV,RB,"$890,983",0.890983,2022
1393,Isaiah Spiller,LAC,RB,"$889,238",0.889238,2022
1394,Cade York,CLE,K,"$887,410",0.88741,2022
1395,Erik Ezukanma,MIA,WR,"$886,248",0.886248,2022
1396,Neil Farrell Jr.,LV,DL/DT,"$885,076",0.885076,2022
1397,Talanoa Hufanga,SF,S,"$885,038",0.885038,2022
1398,Shemar Jean-Charles,GB,CB,"$885,038",0.885038,2022
1399,Adetokunbo Ogundeji,ATL,ED/OLB,"$885,038",0.885038,2022
1400,Avery Williams,ATL,RB,"$885,038",0.885038,2022
1401,Pierre Strong,NE,RB,"$883,358",0.883358,2022
1402,Trey Sermon,PHI,RB,"$881,497",0.881497,2022
1403,Jake Ferguson,DAL,TE,"$881,221",0.881221,2022
1404,Christian Harris,HOU,LB,"$880,747",0.880747,2022
1405,Greg Dulcich,DEN,TE,"$879,823",0.879823,2022
1406,Jordan Stout,BAL,P,"$879,459",0.879459,2022
1407,Nick Niemann,LAC,LB,"$878,501",0.878501,2022
1408,Hassan Haskins,TEN,RB,"$878,055",0.878055,2022
1409,Romeo Doubs,GB,WR,"$875,979",0.875979,2022
1410,Jake Camarda,TB,P,"$875,080",0.87508,2022
1411,Trey Hill,CIN,C,"$873,088",0.873088,2022
1412,Spencer Burford,SF,G,"$873,014",0.873014,2022
1413,Quinton Bohanna,DAL,DL/DT,"$872,118",0.872118,2022
1414,Joshua Williams,KC,CB,"$871,565",0.871565,2022
1415,Roy Lopez,HOU,DL/DT,"$870,709",0.870709,2022
1416,Damontae Kazee,PIT,S,"$870,000",0.87,2022
1417,Gary Brightwell,NYG,RB,"$869,718",0.869718,2022
1418,Cordell Volson,CIN,G,"$869,221",0.869221,2022
1419,Brandin Echols,NYJ,CB,"$868,545",0.868545,2022
1420,Chris Evans,CIN,RB,"$868,222",0.868222,2022
1421,Shi Smith,CAR,WR,"$868,105",0.868105,2022
1422,Landon Young,NO,RT,"$867,445",0.867445,2022
1423,Bailey Zappe,NE,QB,"$866,768",0.866768,2022
1424,Stone Forsythe,SEA,LT,"$866,656",0.866656,2022
1425,Victor Dimukeje,ARI,ED/OLB,"$865,465",0.865465,2022
1426,Demetric Felton,CLE,WR,"$865,285",0.865285,2022
1427,Damar Hamlin,BUF,S,"$865,119",0.865119,2022
1428,Jaylon Smith,NYG,LB/ILB,"$862,500",0.8625,2022
1429,Arryn Siposs,PHI,P,"$858,333",0.858333,2022
1430,Jordan Kunaszyk,CLE,LB,"$857,776",0.857776,2022
1431,Deadrin Senat,TB,DL/DT,"$857,776",0.857776,2022
1432,Camaron Cheeseman,WAS,LS,"$857,677",0.857677,2022
1433,Sam Ehlinger,IND,QB,"$857,677",0.857677,2022
1434,Isaiah McDuffie,GB,LB/ILB,"$857,677",0.857677,2022
1435,Israel Mukuamu,DAL,CB,"$857,677",0.857677,2022
1436,Trey Smith,KC,G,"$857,677",0.857677,2022
1437,Brian Robinson,WAS,RB,"$856,144",0.856144,2022
1438,Mike Strachan,IND,WR,"$853,708",0.853708,2022
1439,Patrick Johnson,PHI,ED/DE,"$851,469",0.851469,2022
1440,Jonathon Cooper,DEN,ED/OLB,"$850,168",0.850168,2022
1441,Eric Fisher,MIA,LT,"$848,888",0.848888,2022
1442,Tre Norwood,PIT,CB,"$848,610",0.84861,2022
1443,Shaka Toney,WAS,ED/DE,"$848,238",0.848238,2022
1444,Will Fries,IND,G,"$846,343",0.846343,2022
1445,Ben Skowronek,LAR,WR,"$846,131",0.846131,2022
1446,Anthony Firkser,ATL,TE,"$845,278",0.845278,2022
1447,Cooper Rush,DAL,QB,"$845,278",0.845278,2022
1448,Essang Bassey,DEN,CB,"$845,277",0.845277,2022
1449,Tashaun Gipson,SF,FS,"$845,274",0.845274,2022
1450,Justin Jackson,DET,RB,"$845,274",0.845274,2022
1451,Joe Jones,TEN,ED/OLB,"$845,274",0.845274,2022
1452,Tanner Muse,SEA,LB/OLB,"$845,274",0.845274,2022
1453,Mike Pennel,CHI,DL/DT,"$845,274",0.845274,2022
1454,Michael Schofield,CHI,G,"$845,274",0.845274,2022
1455,Carson Tinker,SEA,LS,"$845,274",0.845274,2022
1456,Pressley Harvin III,PIT,P,"$845,184",0.845184,2022
1457,Dax Milne,WAS,WR,"$844,317",0.844317,2022
1458,DeMarvin Leal,PIT,DL/DE,"$836,131",0.836131,2022
1459,Robert Jones,MIA,G,"$835,000",0.835,2022
1460,Jake Curhan,SEA,RT,"$834,500",0.8345,2022
1461,Jack Stoll,PHI,TE,"$832,500",0.8325,2022
1462,Decobie Durant,LAR,CB,"$831,085",0.831085,2022
1463,Isaiah Likely,BAL,TE,"$831,085",0.831085,2022
1464,Chig Okonkwo,TEN,TE,"$831,085",0.831085,2022
1465,Zach Tom,GB,T,"$831,085",0.831085,2022
1466,Damarion Williams,BAL,CB,"$831,085",0.831085,2022
1467,Feleipe Franks,ATL,TE,"$830,000",0.83,2022
1468,Amen Ogbongbemiga,LAC,LB,"$830,000",0.83,2022
1469,Josh Ball,DAL,T,"$829,836",0.829836,2022
1470,Josh Jones,SEA,S,"$829,722",0.829722,2022
1471,Rico Dowdle,DAL,RB,"$828,334",0.828334,2022
1472,Blake Gillikin,NO,P,"$825,500",0.8255,2022
1473,Jack Anderson,NYG,G,"$825,000",0.825,2022
1474,Quinn Bailey,DEN,T,"$825,000",0.825,2022
1475,Ian Book,PHI,QB,"$825,000",0.825,2022
1476,Blake Brandel,MIN,RT,"$825,000",0.825,2022
1477,Shane Buechele,KC,QB,"$825,000",0.825,2022
1478,Marquise Copeland,LAR,DL/DT,"$825,000",0.825,2022
1479,Scott Daly,DET,LS,"$825,000",0.825,2022
1480,Andrew Dowell,NO,LB,"$825,000",0.825,2022
1481,Jody Fortson,KC,TE,"$825,000",0.825,2022
1482,Jake Gervase,LAR,S,"$825,000",0.825,2022
1483,A.J. Green,CLE,CB,"$825,000",0.825,2022
1484,Jonas Griffith,DEN,LB/ILB,"$825,000",0.825,2022
1485,Jake Hanson,GB,G,"$825,000",0.825,2022
1486,Parker Hesse,ATL,TE,"$825,000",0.825,2022
1487,Michael Hoecht,LAR,DL/DT,"$825,000",0.825,2022
1488,Deon Jackson,IND,RB,"$825,000",0.825,2022
1489,Michael Jackson,SEA,CB,"$825,000",0.825,2022
1490,Jauan Jennings,SF,WR,"$825,000",0.825,2022
1491,Caleb Johnson,JAX,LB/ILB,"$825,000",0.825,2022
1492,Clay Johnston,CIN,LB,"$825,000",0.825,2022
1493,Benito Jones,DET,DL/DT,"$825,000",0.825,2022
1494,Jamir Jones,PIT,LB,"$825,000",0.825,2022
1495,Naquan Jones,TEN,DL/DT,"$825,000",0.825,2022
1496,Tommy Kraemer,DET,G,"$825,000",0.825,2022
1497,Christian Kuntz,PIT,LS,"$825,000",0.825,2022
1498,Nick Leverett,TB,G,"$825,000",0.825,2022
1499,Nick McCloud,NYG,CB,"$825,000",0.825,2022
1500,Nick Moore,BAL,LS,"$825,000",0.825,2022
1501,Riley Patterson,JAX,K,"$825,000",0.825,2022
1502,Bryce Perkins,LAR,QB,"$825,000",0.825,2022
1503,Jason Pinnock,NYG,CB,"$825,000",0.825,2022
1504,Jon Rhattigan,SEA,LB,"$825,000",0.825,2022
1505,Giovanni Ricci,CAR,FB,"$825,000",0.825,2022
1506,Christian Rozeboom,LAR,LB,"$825,000",0.825,2022
1507,Grant Stuard,IND,LB,"$825,000",0.825,2022
1508,Stephen Sullivan,CAR,WR,"$825,000",0.825,2022
1509,Calvin Throckmorton,NO,T,"$825,000",0.825,2022
1510,Jay Tufele,CIN,DL/DT,"$825,000",0.825,2022
1511,Cole Van Lanen,JAX,G,"$825,000",0.825,2022
1512,Shaun Wade,NE,CB,"$825,000",0.825,2022
1513,Corliss Waitman,DEN,P,"$825,000",0.825,2022
1514,Prince Tega Wanogho,KC,T,"$825,000",0.825,2022
1515,Antoine Wesley,ARI,WR,"$825,000",0.825,2022
1516,Mitchell Wilcox,CIN,TE,"$825,000",0.825,2022
1517,Rachad Wildgoose,WAS,CB,"$825,000",0.825,2022
1518,Jonah Williams,LAR,DL/DE,"$825,000",0.825,2022
1519,Brock Wright,DET,TE,"$825,000",0.825,2022
1520,Akayleb Evans,MIN,CB,"$818,880",0.81888,2022
1521,Elijah Wilkinson,ATL,G,"$816,943",0.816943,2022
1522,Craig Reynolds,DET,RB,"$810,000",0.81,2022
1523,Alex Bars,LV,G,"$804,166",0.804166,2022
1524,River Cracraft,MIA,WR,"$804,165",0.804165,2022
1525,Kevon Seymour,BAL,CB,"$804,165",0.804165,2022
1526,Mario Edwards,TEN,DL/DE,"$803,333",0.803333,2022
1527,Malcolm Roach,NO,ED/DE,"$802,776",0.802776,2022
1528,T.Y. Hilton,DAL,WR,"$800,000",0.8,2022
1529,Max Mitchell,NYJ,T,"$797,065",0.797065,2022
1530,Oday Aboushi,LAR,G,"$795,556",0.795556,2022
1531,Andrew Adams,TEN,S,"$795,556",0.795556,2022
1532,Nick Martin,WAS,C,"$795,556",0.795556,2022
1533,Justin Herron,LV,LT,"$795,555",0.795555,2022
1534,Kevin Rader,TEN,TE,"$795,555",0.795555,2022
1535,Abdullah Anderson,ATL,DL/DE,"$795,552",0.795552,2022
1536,Sam Howell,WAS,QB,"$795,400",0.7954,2022
1537,Darian Kinnard,KC,G,"$794,603",0.794603,2022
1538,Micah McFadden,NYG,LB,"$793,927",0.793927,2022
1539,Khalil Shakir,BUF,WR,"$791,787",0.791787,2022
1540,Cole Turner,WAS,TE,"$789,720",0.78972,2022
1541,Thomas Booker,HOU,ED/DE,"$789,103",0.789103,2022
1542,Tyler Allgeier,ATL,RB,"$788,474",0.788474,2022
1543,Delarrin Turner-Yell,DEN,S,"$788,264",0.788264,2022
1544,Jalyn Armour-Davis,BAL,CB,"$788,137",0.788137,2022
1545,Tariq Woolen,SEA,CB,"$788,054",0.788054,2022
1546,Snoop Conner,JAX,RB,"$786,566",0.786566,2022
1547,Zyon McCollum,TB,CB,"$785,433",0.785433,2022
1548,Eric Johnson,IND,DL/DT,"$785,185",0.785185,2022
1549,Kadarius Toney,KC,WR,"$784,430",0.78443,2022
1550,Montrell Washington,DEN,WR,"$783,546",0.783546,2022
1551,Esezi Otomewo,MIN,DL/DE,"$782,262",0.782262,2022
1552,DaRon Bland,DAL,CB,"$781,197",0.781197,2022
1553,Braxton Jones,CHI,LT,"$779,888",0.779888,2022
1554,Jonathan Bullard,MIN,DL/DE,"$779,722",0.779722,2022
1555,Cody Hollister,TEN,WR,"$779,722",0.779722,2022
1556,Tre Brown,SEA,CB,"$779,612",0.779612,2022
1557,Nate Hobbs,LV,CB,"$777,429",0.777429,2022
1558,Luke Wattenberg,DEN,C,"$776,930",0.77693,2022
1559,Samuel Womack,SF,CB,"$775,831",0.775831,2022
1560,Dominique Robinson,CHI,ED/DE,"$773,289",0.773289,2022
1561,Matthew Butler,LV,DL/DT,"$772,240",0.77224,2022
1562,Ta'Quon Graham,ATL,DL/DE,"$768,764",0.768764,2022
1563,Kingsley Enagbare,GB,ED/OLB,"$765,638",0.765638,2022
1564,James Mitchell,DET,TE,"$765,638",0.765638,2022
1565,Kyron Johnson,PHI,LB,"$757,482",0.757482,2022
1566,Joshuah Bledsoe,NE,S,"$755,087",0.755087,2022
1567,Khalil Herbert,CHI,RB,"$754,894",0.754894,2022
1568,Vederian Lowe,MIN,T,"$754,468",0.754468,2022
1569,Cedric Ogbuehi,NYJ,T,"$753,333",0.753333,2022
1570,Nick Zakelj,SF,T,"$752,589",0.752589,2022
1571,Malcolm Rodríguez,DET,LB,"$751,980",0.75198,2022
1572,Amaré Barno,CAR,LB/OLB,"$751,351",0.751351,2022
1573,Marcus Cannon,NE,RT,"$751,111",0.751111,2022
1574,Billy Price,ARI,G,"$750,555",0.750555,2022
1575,Chase McLaughlin,IND,K,"$750,554",0.750554,2022
1576,Jalen Nailor,MIN,WR,"$750,165",0.750165,2022
1577,Jamaree Salyer,LAC,LT,"$748,982",0.748982,2022
1578,Grant Calcaterra,PHI,TE,"$748,536",0.748536,2022
1579,Cade Mays,CAR,G,"$748,269",0.748269,2022
1580,Sam Roberts,NE,DL/DT,"$747,869",0.747869,2022
1581,Keaontay Ingram,ARI,RB,"$747,648",0.747648,2022
1582,Mike Woods,CLE,WR,"$747,072",0.747072,2022
1583,Trestan Ebner,CHI,RB,"$746,484",0.746484,2022
1584,Le'Raven Clark,TEN,RT,"$745,830",0.74583,2022
1585,Matthias Farley,LV,SS,"$745,830",0.74583,2022
1586,Fabian Moreau,NYG,CB,"$745,830",0.74583,2022
1587,Justin Murray,BUF,T,"$745,830",0.74583,2022
1588,Dan Skipper,DET,T,"$745,830",0.74583,2022
1589,Joe Thomas,CHI,LB/OLB,"$745,830",0.74583,2022
1590,Derrek Tuszka,LAC,ED/OLB,"$745,830",0.74583,2022
1591,Austin Deculus,HOU,T,"$745,688",0.745688,2022
1592,Matt Henningsen,DEN,DL/DT,"$745,520",0.74552,2022
1593,Connor Heyward,PIT,TE,"$743,806",0.743806,2022
1594,Charlie Kolar,BAL,TE,"$743,725",0.743725,2022
1595,Bobby Brown,LAR,DL/DT,"$739,133",0.739133,2022
1596,Derion Kendrick,LAR,CB,"$738,004",0.738004,2022
1597,Ko Kieft,TB,TE,"$738,004",0.738004,2022
1598,Lecitus Smith,ARI,G,"$738,004",0.738004,2022
1599,Ja'Sir Taylor,LAC,CB,"$738,003",0.738003,2022
1600,Montaric Brown,JAX,CB,"$733,995",0.733995,2022
1601,Isaiah Thomas,CLE,ED/DE,"$733,901",0.733901,2022
1602,Grayland Arnold,HOU,CB,"$733,608",0.733608,2022
1603,Jimmy Morrissey,HOU,C,"$733,328",0.733328,2022
1604,Mark Robinson,PIT,LB,"$733,089",0.733089,2022
1605,Ja'Tyre Carter,CHI,G,"$732,328",0.732328,2022
1606,Tariq Carpenter,GB,LB,"$731,313",0.731313,2022
1607,Chris Paul,WAS,G,"$731,111",0.731111,2022
1608,Baylon Spector,BUF,LB,"$730,931",0.730931,2022
1609,Dareke Young,SEA,WR,"$730,275",0.730275,2022
1610,Jonathan Ford,GB,DL/DT,"$730,272",0.730272,2022
1611,Deane Leonard,LAC,CB,"$729,916",0.729916,2022
1612,Thayer Munford Jr.,LV,T,"$729,265",0.729265,2022
1613,Rodney Thomas,IND,S,"$728,846",0.728846,2022
1614,Christian Holmes,WAS,CB,"$728,470",0.72847,2022
1615,Jaylen Watson,KC,CB,"$726,343",0.726343,2022
1616,Skylar Thompson,MIA,QB,"$725,554",0.725554,2022
1617,Rasheed Walker,GB,T,"$725,218",0.725218,2022
1618,Brittain Brown,LV,RB,"$724,963",0.724963,2022
1619,Isiah Pacheco,KC,RB,"$724,777",0.724777,2022
1620,Jeffrey Gunter,CIN,ED/DE,"$724,510",0.72451,2022
1621,Trenton Gill,CHI,P,"$724,252",0.724252,2022
1622,Elijah Hicks,CHI,CB,"$724,252",0.724252,2022
1623,Zander Horvath,LAC,RB,"$724,252",0.724252,2022
1624,Brock Purdy,SF,QB,"$724,252",0.724252,2022
1625,Samori Toure,GB,WR,"$724,252",0.724252,2022
1626,Russ Yeast,LAR,S,"$724,252",0.724252,2022
1627,Johnathan Hankins,DAL,DL/DT,"$722,444",0.722444,2022
1628,Kader Kohou,MIA,CB,"$715,000",0.715,2022
1629,Troy Hairston,HOU,FB,"$713,333",0.713333,2022
1630,Malik Herring,KC,ED/DE,"$713,333",0.713333,2022
1631,Kurt Hinish,HOU,DL/DT,"$713,333",0.713333,2022
1632,DaMarcus Mitchell,NE,ED/DE,"$713,333",0.713333,2022
1633,Luiji Vilain,MIN,LB,"$711,666",0.711666,2022
1634,Markquese Bell,DAL,S,"$710,000",0.71,2022
1635,Darien Butler,LV,LB,"$710,000",0.71,2022
1636,Jojo Domann,IND,LB,"$710,000",0.71,2022
1637,Peyton Hendershot,DAL,TE,"$710,000",0.71,2022
1638,Marquan McCall,CAR,DL/DT,"$710,000",0.71,2022
1639,Brenden Schooler,NE,S,"$710,000",0.71,2022
1640,Sam Webb,LV,CB,"$710,000",0.71,2022
1641,Marlon Tuipulotu,PHI,DL/DT,"$709,534",0.709534,2022
1642,Joey Blount,SEA,S,"$709,333",0.709333,2022
1643,Jalen Virgil,DEN,WR,"$709,167",0.709167,2022
1644,Jerome Ford,CLE,RB,"$709,152",0.709152,2022
1645,De’Shaan Dixon,JAX,ED/OLB,"$709,000",0.709,2022
1646,Jaylen Warren,PIT,RB,"$709,000",0.709,2022
1647,Dee Alford,ATL,S,"$708,500",0.7085,2022
1648,Tony Adams,NYJ,S,"$708,333",0.708333,2022
1649,Tomon Fox,NYG,LB,"$708,333",0.708333,2022
1650,Wesley French,IND,C,"$708,333",0.708333,2022
1651,Timothy Horne,ATL,DL/DT,"$708,333",0.708333,2022
1652,Josh Jobe,PHI,CB,"$708,333",0.708333,2022
1653,Jordan Mason,SF,RB,"$708,333",0.708333,2022
1654,Luke Masterson,LV,LB,"$708,333",0.708333,2022
1655,Josh Sills,PHI,G,"$708,333",0.708333,2022
1656,Ryan Stonehouse,TEN,P,"$708,333",0.708333,2022
1657,D’Anthony Bell,CLE,S,"$707,500",0.7075,2022
1658,Jake Hansen,HOU,LB,"$707,500",0.7075,2022
1659,Jack Sanborn,CHI,LB,"$707,500",0.7075,2022
1660,Reed Blankenship,PHI,S,"$706,666",0.706666,2022
1661,Tanner Conner,MIA,WR,"$706,666",0.706666,2022
1662,Dallis Flowers,IND,CB,"$706,666",0.706666,2022
1663,Lewis Kidd,NO,T,"$706,666",0.706666,2022
1664,Ryan Wright,MIN,P,"$706,666",0.706666,2022
1665,Jaylon Jones,CHI,S,"$705,833",0.705833,2022
1666,Myles Adams,SEA,DL/DT,"$705,000",0.705,2022
