rank,player_name,team,position,total_contract_value,total_contract_value_millions,year
848,Matt LaCosse,NE,TE,"$1,225,000",1.225,2019
849,Zach Cunningham,HOU,LB/ILB,"$1,219,566",1.219566,2019
850,Anthony Miller,CHI,WR,"$1,216,750",1.21675,2019
851,Taco Charlton,MIA,ED,"$1,214,710",1.21471,2019
852,Breeland Speaks,KC,ED,"$1,208,293",1.208293,2019
853,Joejuan Williams,NE,CB,"$1,204,846",1.204846,2019
854,Ethan Pocic,SEA,G,"$1,202,463",1.202463,2019
855,Zach Line,NO,FB,"$1,200,000",1.2,2019
856,Janoris Jenkins,NO,CB,"$1,194,118",1.194118,2019
857,Jordan Mills,ARI,RT,"$1,191,176",1.191176,2019
858,Kemoko Turay,IND,ED,"$1,186,000",1.186,2019
859,Tanoh Kpassagnon,KC,ED/DE,"$1,178,514",1.178514,2019
860,Greedy Williams,CLE,CB,"$1,174,305",1.174305,2019
861,J.J. Jansen,CAR,LS,"$1,170,000",1.17,2019
862,Chidobe Awuzie,DAL,CB,"$1,168,251",1.168251,2019
863,Clinton McDonald,ARI,DL,"$1,162,500",1.1625,2019
864,Jarran Reed,SEA,DL/DT,"$1,161,642",1.161642,2019
865,M.J. Stewart,TB,CB,"$1,155,253",1.155253,2019
866,Kyle Wilber,OAK,LB,"$1,150,000",1.15,2019
867,JuJu Smith-Schuster,PIT,WR,"$1,144,302",1.144302,2019
868,Dion Dawkins,BUF,LT,"$1,140,883",1.140883,2019
869,Taylor Moton,CAR,LT,"$1,134,042",1.134042,2019
870,Marquise Blair,SEA,S,"$1,133,936",1.133936,2019
871,Daniel McCullers,PIT,DL,"$1,125,000",1.125,2019
872,Jessie Bates III,CIN,S,"$1,124,503",1.124503,2019
873,Clark Harris,CIN,LS,"$1,110,000",1.11,2019
874,Ryan Griffin,NYJ,TE,"$1,109,375",1.109375,2019
875,Erik McCoy,NO,C,"$1,107,378",1.107378,2019
876,Jahleel Addae,HOU,SS,"$1,105,000",1.105,2019
877,Andy Janovich,DEN,FB,"$1,098,577",1.098577,2019
878,Donte Jackson,CAR,CB,"$1,093,755",1.093755,2019
879,Russell Shepard,NYG,WR,"$1,093,750",1.09375,2019
880,Chris Manhertz,CAR,TE,"$1,090,000",1.09,2019
881,Minkah Fitzpatrick,PIT,S,"$1,083,199",1.083199,2019
882,Nick Sundberg,WAS,LS,"$1,082,500",1.0825,2019
883,Ben Banogu,IND,ED,"$1,080,819",1.080819,2019
884,Greg Van Roten,CAR,G,"$1,080,000",1.08,2019
885,Kenyan Drake,ARI,RB,"$1,072,059",1.072059,2019
886,P.J. Hall,OAK,DL,"$1,069,154",1.069154,2019
887,Larry Ogunjobi,CLE,DL/DT,"$1,065,591",1.065591,2019
888,Ahkello Witherspoon,SF,CB,"$1,058,768",1.058768,2019
889,Maxx Williams,ARI,TE,"$1,055,000",1.055,2019
890,Irv Smith,MIN,TE,"$1,054,260",1.05426,2019
891,Isaiah Oliver,ATL,CB,"$1,053,783",1.053783,2019
892,Dawuane Smoot,JAX,ED,"$1,053,540",1.05354,2019
893,Alvin Kamara,NO,RB,"$1,050,693",1.050693,2019
894,Cooper Kupp,LAR,WR,"$1,049,690",1.04969,2019
895,Aaron Brewer,ARI,LS,"$1,048,750",1.04875,2019
896,Pat Elflein,MIN,G,"$1,043,710",1.04371,2019
897,Derrius Guice,WAS,RB,"$1,032,258",1.032258,2019
898,Joe Dahl,DET,C,"$1,031,481",1.031481,2019
899,Danny Shelton,NE,DL,"$1,030,000",1.03,2019
900,A.J. Brown,TEN,WR,"$1,027,703",1.027703,2019
901,Dan Feeney,LAC,G,"$1,024,158",1.024158,2019
902,James Washington,PIT,WR,"$1,023,033",1.023033,2019
903,Ben Braunecker,CHI,TE,"$1,018,750",1.01875,2019
904,DJ Chark,JAX,WR,"$1,010,734",1.010734,2019
905,Tyler Shatley,JAX,C,"$1,005,000",1.005,2019
906,Brian O'Neill,MIN,RT,"$1,001,509",1.001509,2019
907,Drew Sample,CIN,TE,"$1,001,145",1.001145,2019
908,Maurice Alexander,BUF,LB,"$1,000,000",1.0,2019
909,Blake Bortles,LAR,QB,"$1,000,000",1.0,2019
910,Blaine Gabbert,TB,QB,"$1,000,000",1.0,2019
911,Antonio Hamilton,NYG,CB,"$1,000,000",1.0,2019
912,Kerry Hyder,DAL,ED,"$1,000,000",1.0,2019
913,Casey Kreiter,DEN,LS,"$1,000,000",1.0,2019
914,Cassius Marsh,ARI,ED,"$1,000,000",1.0,2019
915,Neiko Thorpe,SEA,CB,"$1,000,000",1.0,2019
916,Carlton Davis,TB,CB,"$998,435",0.998435,2019
917,Tyquan Lewis,IND,DL/DT,"$992,285",0.992285,2019
918,Vernon Hargreaves,HOU,CB,"$981,365",0.981365,2019
919,Patrick Ricard,BAL,FB,"$980,501",0.980501,2019
920,Jon Weeks,HOU,LS,"$980,000",0.98,2019
921,Miles Sanders,PHI,RB,"$972,759",0.972759,2019
922,James O'Shaughnessy,JAX,TE,"$967,500",0.9675,2019
923,C.J. Beathard,SF,QB,"$962,358",0.962358,2019
924,Chris Wormley,BAL,DL/DE,"$960,660",0.96066,2019
925,Joe Cardona,NE,LS,"$955,000",0.955,2019
926,Lonnie Johnson,HOU,CB,"$948,028",0.948028,2019
927,Benjamin Watson,NE,TE,"$940,000",0.94,2019
928,Alex Anzalone,NO,LB/ILB,"$933,148",0.933148,2019
929,Brandon Parker,OAK,T,"$930,758",0.930758,2019
930,Josh Harris,ATL,LS,"$930,000",0.93,2019
931,Darian Stewart,TB,FS,"$930,000",0.93,2019
932,James Winchester,KC,LS,"$930,000",0.93,2019
933,Lorenzo Carter,NYG,ED,"$928,064",0.928064,2019
934,Sam Beal,NYG,CB,"$927,681",0.927681,2019
935,Chad Thomas,CLE,ED,"$927,235",0.927235,2019
936,Le'Raven Clark,IND,RT,"$926,433",0.926433,2019
937,Justin Reid,HOU,FS,"$924,893",0.924893,2019
938,B.J. Hill,NYG,DL/DE,"$921,724",0.921724,2019
939,Max Scharping,HOU,G,"$921,470",0.92147,2019
940,C.J. Prosise,SEA,RB,"$918,116",0.918116,2019
941,Fred Warner,SF,LB/OLB,"$915,684",0.915684,2019
942,DeShone Kizer,OAK,QB,"$914,856",0.914856,2019
943,Royce Freeman,DEN,RB,"$910,255",0.910255,2019
944,Brandon Williams,ARI,CB,"$908,676",0.908676,2019
945,Mecole Hardman,KC,WR,"$908,191",0.908191,2019
946,J.J. Arcega-Whiteside,PHI,WR,"$900,222",0.900222,2019
947,Josh Mauro,OAK,ED,"$900,000",0.9,2019
948,Chris Milton,TEN,CB,"$900,000",0.9,2019
949,Jerome Baker,MIA,LB,"$897,800",0.8978,2019
950,Derrick Nnadi,KC,DL,"$891,350",0.89135,2019
951,Mason Rudolph,PIT,QB,"$891,333",0.891333,2019
952,Fabian Moreau,WAS,CB,"$890,348",0.890348,2019
953,Geron Christian,WAS,T,"$889,248",0.889248,2019
954,Trysten Hill,DAL,DL,"$886,945",0.886945,2019
955,Bryan Anger,HOU,P,"$881,618",0.881618,2019
956,Arden Key,OAK,ED/DE,"$881,594",0.881594,2019
957,Derek Rivers,NE,LB,"$880,724",0.880724,2019
958,Chris Godwin,TB,WR,"$875,041",0.875041,2019
959,Tyler Ott,SEA,LS,"$875,000",0.875,2019
960,Geremy Davis,LAC,WR,"$872,500",0.8725,2019
961,Sam Hubbard,CIN,ED,"$872,300",0.8723,2019
962,Montravius Adams,GB,DL,"$872,194",0.872194,2019
963,Earl Watford,TB,G,"$870,000",0.87,2019
964,Shaquill Griffin,SEA,CB,"$869,655",0.869655,2019
965,Chris Moore,BAL,WR,"$869,090",0.86909,2019
966,Parris Campbell,IND,WR,"$868,352",0.868352,2019
967,Rasheem Green,SEA,ED,"$867,139",0.867139,2019
968,John Johnson,LAR,SS,"$866,438",0.866438,2019
969,Riley Dixon,NYG,P,"$865,002",0.865002,2019
970,Miles Killebrew,DET,FS,"$864,641",0.864641,2019
971,Jourdan Lewis,DAL,CB,"$863,357",0.863357,2019
972,Cameron Sutton,PIT,CB,"$861,432",0.861432,2019
973,Nasir Adderley,LAC,S,"$860,384",0.860384,2019
974,Delano Hill,SEA,S,"$859,869",0.859869,2019
975,Kenny Golladay,DET,WR,"$855,706",0.855706,2019
976,Andrew Billings,CIN,DL/DT,"$853,962",0.853962,2019
977,Deon Bush,CHI,S,"$851,556",0.851556,2019
978,Michael Gallup,DAL,WR,"$851,495",0.851495,2019
979,Reid Ferguson,BUF,LS,"$850,000",0.85,2019
980,Taylor Rapp,LAR,S,"$849,762",0.849762,2019
981,Cordrea Tankersley,MIA,CB,"$849,572",0.849572,2019
982,Tracy Walker,DET,S,"$848,497",0.848497,2019
983,Rasul Douglas,PHI,CB,"$846,572",0.846572,2019
984,Jonnu Smith,TEN,TE,"$845,572",0.845572,2019
985,Kendell Beckwith,TB,LB,"$844,572",0.844572,2019
986,James Conner,PIT,RB,"$844,572",0.844572,2019
987,Trey Hendrickson,NO,ED/DE,"$844,572",0.844572,2019
988,Nazair Jones,SEA,DL,"$844,572",0.844572,2019
989,Orlando Brown Jr.,BAL,RT,"$843,430",0.84343,2019
990,Andy Isabella,ARI,WR,"$841,794",0.841794,2019
991,Juan Thornhill,KC,S,"$839,139",0.839139,2019
992,Oren Burks,GB,ED,"$836,689",0.836689,2019
993,Justin Jones,LAC,DL/DT,"$835,016",0.835016,2019
994,D.K. Metcalf,SEA,WR,"$833,827",0.833827,2019
995,Josh Gordon,SEA,WR,"$833,823",0.833823,2019
996,Mark Andrews,BAL,TE,"$833,665",0.833665,2019
997,Gareon Conley,HOU,CB,"$833,284",0.833284,2019
998,Joseph Noteboom,LAR,G,"$831,349",0.831349,2019
999,Xavier Su'a-Filo,DAL,G,"$830,000",0.83,2019
1000,Deadrin Senat,ATL,DL/DT,"$826,490",0.82649,2019
1001,Chukwuma Okorafor,PIT,T,"$823,091",0.823091,2019
1002,Tre'quan Smith,NO,WR,"$820,756",0.820756,2019
1003,Jonathan Bullard,ARI,DL,"$820,000",0.82,2019
1004,Ronnie Harrison,JAX,SS,"$818,258",0.818258,2019
1005,Devontae Booker,DEN,RB,"$815,849",0.815849,2019
1006,Jaleel Johnson,MIN,DL,"$814,588",0.814588,2019
1007,Dede Westbrook,JAX,WR,"$814,039",0.814039,2019
1008,Alex Cappa,TB,G,"$813,426",0.813426,2019
1009,Tedric Thompson,SEA,S,"$813,001",0.813001,2019
1010,Eddie Jackson,CHI,S,"$811,449",0.811449,2019
1011,Rayshawn Jenkins,LAC,S,"$810,552",0.810552,2019
1012,Curtis Riley,OAK,FS,"$810,000",0.81,2019
1013,Patrick Scales,CHI,LS,"$810,000",0.81,2019
1014,Carl Lawson,CIN,ED/DE,"$808,153",0.808153,2019
1015,Josh Reynolds,LAR,WR,"$807,005",0.807005,2019
1016,Charley Hughlett,CLE,LS,"$805,000",0.805,2019
1017,David Mayo,NYG,LB,"$805,000",0.805,2019
1018,Keith Smith,ATL,FB,"$805,000",0.805,2019
1019,Logan Thomas,DET,TE,"$805,000",0.805,2019
1020,Jaylen Watkins,LAC,CB,"$805,000",0.805,2019
1021,Tarik Cohen,CHI,RB,"$803,914",0.803914,2019
1022,Ben Gedeon,MIN,LB,"$803,286",0.803286,2019
1023,Harrison Phillips,BUF,DL,"$802,760",0.80276,2019
1024,Montae Nicholson,WAS,S,"$799,723",0.799723,2019
1025,Jalen Reeves-Maybin,DET,LB/OLB,"$799,721",0.799721,2019
1026,Tarvarius Moore,SF,FS,"$799,093",0.799093,2019
1027,Samson Ebukam,LAR,ED,"$798,270",0.79827,2019
1028,Dorian O'Daniel,KC,LB,"$797,879",0.797879,2019
1029,Mason Cole,ARI,C,"$795,879",0.795879,2019
1030,Keelan Doss,OAK,WR,"$795,000",0.795,2019
1031,Crevon LeBlanc,PHI,CB,"$795,000",0.795,2019
1032,Keith Reaser,KC,CB,"$795,000",0.795,2019
1033,Isaac Yiadom,DEN,CB,"$794,129",0.794129,2019
1034,Jordan Akins,HOU,TE,"$790,380",0.79038,2019
1035,Deatrich Wise,NE,ED/DE,"$790,140",0.79014,2019
1036,Ronald Blair,SF,ED,"$787,602",0.787602,2019
1037,DeAndre Washington,OAK,RB,"$787,302",0.787302,2019
1038,Jamaal Williams,GB,RB,"$786,498",0.786498,2019
1039,LeShaun Sims,TEN,CB,"$779,548",0.779548,2019
1040,Diontae Johnson,PIT,WR,"$778,357",0.778357,2019
1041,Kentrell Brothers,MIN,LB,"$778,170",0.77817,2019
1042,Pernell McPhee,BAL,ED,"$775,000",0.775,2019
1043,Taywan Taylor,CLE,WR,"$773,500",0.7735,2019
1044,Thomas Hennessy,NYJ,LS,"$770,000",0.77,2019
1045,DeAndre Houston-Carson,CHI,S,"$770,000",0.77,2019
1046,Darrell Henderson,LAR,RB,"$767,664",0.767664,2019
1047,Lucas Patrick,GB,G,"$761,666",0.761666,2019
1048,Dre'Mont Jones,DEN,DL/DE,"$761,600",0.7616,2019
1049,Germaine Pratt,CIN,LB,"$758,221",0.758221,2019
1050,Aaron Colvin,WAS,CB,"$757,647",0.757647,2019
1051,Ian Thomas,CAR,TE,"$756,998",0.756998,2019
1052,David Montgomery,CHI,RB,"$756,545",0.756545,2019
1053,Devin Singletary,BUF,RB,"$753,956",0.753956,2019
1054,David Morgan,MIN,TE,"$753,864",0.753864,2019
1055,Jalyn Holmes,MIN,DL/DT,"$752,849",0.752849,2019
1056,Derek Watt,LAC,FB,"$752,422",0.752422,2019
1057,Keke Coutee,HOU,WR,"$752,256",0.752256,2019
1058,Nyheim Miller-Hines,IND,RB,"$751,136",0.751136,2019
1059,Wayne Gallman,NYG,RB,"$749,912",0.749912,2019
1060,Ryan Glasgow,CIN,DL,"$749,912",0.749912,2019
1061,Marlon Mack,IND,RB,"$749,912",0.749912,2019
1062,Grover Stewart,IND,DL/DT,"$749,912",0.749912,2019
1063,Carlos Watkins,HOU,DL,"$749,912",0.749912,2019
1064,Mike Thomas,LAR,WR,"$749,019",0.749019,2019
1065,Josey Jewell,DEN,LB,"$748,495",0.748495,2019
1066,Troy Apke,WAS,S,"$745,908",0.745908,2019
1067,Terry McLaurin,WAS,WR,"$745,805",0.745805,2019
1068,Kavon Frazier,DAL,S,"$745,089",0.745089,2019
1069,Chase Winovich,NE,ED,"$744,328",0.744328,2019
1070,Brian Allen,LAR,C,"$741,734",0.741734,2019
1071,Michael Deiter,MIA,G,"$741,312",0.741312,2019
1072,Daesean Hamilton,DEN,WR,"$740,659",0.740659,2019
1073,Da'shawn Hand,DET,ED/DE,"$740,491",0.740491,2019
1074,Joel Iyiegbuniwe,CHI,LB,"$739,643",0.739643,2019
1075,Lac Edwards,NYJ,P,"$738,951",0.738951,2019
1076,David Long,LAR,CB,"$738,265",0.738265,2019
1077,Armani Watts,KC,S,"$737,558",0.737558,2019
1078,Dorance Armstrong,DAL,ED/DE,"$737,499",0.737499,2019
1079,Jordan Whitehead,TB,S,"$736,814",0.736814,2019
1080,Jayron Kearse,MIN,S,"$736,056",0.736056,2019
1081,Clayton Fejedelem,CIN,S,"$735,889",0.735889,2019
1082,Tyler Matakevich,PIT,LB/ILB,"$735,764",0.735764,2019
1083,Anthony Averett,BAL,CB,"$735,249",0.735249,2019
1084,Sione Takitaki,CLE,LB,"$735,219",0.735219,2019
1085,Ameer Abdullah,MIN,RB,"$735,000",0.735,2019
1086,Kenjon Barner,ATL,RB,"$735,000",0.735,2019
1087,Blake Bell,KC,TE,"$735,000",0.735,2019
1088,Tony Bergstrom,WAS,C,"$735,000",0.735,2019
1089,Jon Bostic,WAS,LB,"$735,000",0.735,2019
1090,Daniel Brown,NYJ,TE,"$735,000",0.735,2019
1091,Tyeler Davison,ATL,DL,"$735,000",0.735,2019
1092,Zak DeOssie,NYG,LS,"$735,000",0.735,2019
1093,Jordan Devey,OAK,G,"$735,000",0.735,2019
1094,Dakota Dozier,MIN,LT,"$735,000",0.735,2019
1095,Matthias Farley,NYJ,SS,"$735,000",0.735,2019
1096,Justin Hardy,ATL,WR,"$735,000",0.735,2019
1097,Kemal Ishmael,ATL,SS,"$735,000",0.735,2019
1098,Taiwan Jones,HOU,RB,"$735,000",0.735,2019
1099,L.P. Ladouceur,DAL,LS,"$735,000",0.735,2019
1100,Ted Larsen,CHI,G,"$735,000",0.735,2019
1101,Sean Mannion,MIN,QB,"$735,000",0.735,2019
1102,Steven Means,ATL,ED,"$735,000",0.735,2019
1103,Kevin Minter,TB,LB,"$735,000",0.735,2019
1104,Ty Montgomery,NYJ,RB,"$735,000",0.735,2019
1105,Don Muhlbach,DET,LS,"$735,000",0.735,2019
1106,Rakeem Nunez-Roches,TB,ED/DE,"$735,000",0.735,2019
1107,Cedric Ogbuehi,JAX,LT,"$735,000",0.735,2019
1108,Bilal Powell,NYJ,RB,"$735,000",0.735,2019
1109,Anthony Sherman,KC,FB,"$735,000",0.735,2019
1110,Joe Webb,HOU,QB,"$735,000",0.735,2019
1111,J.J. Wilcox,ATL,FS,"$735,000",0.735,2019
1112,Nick Williams,CHI,DL,"$735,000",0.735,2019
1113,Blidi Wreh-Wilson,ATL,CB,"$735,000",0.735,2019
1114,Kyzir White,LAC,LB/OLB,"$733,610",0.73361,2019
1115,Will Harris,DET,S,"$733,061",0.733061,2019
1116,Will Dissly,SEA,TE,"$732,567",0.732567,2019
1117,Zach Allen,ARI,DL/DE,"$732,511",0.732511,2019
1118,Josh Oliver,JAX,TE,"$731,587",0.731587,2019
1119,Taron Johnson,BUF,CB,"$731,517",0.731517,2019
1120,Nate Davis,TEN,G,"$728,670",0.72867,2019
1121,Durham Smythe,MIA,TE,"$728,058",0.728058,2019
1122,Zay Jones,OAK,WR,"$728,008",0.728008,2019
1123,Avonte Maddox,PHI,CB,"$726,478",0.726478,2019
1124,Justin Layne,PIT,CB,"$725,545",0.725545,2019
1125,Ito Smith,ATL,RB,"$725,218",0.725218,2019
1126,Khalen Saunders,KC,DL/DT,"$723,795",0.723795,2019
1127,Jaylon Ferguson,BAL,DL,"$720,827",0.720827,2019
1128,Will Richardson,JAX,T,"$720,698",0.720698,2019
1129,Jake Butt,DEN,TE,"$720,234",0.720234,2019
1130,Josh Andrews,IND,G,"$720,000",0.72,2019
1131,Damiere Byrd,ARI,WR,"$720,000",0.72,2019
1132,Shilique Calhoun,NE,LB,"$720,000",0.72,2019
1133,Kameron Canaday,PIT,LS,"$720,000",0.72,2019
1134,Marqui Christian,LAR,S,"$720,000",0.72,2019
1135,Corey Coleman,NYG,WR,"$720,000",0.72,2019
1136,Cody Core,NYG,WR,"$720,000",0.72,2019
1137,Sheldon Day,SF,DL/DT,"$720,000",0.72,2019
1138,Seth Devalve,JAX,TE,"$720,000",0.72,2019
1139,Javien Elliott,CAR,CB,"$720,000",0.72,2019
1140,James Ferentz,NE,C,"$720,000",0.72,2019
1141,David Fluellen,TEN,RB,"$720,000",0.72,2019
1142,B.J. Goodson,GB,LB,"$720,000",0.72,2019
1143,C.J. Goodwin,DAL,CB,"$720,000",0.72,2019
1144,Kamu Grugier-Hill,PHI,LB,"$720,000",0.72,2019
1145,Jerald Hawkins,TB,T,"$720,000",0.72,2019
1146,Joey Hunt,SEA,C,"$720,000",0.72,2019
1147,Branden Jackson,SEA,ED,"$720,000",0.72,2019
1148,Ted Karras,NE,C,"$720,000",0.72,2019
1149,Rick Lovato,PHI,LS,"$720,000",0.72,2019
1150,Justin March,DAL,LB,"$720,000",0.72,2019
1151,J.D. McKissic,DET,RB,"$720,000",0.72,2019
1152,Sharrod Neasman,ATL,S,"$720,000",0.72,2019
1153,MyCole Pruitt,TEN,TE,"$720,000",0.72,2019
1154,Kalan Reed,SEA,CB,"$720,000",0.72,2019
1155,Hassan Ridgeway,PHI,DL,"$720,000",0.72,2019
1156,Wendell Smallwood,WAS,RB,"$720,000",0.72,2019
1157,Darian Thompson,DAL,FS,"$720,000",0.72,2019
1158,Dan Vitale,GB,FB,"$720,000",0.72,2019
1159,Dwayne Washington,NO,RB,"$720,000",0.72,2019
1160,Stephen Weatherly,MIN,ED,"$720,000",0.72,2019
1161,Jonathan Williams,IND,RB,"$720,000",0.72,2019
1162,George Kittle,SF,TE,"$719,571",0.719571,2019
1163,Josh Sweat,PHI,ED/DE,"$719,397",0.719397,2019
1164,Damontae Kazee,ATL,CB,"$717,230",0.71723,2019
1165,Damien Harris,NE,RB,"$716,534",0.716534,2019
1166,Cody Barton,SEA,LB,"$716,031",0.716031,2019
1167,Bobby Okereke,IND,LB,"$715,779",0.715779,2019
1168,Desmond King,LAC,CB,"$714,998",0.714998,2019
1169,Trey Pipkins,LAC,T,"$714,269",0.714269,2019
1170,Jeremy Sprinkle,WAS,TE,"$714,125",0.714125,2019
1171,Jayon Brown,TEN,LB,"$712,888",0.712888,2019
1172,Chuma Edoga,NYJ,T,"$711,750",0.71175,2019
1173,Anthony Walker Jr.,IND,LB/ILB,"$711,353",0.711353,2019
1174,Matt Milano,BUF,LB/OLB,"$710,376",0.710376,2019
1175,Jordan Willis,NYJ,DL,"$710,352",0.710352,2019
1176,Jamal Agnew,DET,CB,"$709,591",0.709591,2019
1177,Miles Boykin,BAL,WR,"$709,232",0.709232,2019
1178,Marquel Lee,OAK,LB,"$708,423",0.708423,2019
1179,Jamel Dean,TB,CB,"$706,713",0.706713,2019
1180,Oshane Ximines,NYG,ED,"$704,195",0.704195,2019
1181,Mike Edwards,TB,S,"$700,545",0.700545,2019
1182,Bobby Evans,LAR,T,"$700,545",0.700545,2019
1183,Will Grier,CAR,QB,"$700,545",0.700545,2019
1184,Dawson Knox,BUF,TE,"$700,545",0.700545,2019
1185,Alexander Mattison,MIN,RB,"$700,543",0.700543,2019
1186,Duke Dawson,DEN,CB,"$695,676",0.695676,2019
1187,Aaron Jones,GB,RB,"$695,487",0.695487,2019
1188,Davon Godchaux,MIA,DL,"$695,484",0.695484,2019
1189,Trent Taylor,SF,WR,"$695,484",0.695484,2019
1190,Ryan Finley,CIN,QB,"$692,414",0.692414,2019
1191,Chauncey Gardner-Johnson,NO,S,"$691,025",0.691025,2019
1192,Maxx Crosby,OAK,ED/DE,"$690,566",0.690566,2019
1193,Anthony Nelson,TB,LB/OLB,"$688,760",0.68876,2019
1194,Chuck Clark,BAL,S,"$688,701",0.688701,2019
1195,Jalen Hurd,SF,WR,"$688,653",0.688653,2019
1196,Julian Love,NYG,CB,"$687,715",0.687715,2019
1197,Tarell Basham,NYJ,ED,"$687,500",0.6875,2019
1198,Khari Willis,IND,S,"$686,776",0.686776,2019
1199,Tanzel Smart,LAR,DL,"$686,195",0.686195,2019
1200,Mitch Wishnowsky,SF,P,"$686,018",0.686018,2019
1201,Sam Tevi,LAC,RT,"$685,447",0.685447,2019
1202,Xavier Woods,DAL,FS,"$684,972",0.684972,2019
1203,Kendall Sheffield,ATL,CB,"$684,922",0.684922,2019
1204,Jordan Evans,CIN,LB,"$684,126",0.684126,2019
1205,Chase Edmonds,ARI,RB,"$683,089",0.683089,2019
1206,Marquis Haynes,CAR,LB,"$683,089",0.683089,2019
1207,Dalton Schultz,DAL,TE,"$683,089",0.683089,2019
1208,D.J. Jones,SF,DL/DT,"$681,963",0.681963,2019
1209,Chase Roullier,WAS,C,"$681,792",0.681792,2019
1210,Justice Hill,BAL,RB,"$680,414",0.680414,2019
1211,Quincy Williams,JAX,LB,"$679,898",0.679898,2019
1212,Dru Samia,MIN,G,"$679,279",0.679279,2019
1213,Christian Miller,CAR,ED,"$679,254",0.679254,2019
1214,Amani Hooker,TEN,S,"$678,370",0.67837,2019
1215,Andrew Adams,TB,S,"$677,647",0.677647,2019
1216,Brett Jones,MIN,C,"$677,647",0.677647,2019
1217,Kalen Ballage,MIA,RB,"$675,648",0.675648,2019
1218,Sheldrick Redwine,CLE,S,"$675,102",0.675102,2019
1219,Trevon Wesco,NYJ,FB,"$671,643",0.671643,2019
1220,Benny Snell Jr.,PIT,RB,"$670,517",0.670517,2019
1221,Ben Powers,BAL,G,"$669,383",0.669383,2019
1222,Josh Harvey-Clemons,WAS,LB,"$666,076",0.666076,2019
1223,Riley Ridley,CHI,WR,"$665,649",0.665649,2019
1224,Noah Brown,DAL,WR,"$662,984",0.662984,2019
1225,Chris Banjo,ARI,SS,"$662,941",0.662941,2019
1226,Tony Pollard,DAL,RB,"$661,945",0.661945,2019
1227,Christopher Carson,SEA,RB,"$661,282",0.661282,2019
1228,Drue Tranquill,LAC,LB,"$659,702",0.659702,2019
1229,Wes Martin,WAS,G,"$657,702",0.657702,2019
1230,Ugo Amadi,SEA,CB,"$656,299",0.656299,2019
1231,Cornelius Lucas,CHI,LT,"$655,000",0.655,2019
1232,Jarrett Stidham,NE,QB,"$654,028",0.654028,2019
1233,Blake Jarwin,DAL,TE,"$653,868",0.653868,2019
1234,Antony Auclair,TB,TE,"$651,668",0.651668,2019
1235,Greg Gaines,LAR,DL,"$651,653",0.651653,2019
1236,R.J. McIntosh,NYG,DL,"$650,368",0.650368,2019
1237,Maurice Hurst,OAK,DL/DT,"$649,761",0.649761,2019
1238,Nathan Shepherd,NYJ,DL/DE,"$649,615",0.649615,2019
1239,Shaquem Griffin,SEA,LB,"$649,404",0.649404,2019
1240,Dylan Cole,HOU,LB,"$649,000",0.649,2019
1241,Sean Culkin,LAC,TE,"$649,000",0.649,2019
1242,Chase Allen,MIA,LB,"$648,334",0.648334,2019
1243,Corey Clement,PHI,RB,"$648,334",0.648334,2019
1244,Eric Wilson,MIN,LB,"$648,334",0.648334,2019
1245,D.J. Reed,SF,CB,"$647,842",0.647842,2019
1246,Nicholas Morrow,OAK,LB,"$647,500",0.6475,2019
1247,Kendrick Bourne,SF,WR,"$646,668",0.646668,2019
1248,Matt Breida,SF,RB,"$646,668",0.646668,2019
1249,Adam Butler,NE,DL/DT,"$646,668",0.646668,2019
1250,Austin Ekeler,LAC,RB,"$646,668",0.646668,2019
1251,Cooper Rush,DAL,QB,"$646,668",0.646668,2019
1252,Keelan Cole,JAX,WR,"$646,334",0.646334,2019
1253,Matt Haack,MIA,P,"$646,334",0.646334,2019
1254,Ja'whaun Bentley,NE,LB,"$645,988",0.645988,2019
1255,Justin Watson,TB,WR,"$645,434",0.645434,2019
1256,Renell Wren,CIN,DL,"$645,006",0.645006,2019
1257,Brandon Allen,DEN,QB,"$645,000",0.645,2019
1258,Alex Armah,CAR,FB,"$645,000",0.645,2019
1259,Zach Banner,PIT,T,"$645,000",0.645,2019
1260,Vince Biegel,MIA,LB,"$645,000",0.645,2019
1261,Ibraheim Campbell,GB,SS,"$645,000",0.645,2019
1262,Kurt Coleman,BUF,FS,"$645,000",0.645,2019
1263,Britton Colquitt,MIN,P,"$645,000",0.645,2019
1264,Rashaad Coward,CHI,RT,"$645,000",0.645,2019
1265,Jordan Dangerfield,PIT,FS,"$645,000",0.645,2019
1266,Julie'n Davenport,MIA,LT,"$645,000",0.645,2019
1267,Jake Elliott,PHI,K,"$645,000",0.645,2019
1268,Jermaine Eluemunor,NE,G,"$645,000",0.645,2019
1269,Matt Feiler,PIT,RT,"$645,000",0.645,2019
1270,Johnathan Ford,PHI,S,"$645,000",0.645,2019
1271,Morgan Fox,LAR,DL/DE,"$645,000",0.645,2019
1272,Ben Garland,SF,C,"$645,000",0.645,2019
1273,Nate Gerry,PHI,LB,"$645,000",0.645,2019
1274,Zane Gonzalez,ARI,K,"$645,000",0.645,2019
1275,Nate Hairston,NYJ,CB,"$645,000",0.645,2019
1276,Jon Halapio,NYG,C,"$645,000",0.645,2019
1277,Daeshon Hall,PHI,ED,"$645,000",0.645,2019
1278,C.J. Ham,MIN,FB,"$645,000",0.645,2019
1279,Justin Hardee,NO,CB,"$645,000",0.645,2019
1280,Treyvon Hester,WAS,DL,"$645,000",0.645,2019
