rank,player_name,team,position,age,total_contract_value,total_contract_value_millions,year
401,Justin Tucker,BAL,K,,"$4,082,500",4.0825,2024
402,Michael Pierce,BAL,DL/DT,,"$4,072,000",4.072,2024
403,Greg Newsome,CLE,CB,,"$4,056,416",4.056416,2024
404,Jahmyr Gibbs,DET,RB,,"$4,055,712",4.055712,2024
405,Ogbonnia Okoronkwo,CLE,ED/DE,,"$4,030,000",4.03,2024
406,Zion Johnson,LAC,G,,"$4,021,822",4.021822,2024
407,Asante Samuel Jr.,LAC,CB,,"$4,019,263",4.019263,2024
408,Ryan Bates,CHI,C,,"$4,000,000",4.0,2024
409,Chukwuma Okorafor,NE,LT,,"$4,000,000",4.0,2024
410,Tony Pollard,TEN,RB,,"$4,000,000",4.0,2024
411,Demarcus Robinson,LAR,WR,,"$4,000,000",4.0,2024
412,Keisean Nixon,GB,CB,,"$3,991,666",3.991666,2024
413,Malik Hooker,DAL,FS,,"$3,985,296",3.985296,2024
414,Payton Turner,NO,ED/DE,,"$3,985,144",3.985144,2024
415,Jack Fox,DET,P,,"$3,975,000",3.975,2024
416,Greg Gaines,TB,DL/DT,,"$3,975,000",3.975,2024
417,Sebastian Joseph,TEN,ED/DE,,"$3,975,000",3.975,2024
418,J.J. McCarthy,MIN,QB,,"$3,973,599",3.973599,2024
419,Richie Grant,ATL,SS,,"$3,959,339",3.959339,2024
420,Lukas Van Ness,GB,ED/DE,,"$3,951,839",3.951839,2024
421,Walker Little,JAX,LT,,"$3,935,167",3.935167,2024
422,Jeremy Chinn,WAS,S,,"$3,925,000",3.925,2024
423,Treylon Burks,TEN,WR,,"$3,918,979",3.918979,2024
424,Julian Blackmon,IND,SS,,"$3,890,000",3.89,2024
425,Damontae Kazee,PIT,FS,,"$3,875,000",3.875,2024
426,Frankie Luvu,WAS,LB/OLB,,"$3,865,000",3.865,2024
427,Trevor Penning,NO,RT,,"$3,857,268",3.857268,2024
428,Michael Dickson,SEA,P,,"$3,850,000",3.85,2024
429,Mike Hughes,ATL,CB,,"$3,845,000",3.845,2024
430,Rashod Bateman,BAL,WR,,"$3,834,135",3.834135,2024
431,Daniel Brunskill,TEN,C,,"$3,831,754",3.831754,2024
432,Trent McDuffie,KC,CB,,"$3,816,132",3.816132,2024
433,Bryan Anger,DAL,P,,"$3,800,000",3.8,2024
434,Saquon Barkley,PHI,RB,,"$3,800,000",3.8,2024
435,Eric Stokes,GB,CB,,"$3,794,485",3.794485,2024
436,Juan Thornhill,CLE,FS,,"$3,784,000",3.784,2024
437,Chuba Hubbard,CAR,RB,,"$3,779,974",3.779974,2024
438,Broderick Jones,PIT,RT,,"$3,778,717",3.778717,2024
439,Dennis Gardeck,ARI,LB/OLB,,"$3,776,748",3.776748,2024
440,Ian Thomas,CAR,TE,,"$3,776,668",3.776668,2024
441,Quay Walker,GB,LB/OLB,,"$3,774,993",3.774993,2024
442,Ethan Pocic,CLE,C,,"$3,764,000",3.764,2024
443,Nick Folk,TEN,K,,"$3,755,000",3.755,2024
444,Clelin Ferrell,WAS,ED/DE,,"$3,750,000",3.75,2024
445,Devin Singletary,NYG,RB,,"$3,750,000",3.75,2024
446,Tress Way,WAS,P,,"$3,750,000",3.75,2024
447,Aaron Banks,SF,G,,"$3,742,109",3.742109,2024
448,Kaiir Elam,BUF,CB,,"$3,733,857",3.733857,2024
449,Olu Fashanu,NYJ,LT,,"$3,729,220",3.72922,2024
450,Josh Metellus,MIN,S,,"$3,725,000",3.725,2024
451,Will McDonald,NYJ,ED/DE,,"$3,709,471",3.709471,2024
452,Greg Rousseau,BUF,ED/DE,,"$3,693,518",3.693518,2024
453,Ashton Dulin,IND,WR,,"$3,680,000",3.68,2024
454,Grant Delpit,CLE,SS,,"$3,676,000",3.676,2024
455,Tyler Smith,DAL,G,,"$3,651,579",3.651579,2024
456,Pat Freiermuth,PIT,TE,,"$3,636,033",3.636033,2024
457,Kyle Van Noy,BAL,ED/OLB,,"$3,625,000",3.625,2024
458,D.J. Wonnum,CAR,ED/OLB,,"$3,625,000",3.625,2024
459,Paulson Adebo,NO,CB,,"$3,622,429",3.622429,2024
460,Tyler Linderbaum,BAL,C,,"$3,610,442",3.610442,2024
461,Odafe Oweh,BAL,ED/OLB,,"$3,608,942",3.608942,2024
462,Kyle Juszczyk,SF,FB,,"$3,606,750",3.60675,2024
463,Ezra Cleveland,JAX,G,,"$3,591,176",3.591176,2024
464,Colby Parkinson,LAR,TE,,"$3,583,333",3.583333,2024
465,Jermaine Johnson,NYJ,ED/DE,,"$3,569,303",3.569303,2024
466,Quinn Meinerz,DEN,G,,"$3,565,155",3.565155,2024
467,Anfernee Jennings,NE,LB/OLB,,"$3,561,764",3.561764,2024
468,Joe Tryon,TB,ED/OLB,,"$3,554,485",3.554485,2024
469,Michael Davis,WAS,CB,,"$3,545,000",3.545,2024
470,Dan Moore,PIT,LT,,"$3,540,476",3.540476,2024
471,Devin Lloyd,JAX,LB/ILB,,"$3,528,165",3.528165,2024
472,A.J. Cole,LV,P,,"$3,517,000",3.517,2024
473,Nick Bolton,KC,LB/ILB,,"$3,516,733",3.516733,2024
474,Devonte Wyatt,GB,DL/DT,,"$3,507,596",3.507596,2024
475,Marcus Davenport,DET,ED/DE,,"$3,507,500",3.5075,2024
476,Andrew Billings,CHI,DL/DT,,"$3,500,000",3.5,2024
477,Ronald Darby,JAX,CB,,"$3,500,000",3.5,2024
478,Juwan Johnson,NO,TE,,"$3,500,000",3.5,2024
479,Aaron Jones,MIN,RB,,"$3,500,000",3.5,2024
480,Coleman Shelton,CHI,C,,"$3,500,000",3.5,2024
481,Josey Jewell,CAR,LB/ILB,,"$3,483,333",3.483333,2024
482,J.T. Gray,NO,S,,"$3,480,000",3.48,2024
483,Josh Myers,GB,C,,"$3,470,570",3.47057,2024
484,Jahlani Tavai,NE,LB/ILB,,"$3,452,084",3.452084,2024
485,Nate Hobbs,LV,CB,,"$3,441,763",3.441763,2024
486,Christian Gonzalez,NE,CB,,"$3,432,470",3.43247,2024
487,Davis Mills,HOU,QB,,"$3,431,293",3.431293,2024
488,Leonard Floyd,SF,ED/DE,,"$3,418,000",3.418,2024
489,Jeremiah Owusu-Koramoah,CLE,LB/OLB,,"$3,414,679",3.414679,2024
490,Andre Cisco,JAX,FS,,"$3,408,091",3.408091,2024
491,Chase Young,NO,ED/DE,,"$3,406,000",3.406,2024
492,Curtis Samuel,BUF,WR,,"$3,405,000",3.405,2024
493,Mack Wilson,ARI,LB/ILB,,"$3,401,667",3.401667,2024
494,Raheem Mostert,MIA,RB,,"$3,401,165",3.401165,2024
495,Andrew Van Ginkel,MIN,ED/OLB,,"$3,400,000",3.4,2024
496,Trey Smith,KC,G,,"$3,398,677",3.398677,2024
497,Brady Christensen,CAR,C,,"$3,394,777",3.394777,2024
498,Harrison Butker,KC,K,,"$3,388,796",3.388796,2024
499,Milton Williams,PHI,ED/DE,,"$3,385,122",3.385122,2024
500,Bo Nix,DEN,QB,,"$3,384,212",3.384212,2024
501,Benjamin St-Juste,WAS,CB,,"$3,383,410",3.38341,2024
502,Osa Odighizuwa,DAL,DL/DT,,"$3,380,762",3.380762,2024
503,Alohi Gilman,LAC,FS,,"$3,375,000",3.375,2024
504,Josh Palmer,LAC,WR,,"$3,370,919",3.370919,2024
505,Andrew Wingard,JAX,S,,"$3,370,000",3.37,2024
506,M.J. Stewart,HOU,S,,"$3,367,647",3.367647,2024
507,Divine Deablo,LV,LB/ILB,,"$3,361,606",3.361606,2024
508,Tommy Tremble,CAR,TE,,"$3,351,715",3.351715,2024
509,Rasul Douglas,BUF,CB,,"$3,348,529",3.348529,2024
510,Jack Campbell,DET,LB/OLB,,"$3,345,911",3.345911,2024
511,Cole Strange,NE,G,,"$3,342,537",3.342537,2024
512,Robert Hainsey,TB,C,,"$3,329,886",3.329886,2024
513,Brandon Stephens,BAL,S,,"$3,326,155",3.326155,2024
514,Sione Takitaki,NE,LB/ILB,,"$3,325,000",3.325,2024
515,Brandon Jones,DEN,S,,"$3,318,333",3.318333,2024
516,Durham Smythe,MIA,TE,,"$3,316,946",3.316946,2024
517,Derrick Barnes,DET,LB/OLB,,"$3,311,301",3.311301,2024
518,Drew Dalman,ATL,C,,"$3,310,180",3.31018,2024
519,Tanoh Kpassagnon,NO,ED/DE,,"$3,303,000",3.303,2024
520,Brock Bowers,LV,TE,,"$3,297,961",3.297961,2024
521,John Bates,WAS,TE,,"$3,296,604",3.296604,2024
522,Camryn Bynum,MIN,FS,,"$3,295,453",3.295453,2024
523,Case Keenum,HOU,QB,,"$3,294,115",3.294115,2024
524,Calijah Kancey,TB,DL/DE,,"$3,293,971",3.293971,2024
525,Kylen Granson,IND,TE,,"$3,292,592",3.292592,2024
526,A'Shawn Robinson,CAR,DL/DE,,"$3,290,000",3.29,2024
527,Jaxon Smith-Njigba,SEA,WR,,"$3,276,661",3.276661,2024
528,C.J. Ham,MIN,FB,,"$3,266,666",3.266666,2024
529,Jake Brendel,SF,C,,"$3,260,000",3.26,2024
530,George Karlaftis,KC,ED/DE,,"$3,255,129",3.255129,2024
531,Kendrick Bourne,NE,WR,,"$3,250,000",3.25,2024
532,Harrison Bryant,LV,TE,,"$3,250,000",3.25,2024
533,Dante Fowler Jr.,WAS,ED/DE,,"$3,250,000",3.25,2024
534,Jordan Fuller,CAR,SS,,"$3,250,000",3.25,2024
535,Kalif Raymond,DET,WR,,"$3,250,000",3.25,2024
536,Yetur Gross-Matos,SF,ED/DE,,"$3,238,000",3.238,2024
537,Justin Fields,PIT,QB,,"$3,233,448",3.233448,2024
538,Davante Adams,NYJ,WR,,"$3,227,333",3.227333,2024
539,Quentin Johnston,LAC,WR,,"$3,224,722",3.224722,2024
540,Antonio Gibson,NE,RB,,"$3,220,000",3.22,2024
541,John Simpson,NYJ,G,,"$3,210,000",3.21,2024
542,Jonathon Cooper,DEN,ED/OLB,,"$3,205,933",3.205933,2024
543,Pharaoh Brown,SEA,TE,,"$3,200,000",3.2,2024
544,Tremon Smith,DEN,CB,,"$3,200,000",3.2,2024
545,Larry Borom,CHI,RT,,"$3,199,270",3.19927,2024
546,Darrick Forrest,WAS,S,,"$3,193,768",3.193768,2024
547,Emmanuel Ogbah,MIA,ED/DE,,"$3,191,165",3.191165,2024
548,Zay Flowers,BAL,WR,,"$3,190,099",3.190099,2024
549,Shaq Thompson,CAR,LB/ILB,,"$3,190,000",3.19,2024
550,Blake Cashman,MIN,LB/ILB,,"$3,186,754",3.186754,2024
551,Tedarrell Slaton,GB,DL/DT,,"$3,186,130",3.18613,2024
552,Daxton Hill,CIN,CB,,"$3,181,913",3.181913,2024
553,Austin Ekeler,WAS,RB,,"$3,170,000",3.17,2024
554,George Fant,SEA,RT,,"$3,170,000",3.17,2024
555,Taliese Fuaga,NO,LT,,"$3,154,210",3.15421,2024
556,Will Fries,IND,G,,"$3,137,346",3.137346,2024
557,Alec Ingold,MIA,FB,,"$3,130,000",3.13,2024
558,Austin Hooper,NE,TE,,"$3,125,000",3.125,2024
559,Jordan Addison,MIN,WR,,"$3,120,850",3.12085,2024
560,Elijah Molden,LAC,CB,,"$3,116,000",3.116,2024
561,Elijah Moore,CLE,WR,,"$3,116,000",3.116,2024
562,Jason Pinnock,NYG,FS,,"$3,116,000",3.116,2024
563,Darrell Taylor,CHI,LB/OLB,,"$3,116,000",3.116,2024
564,Laiatu Latu,IND,ED/DE,,"$3,096,708",3.096708,2024
565,Deonte Banks,NYG,CB,,"$3,086,226",3.086226,2024
566,Duke Riley,MIA,LB/ILB,,"$3,085,000",3.085,2024
567,Dalton Kincaid,BUF,TE,,"$3,051,596",3.051596,2024
568,Quincy Williams,NYJ,LB/OLB,,"$3,050,000",3.05,2024
569,Jimmy Garoppolo,LAR,QB,,"$3,044,305",3.044305,2024
570,Maliek Collins,SF,DL/DT,,"$3,038,588",3.038588,2024
571,Mazi Smith,DAL,DL/DT,,"$3,016,976",3.016976,2024
572,Foley Fatukasi,HOU,DL/DT,,"$3,012,254",3.012254,2024
573,Quandre Diggs,TEN,SS,,"$3,000,000",3.0,2024
574,Willie Gay Jr.,NO,LB/OLB,,"$3,000,000",3.0,2024
575,Bradley Pinion,ATL,P,,"$3,000,000",3.0,2024
576,Drue Tranquill,KC,LB/OLB,,"$3,000,000",3.0,2024
577,Adam Trautman,DEN,TE,,"$3,000,000",3.0,2024
578,Greg Van Roten,NYG,G,,"$3,000,000",3.0,2024
579,Anton Harrison,JAX,RT,,"$2,999,664",2.999664,2024
580,Michael Hoecht,LAR,ED/OLB,,"$2,985,000",2.985,2024
581,Colton McKivitz,SF,RT,,"$2,963,000",2.963,2024
582,Ben Bredeson,TB,G,,"$2,960,000",2.96,2024
583,Eric Kendricks,DAL,LB/ILB,,"$2,941,165",2.941165,2024
584,John Jenkins,LV,DL/DT,,"$2,938,000",2.938,2024
585,Byron Murphy,SEA,ED/DE,,"$2,924,204",2.924204,2024
586,Justin Watson,KC,WR,,"$2,920,000",2.92,2024
587,Pete Werner,NO,LB/ILB,,"$2,908,762",2.908762,2024
588,Yosh Nijman,CAR,RT,,"$2,907,500",2.9075,2024
589,Tyron Smith,NYJ,LT/T,,"$2,900,000",2.9,2024
590,DJ Chark,LAC,WR,,"$2,890,000",2.89,2024
591,Kristian Fulton,LAC,CB,,"$2,885,000",2.885,2024
592,Cooper Rush,DAL,QB,,"$2,875,000",2.875,2024
593,DaQuan Jones,BUF,DL/DT,,"$2,868,000",2.868,2024
594,Dallas Turner,MIN,ED/OLB,,"$2,866,702",2.866702,2024
595,Zack Moss,CIN,RB,,"$2,866,176",2.866176,2024
596,Myles Murphy,CIN,ED/DE,,"$2,860,741",2.860741,2024
597,Wil Lutz,DEN,K,,"$2,860,000",2.86,2024
598,Malcolm Roach,DEN,DL/DE,,"$2,855,000",2.855,2024
599,Javon Kinlaw,NYJ,DL/DT,,"$2,850,000",2.85,2024
600,Amik Robertson,DET,CB,,"$2,850,000",2.85,2024
601,Taylor Rapp,BUF,S,,"$2,841,666",2.841666,2024
602,Javonte Williams,DEN,RB,,"$2,820,921",2.820921,2024
603,Nathan Shepherd,NO,DL/DT,,"$2,820,000",2.82,2024
604,A.J. Epenesa,BUF,ED/DE,,"$2,812,000",2.812,2024
605,Jordyn Brooks,MIA,LB/ILB,,"$2,800,000",2.8,2024
606,Cornelius Lucas,WAS,LT/T,,"$2,800,000",2.8,2024
607,Tyrod Taylor,NYJ,QB,,"$2,800,000",2.8,2024
608,Nick Allegretti,WAS,G/C,,"$2,798,000",2.798,2024
609,Amarius Mims,CIN,RT,,"$2,794,829",2.794829,2024
610,Darnell Savage,JAX,S,,"$2,794,110",2.79411,2024
611,Bryan Bresee,NO,DL/DT,,"$2,787,173",2.787173,2024
612,Mac Jones,JAX,QB,,"$2,785,412",2.785412,2024
613,Jauan Jennings,SF,WR,,"$2,774,941",2.774941,2024
614,Chauncey Gardner-Johnson,PHI,S,,"$2,770,588",2.770588,2024
615,Jared Verse,LAR,ED/OLB,,"$2,751,699",2.751699,2024
616,Jalen Reeves-Maybin,DET,LB/OLB,,"$2,750,000",2.75,2024
617,Jerry Tillery,MIN,DL/DT,,"$2,750,000",2.75,2024
618,Mason Rudolph,TEN,QB,,"$2,740,000",2.74,2024
619,Johnny Hekker,CAR,P,,"$2,733,667",2.733667,2024
620,Zach Wilson,DEN,QB,,"$2,726,637",2.726637,2024
621,Nolan Smith,PHI,LB/OLB,,"$2,725,547",2.725547,2024
622,Chop Robinson,MIA,LB/OLB,,"$2,722,950",2.72295,2024
623,Quinyon Mitchell,PHI,CB,,"$2,694,199",2.694199,2024
624,Graham Glasgow,DET,G/C,,"$2,687,500",2.6875,2024
625,Felix Anudike-Uzomah,KC,ED/DE,,"$2,685,867",2.685867,2024
626,Justice Hill,BAL,RB,,"$2,670,446",2.670446,2024
627,Zach Pascal,ARI,WR,,"$2,670,000",2.67,2024
628,Teven Jenkins,CHI,G,,"$2,668,860",2.66886,2024
629,Brian Thomas Jr.,JAX,WR,,"$2,665,450",2.66545,2024
630,Michael Carter II,NYJ,CB,,"$2,656,422",2.656422,2024
631,Dane Jackson,CAR,CB,,"$2,650,000",2.65,2024
632,Mitch Morse,JAX,C,,"$2,650,000",2.65,2024
633,Noah Gray,KC,TE,,"$2,643,524",2.643524,2024
634,Solomon Thomas,NYJ,DL/DT,,"$2,630,000",2.63,2024
635,Will Dissly,LAC,TE,,"$2,625,000",2.625,2024
636,Terrion Arnold,DET,CB,,"$2,607,947",2.607947,2024
637,Dustin Hopkins,CLE,K,,"$2,602,500",2.6025,2024
638,Logan Cooke,JAX,P,,"$2,600,000",2.6,2024
639,Jerry Hughes,HOU,ED/DE,,"$2,600,000",2.6,2024
640,Del'Shawn Phillips,HOU,LB/OLB,,"$2,600,000",2.6,2024
641,Cody Whitehair,LV,C,,"$2,600,000",2.6,2024
642,Spencer Brown,BUF,RT,,"$2,593,801",2.593801,2024
643,Levi Onwuzurike,DET,DL/DT,,"$2,592,829",2.592829,2024
644,Cam Robinson,MIN,LT,,"$2,588,230",2.58823,2024
645,Kendall Fuller,MIA,CB,,"$2,588,000",2.588,2024
646,Jordan Morgan,GB,G,,"$2,579,199",2.579199,2024
647,Kelvin Beachum,ARI,LT,,"$2,557,500",2.5575,2024
648,George Odum,SF,S,,"$2,551,666",2.551666,2024
649,Graham Barton,TB,C,,"$2,550,446",2.550446,2024
650,Eddy Pineiro,CAR,K,,"$2,545,000",2.545,2024
651,Akeem Davis-Gaither,CIN,LB/OLB,,"$2,544,382",2.544382,2024
652,Logan Hall,TB,DL/DT,,"$2,540,851",2.540851,2024
653,Aaron Brewer,MIA,C,,"$2,528,000",2.528,2024
654,Darius Robinson,ARI,ED/DE,,"$2,525,399",2.525399,2024
655,Christian Watson,GB,WR,,"$2,520,282",2.520282,2024
656,JK Scott,LAC,P,,"$2,510,000",2.51,2024
657,Xavier Worthy,KC,WR,,"$2,507,321",2.507321,2024
658,Rigoberto Sanchez,IND,P,,"$2,506,300",2.5063,2024
659,Mike Gesicki,CIN,TE,,"$2,500,000",2.5,2024
660,Kendall Lamm,MIA,RT/T,,"$2,500,000",2.5,2024
661,Isaiah Oliver,NYJ,CB,,"$2,500,000",2.5,2024
662,Tim Settle,HOU,DL/DT,,"$2,500,000",2.5,2024
663,Charlie Woerner,ATL,TE,,"$2,500,000",2.5,2024
664,Roger McCreary,TEN,CB,,"$2,499,711",2.499711,2024
665,Mack Hollins,BUF,WR,,"$2,480,000",2.48,2024
666,Cody Barton,DEN,LB/ILB,,"$2,460,000",2.46,2024
667,Breece Hall,NYJ,RB,,"$2,458,575",2.458575,2024
668,Troy Fautanu,PIT,LT,,"$2,448,437",2.448437,2024
669,Jalen Pitre,HOU,SS,,"$2,442,120",2.44212,2024
670,P.J. Locke,DEN,SS,,"$2,425,000",2.425,2024
671,Zach Ertz,WAS,TE,,"$2,411,764",2.411764,2024
672,Dalton Risner,MIN,G,,"$2,410,000",2.41,2024
673,Arnold Ebiketie,ATL,ED/OLB,,"$2,405,097",2.405097,2024
674,Tyler Boyd,TEN,WR,,"$2,400,000",2.4,2024
675,Jamie Gillan,NYG,P,,"$2,400,000",2.4,2024
676,Jeff Wilson,MIA,RB,,"$2,398,676",2.398676,2024
677,Tyler Guyton,DAL,LT,,"$2,391,965",2.391965,2024
678,Evan McPherson,CIN,K,,"$2,390,928",2.390928,2024
679,Devin Duvernay,JAX,WR,,"$2,382,343",2.382343,2024
680,Leki Fotu,NYJ,DL/DT,,"$2,380,000",2.38,2024
681,Kyler Gordon,CHI,CB,,"$2,368,071",2.368071,2024
682,Bud Dupree,LAC,ED/OLB,,"$2,360,000",2.36,2024
683,Carson Wentz,KC,QB,,"$2,354,412",2.354412,2024
684,Evan Brown,ARI,G/C,,"$2,345,080",2.34508,2024
685,Boye Mafe,SEA,LB/OLB,,"$2,335,159",2.335159,2024
686,Nate Wiggins,BAL,CB,,"$2,330,877",2.330877,2024
687,Jordan Akins,CLE,TE,,"$2,315,000",2.315,2024
688,Kenneth Walker III,SEA,RB,,"$2,302,249",2.302249,2024
689,David Edwards,BUF,G/T,,"$2,295,000",2.295,2024
690,Neville Hewitt,HOU,LB/ILB,,"$2,282,352",2.282352,2024
691,Jon Feliciano,SF,G,,"$2,280,000",2.28,2024
692,Ricky Pearsall,SF,WR,,"$2,279,709",2.279709,2024
693,Austin Johnson,BUF,DL/DT,,"$2,276,666",2.276666,2024
694,Miles Killebrew,PIT,S,,"$2,255,000",2.255,2024
695,Taven Bryan,IND,DL/DT,,"$2,250,000",2.25,2024
696,Jonathan Bullard,MIN,DL/DE,,"$2,250,000",2.25,2024
697,Joshua Dobbs,SF,QB,,"$2,250,000",2.25,2024
698,Gus Edwards,LAC,RB,,"$2,250,000",2.25,2024
699,Deshon Elliott,PIT,SS,,"$2,250,000",2.25,2024
700,Royce Newman,TB,G,,"$2,250,000",2.25,2024
701,Cordarrelle Patterson,PIT,RB,,"$2,250,000",2.25,2024
702,Xavier Legette,CAR,WR,,"$2,246,759",2.246759,2024
703,Reggie Gilliam,BUF,FB,,"$2,232,334",2.232334,2024
704,Wan'dale Robinson,NYG,WR,,"$2,232,318",2.232318,2024
705,Nick Mullens,MIN,QB,,"$2,230,000",2.23,2024
706,Tommy Townsend,HOU,P,,"$2,225,000",2.225,2024
707,Andrus Peat,LV,G/RT,,"$2,210,000",2.21,2024
708,Linval Joseph,DAL,DL/DT,,"$2,205,000",2.205,2024
709,John Metchie,HOU,WR,,"$2,200,956",2.200956,2024
710,Shelby Harris,CLE,DL/DT,,"$2,186,315",2.186315,2024
711,Joey Porter Jr.,PIT,CB,,"$2,185,987",2.185987,2024
712,Denzel Perryman,LAC,LB/ILB,,"$2,175,000",2.175,2024
713,Emmanuel Moseley,DET,CB,,"$2,169,117",2.169117,2024
714,Will Levis,TEN,QB,,"$2,168,674",2.168674,2024
715,David Ojabo,BAL,ED/OLB,,"$2,157,033",2.157033,2024
716,Azeez Ojulari,NYG,LB/OLB,,"$2,155,653",2.155653,2024
717,Sam LaPorta,DET,TE,,"$2,151,361",2.151361,2024
718,Jordan Elliott,SF,DL/DT,,"$2,140,000",2.14,2024
719,Nelson Agholor,BAL,WR,,"$2,135,000",2.135,2024
720,Braxton Berrios,MIA,WR,,"$2,132,352",2.132352,2024
721,Montravius Adams,PIT,DL/DT,,"$2,125,000",2.125,2024
722,Michael Mayer,LV,TE,,"$2,116,738",2.116738,2024
723,Jonnu Smith,MIA,TE,,"$2,110,000",2.11,2024
724,Josh Paschal,DET,ED/DE,,"$2,109,724",2.109724,2024
725,Steve Avila,LAR,C,,"$2,102,889",2.102889,2024
726,DeeJay Dallas,ARI,RB,,"$2,083,333",2.083333,2024
727,Derick Hall,SEA,LB/OLB,,"$2,071,722",2.071722,2024
728,Amen Ogbongbemiga,CHI,LB/OLB,,"$2,070,588",2.070588,2024
729,Sam Martin,BUF,P,,"$2,050,000",2.05,2024
730,Thomas Morstead,NYJ,P,,"$2,050,000",2.05,2024
731,Corey Ballentine,GB,CB,,"$2,048,235",2.048235,2024
732,Jeremy Reaves,WAS,S,,"$2,045,000",2.045,2024
733,Matthew Bergeron,ATL,G,,"$2,040,564",2.040564,2024
734,Riley Dixon,DEN,P,,"$2,035,000",2.035,2024
735,Wes Schweitzer,NYJ,C,,"$2,028,230",2.02823,2024
736,Preston Smith,PIT,DL/DE,,"$2,023,529",2.023529,2024
737,Travis Homer,CHI,RB,,"$2,013,400",2.0134,2024
738,Dillon Radunz,TEN,C,,"$2,013,096",2.013096,2024
739,Jaquan Brisker,CHI,SS,,"$2,006,056",2.006056,2024
740,Calais Campbell,MIA,ED/DE,,"$2,000,000",2.0,2024
741,Marcedes Lewis,CHI,TE,,"$2,000,000",2.0,2024
742,Johnny Mundt,MIN,TE,,"$2,000,000",2.0,2024
743,Derrick Nnadi,KC,DL/DT,,"$2,000,000",2.0,2024
744,Brandon Powell,MIN,WR,,"$2,000,000",2.0,2024
745,Isaiah Simmons,NYG,LB/ILB,,"$2,000,000",2.0,2024
746,Mitchell Trubisky,BUF,QB,,"$2,000,000",2.0,2024
747,Olisaemeka Udoh,NO,G,,"$2,000,000",2.0,2024
748,De'Vondre Campbell,SF,LB/OLB,,"$1,998,333",1.998333,2024
749,Jordan Poyer,MIA,S,,"$1,985,294",1.985294,2024
750,Isaiah Foskey,NO,LB/OLB,,"$1,985,164",1.985164,2024
751,Alexander Mattison,LV,RB,,"$1,984,000",1.984,2024
752,Kenny Pickett,PHI,QB,,"$1,983,900",1.9839,2024
753,Mekhi Becton,PHI,G,,"$1,971,176",1.971176,2024
754,Dayo Odeyingbo,IND,ED/DE,,"$1,965,577",1.965577,2024
755,Alontae Taylor,NO,CB,,"$1,964,918",1.964918,2024
756,Derek Barnett,HOU,ED/DE,,"$1,964,705",1.964705,2024
757,B.J. Ojulari,ARI,ED/DE,,"$1,964,081",1.964081,2024
758,Johnathan Hankins,SEA,DL/DT,,"$1,960,000",1.96,2024
759,Siran Neal,MIA,S,,"$1,950,000",1.95,2024
760,Mitch Wishnowsky,SF,P,,"$1,945,000",1.945,2024
761,Luke Musgrave,GB,TE,,"$1,926,303",1.926303,2024
762,Blake Brandel,MIN,G,,"$1,916,666",1.916666,2024
763,Ernest Jones,SEA,LB/ILB,,"$1,904,221",1.904221,2024
764,Adam Butler,LV,DL/DT,,"$1,900,000",1.9,2024
765,Isaac Yiadom,SF,CB,,"$1,900,000",1.9,2024
766,Joe Tippmann,NYJ,C,,"$1,899,909",1.899909,2024
767,David Quessenberry,MIN,RT/G,,"$1,885,000",1.885,2024
768,Cam Jurgens,PHI,C,,"$1,882,643",1.882643,2024
769,TuTu Atwell,LAR,WR,,"$1,880,040",1.88004,2024
770,Dean Lowry,PIT,DL/DE,,"$1,875,000",1.875,2024
771,Jonathan Owens,CHI,SS,,"$1,875,000",1.875,2024
772,Jordan Hicks,CLE,LB/ILB,,"$1,868,000",1.868,2024
773,Julius Brents,IND,CB,,"$1,862,940",1.86294,2024
774,Ameer Abdullah,LV,RB,,"$1,850,000",1.85,2024
775,Jeremiah Ledbetter,JAX,ED/DE,,"$1,850,000",1.85,2024
776,Cedrick Wilson,NO,WR,,"$1,850,000",1.85,2024
777,George Pickens,PIT,WR,,"$1,841,503",1.841503,2024
778,Greg Zuerlein,NYJ,K,,"$1,835,058",1.835058,2024
779,Keon Coleman,BUF,WR,,"$1,831,683",1.831683,2024
780,Chuck Clark,NYJ,S,,"$1,830,000",1.83,2024
781,Brian Branch,DET,S,,"$1,823,120",1.82312,2024
782,Ladd McConkey,LAC,WR,,"$1,817,306",1.817306,2024
783,Jerome Baker,TEN,LB/ILB,,"$1,810,971",1.810971,2024
784,Ray-Ray McCloud,ATL,WR,,"$1,805,000",1.805,2024
785,Ruke Orhorhoro,ATL,DL/DT,,"$1,802,932",1.802932,2024
786,Alec Pierce,IND,WR,,"$1,800,366",1.800366,2024
787,Dan Feeney,MIN,C,,"$1,800,000",1.8,2024
788,Robert Jones,MIA,G,,"$1,794,117",1.794117,2024
789,Troy Dye,LAC,LB/ILB,,"$1,790,000",1.79,2024
790,Poona Ford,LAC,DL/DE,,"$1,790,000",1.79,2024
791,Benito Jones,MIA,DL/DT,,"$1,790,000",1.79,2024
792,Josh Jones,BAL,G,,"$1,790,000",1.79,2024
793,Trent Sherfield,MIN,WR,,"$1,790,000",1.79,2024
794,Jihad Ward,MIN,ED/OLB,,"$1,790,000",1.79,2024
795,Michael Deiter,WAS,G,,"$1,785,000",1.785,2024
796,Johnny Newton,WAS,DL/DT,,"$1,774,180",1.77418,2024
797,Keion White,NE,LB/OLB,,"$1,770,491",1.770491,2024
798,Jameis Winston,CLE,QB,,"$1,768,000",1.768,2024
